data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,sex|unprivileged mean_pred,sex|privileged mean_pred,sex|unprivileged acc,sex|privileged acc,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[ERD] Error Rate Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TP,FP,FN,TN,MCC
Adult Dataset,DecisionTreeRegressor,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}""}",0.010700075600489252,0.02286827814903659,0.0438390004105104,0.027167555919062832,0.02263487081968453,0.026370426114322654,0.023567782308074766,0.023727459577443488,0.012764381709842463,0.031088271778712404,0.06544868312571697,0.02025900742141323,0.028618383954931263,0.030127156362337554,0.043351738729540616,0.013215135789442214,0.08381937562842526,0.05338347602396374,0.024199129026829958,0.0029198078913184487,0.053983901830581514,0.0029198078913184487,0.002919807891318448,0.053983901830581514,0.017628039768278668,0.043351738729540616,0.030127156362337554,2.544865470322699e+18,0.011769190032451422,0.013502957501028985,0.01085812153471422,0.016458884143538632,0.029161113121471897
Adult Dataset,DecisionTreeRegressor,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.016360084008797154,0.033222759882964616,0.04347695379553493,0.03120077583105545,0.022741560737834607,0.03277313307597945,0.023082007748967993,0.030356101623656505,0.01480575303448349,0.0478446369573991,0.08697169471979564,0.02973231771119183,0.028893921695204338,0.04094739416192138,0.05762452713471028,0.018801758204307722,0.12385264441859005,0.07020713717416201,0.024728381539688947,0.0041160205317722605,0.07380581397884121,0.0041160205317722605,0.004116020531772254,0.07380581397884121,0.02552166992514585,0.05762452713471028,0.04094739416192136,2.544865470322699e+18,0.010963034562293363,0.01677482866561152,0.011703581526160224,0.01814063065003498,0.038635707627541024
Adult Dataset,DecisionTreeRegressor,['sex'],FairBalance Bias Mitigation,{},0.006391946308692565,0.019122466104113247,0.017538427291272918,0.014266088745303617,0.008485476987457101,0.00901570758421344,0.011358219717297807,0.008939326349868966,0.008515928099845018,0.025286219769183417,0.04898375519044233,0.014181667370209013,0.012709255420923658,0.025286219769183417,0.04546374131143978,0.014181667370209013,0.028927476978622593,0.22209286028199746,0.01055483400116492,0.0031362315471420007,0.07967618380048735,0.0031362315471420007,0.0031362315471419972,0.07967618380048735,0.019597636134340773,0.04546374131143978,0.025286219769183424,2.544865470322699e+18,0.007215165924611024,0.006201800355883945,0.0052903857540958985,0.008784050309762093,0.01681808334462934
Adult Dataset,DecisionTreeRegressor,['sex'],FairMask Bias Mitigation,{},0.007836673619220594,0.0186584937056564,0.015907071815606317,0.013355586090745313,0.00794379841078346,0.007739777005567702,0.01061806621180065,0.00888051458351593,0.008916057471758821,0.02324195700376934,0.043812693434557494,0.012777942938501843,0.010022333820563462,0.02324195700376934,0.041432740019280705,0.012777942938501843,0.026734809769945383,0.18776431829579665,0.0,0.0029149536340718363,0.07064602621072721,0.0029149536340718363,0.002914953634071836,0.07064602621072721,0.017391401390848306,0.041432740019280705,0.02324195700376933,2.544865470322699e+18,0.006117544599044351,0.006078088672736212,0.00557704022029962,0.010092317180865005,0.017539747410842896
Adult Dataset,DecisionTreeRegressor,['sex'],LFR,{'c': 'LFR'},0.008510326234334894,0.01956158776505311,0.021049107301358918,0.016833430638758872,0.008311644094718094,0.011935534977256822,0.01280373659357367,0.011611894310603865,0.011500186024068337,0.03115864074610771,0.06026970975036497,0.020111138731230164,0.01693471303347545,0.03115864074610771,0.05471431607393428,0.020111138731230164,0.047985155400130916,0.2684233815885173,0.009085076736168558,0.0044485513149946105,0.11247084870155627,0.0044485513149946105,0.004448551314994622,0.11247084870155627,0.026346498490276198,0.05471431607393428,0.031158640746107705,2.544865470322699e+18,0.00680014995906486,0.006080076743451118,0.006685695262862818,0.009818836859821479,0.021188294094320496
Adult Dataset,DecisionTreeRegressor,['sex'],No Bias Mitigation,{},0.006873158942626155,0.01838956993299051,0.016579489035904817,0.013734237987759404,0.006830106370050208,0.009266190924951066,0.009859584749346314,0.007983496460694756,0.00837996619012978,0.0268437724512592,0.050097534585530956,0.015262617929905142,0.01059627171011576,0.0268437724512592,0.04567441603220337,0.015262617929905142,0.03442693144240226,0.2473838921228531,0.008861639932097605,0.00348333021422878,0.09187449322060298,0.00348333021422878,0.003483330214228779,0.09187449322060298,0.020024030600080085,0.04567441603220337,0.02684377245125921,2.544865470322699e+18,0.006398725820462256,0.005230392771947194,0.005596531154676458,0.008779360806166897,0.017164472581268287
Adult Dataset,DecisionTreeRegressor,['sex'],Reweighing Bias Mitigation,{},0.006185233494377992,0.018614038780768474,0.014504448869831979,0.013226349433573975,0.0069711063229645365,0.008621644537624425,0.009237299000967522,0.009232084987190312,0.00797403821481481,0.02980609873905869,0.05872879952600946,0.013027603876220007,0.01264934710842906,0.027414444229276934,0.03592239425616722,0.013027603876220007,0.034536772569899336,0.18396457478789954,0.008143749063658008,0.0029085770132989477,0.07932944366388765,0.0029085770132989477,0.0029085770132989425,0.07932944366388765,0.01669316514138512,0.03592239425616722,0.027414444229276927,2.544865470322699e+18,0.006488403659869759,0.0047134638496750675,0.005017500142279363,0.008953791179175571,0.01593024977402074
Adult Dataset,LogisticRegression,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}""}",0.00890452364976608,0.028645707235937647,0.03831112595182826,0.028544405402861038,0.014911541752251,0.021200354585301118,0.01658807966003526,0.01961482468750894,0.010323440607866826,0.04256653838409199,0.08378792671911386,0.02220297179825654,0.023350529647292687,0.03780363870857437,0.06388313027584089,0.021739081716750593,0.11398694124808922,0.19429941851609064,0.0466562711174806,0.004801302471550689,0.14547207281428715,0.004801302471550689,0.004801302471550697,0.14547207281428715,0.025788661373062318,0.06388313027584089,0.03780363870857436,2.544865470322699e+18,0.0097102652637277,0.007859203485410344,0.010755854172569702,0.010616414643717983,0.028843826422016584
Adult Dataset,LogisticRegression,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.012290133212358114,0.03703786649509175,0.041133292717511004,0.03429354164130666,0.015190241922646645,0.020825648340487772,0.017130536654220534,0.025930605534815823,0.010954878607149924,0.04574106049334982,0.09902370325006883,0.022408844653876322,0.026382591829205996,0.03704618819882638,0.06472715353838764,0.019325468397112355,0.1183982240352735,0.15628768275675242,0.018753833379092175,0.0042815717755964365,0.12364272302352203,0.0042815717755964365,0.004281571775596429,0.12364272302352203,0.023063060684873984,0.06472715353838764,0.037046188198826394,2.544865470322699e+18,0.010049715677147004,0.009490316310598063,0.011728588708817433,0.01166089674966513,0.03791532767724884
Adult Dataset,LogisticRegression,['sex'],FairBalance Bias Mitigation,{},0.0054947521483777,0.014527294233139452,0.014659557583683211,0.012542889594691912,0.010137866451169295,0.012017181719316943,0.014402212351087728,0.009438804174486993,0.008004455304469582,0.021474330606358772,0.035324026513693575,0.02036655210827853,0.01403455922377802,0.012869342755663742,0.03241739320273109,0.02036655210827853,0.040179791167667483,0.12786696530620642,0.006937565669504321,0.004499601923216624,0.07145560175425548,0.004499601923216624,0.004499601923216625,0.07145560175425548,0.03051498742936246,0.03241739320273109,0.012869342755663732,2.544865470322699e+18,0.008750470110595692,0.005320290412269899,0.0034970998283483986,0.009933331960862912,0.013742629065138843
Adult Dataset,LogisticRegression,['sex'],FairMask Bias Mitigation,{},0.005985358342790318,0.016407205187467154,0.01781186071086605,0.01255597059251379,0.006160226095290822,0.006700246339551072,0.008877890998783918,0.007344543688300343,0.008414186178966485,0.025318733195931184,0.050001881682321336,0.012277251966758424,0.012298622807005529,0.025318733195931184,0.050001881682321336,0.012277251966758424,0.030010738228914428,0.47651335647376675,0.0,0.0027229585103359477,0.11843526794768863,0.0027229585103359477,0.0027229585103359416,0.11843526794768863,0.015200557813788922,0.050001881682321336,0.025318733195931194,2.544865470322699e+18,0.005601689955237116,0.003502892312473971,0.006549744246737882,0.008368568357804784,0.014522649973105348
Adult Dataset,LogisticRegression,['sex'],LFR,{'c': 'LFR'},0.007429766565187279,0.021748114555466557,0.023409485087925817,0.01912643626437147,0.007936766458659565,0.013610421648822426,0.012470263571126853,0.008387188284383687,0.010008368836080592,0.04534757175226679,0.07930427730951946,0.02183850173219637,0.013091643157646203,0.04534757175226679,0.07483856630015202,0.02183850173219637,0.06729531598614363,0.8451327289401008,0.02089460566703998,0.004787101418792023,0.22984687233232923,0.004787101418792023,0.004787101418792026,0.22984687233232923,0.025804340465585413,0.07483856630015202,0.04534757175226678,2.544865470322699e+18,0.0071081075200386135,0.004329698337915187,0.007260022084500128,0.008889469223687272,0.021450145094630557
Adult Dataset,LogisticRegression,['sex'],No Bias Mitigation,{},0.005944999776518044,0.016328207878514696,0.018416754187094094,0.013057180188518692,0.00624869951713883,0.006737384552684834,0.008899272215330104,0.007885987513633182,0.008307529154815356,0.026850486006685277,0.05267106050013025,0.012130624379270115,0.012553233472222586,0.026850486006685277,0.05267106050013025,0.012130624379270115,0.02895790138033994,0.5936424631946804,0.00344254619996819,0.002704394716496351,0.12993643529799795,0.002704394716496351,0.0027043947164963563,0.12993643529799795,0.015041571656719875,0.05267106050013025,0.026850486006685263,2.544865470322699e+18,0.005802716349307545,0.003409430499296061,0.006581336452963896,0.00828178217889952,0.014903442310031816
Adult Dataset,LogisticRegression,['sex'],Reweighing Bias Mitigation,{},0.006648093569654673,0.014438714506448156,0.016995663906808137,0.012838992417588497,0.006505981921938042,0.008560994422429385,0.009603988593313859,0.007665410913525731,0.008348778008700186,0.02359417836711278,0.04345153565823266,0.014393481307451064,0.010831125516339387,0.02039580967990139,0.04185707752656145,0.014393481307451064,0.05234433133445937,0.19740940484885033,0.005775310241603555,0.003180906223055369,0.10093778160159232,0.003180906223055369,0.003180906223055366,0.10093778160159232,0.017310498738175903,0.04185707752656145,0.0203958096799014,2.544865470322699e+18,0.005601231467715334,0.003051743536859884,0.006402393682158812,0.009362464546049816,0.01480362157728792
Adult Dataset,NaiveBayes,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}""}",0.012234150765672537,0.020913492502320677,0.03375002109882261,0.017686571180251576,0.021476440860290383,0.034208465743984576,0.023372334738402535,0.03534030592899529,0.010658587598243036,0.06821023744920265,0.13723655889973133,0.0362683649000906,0.03939778123992558,0.04025014037908676,0.09977844738620409,0.021952707202849926,0.0949543631104529,0.056307074577447304,0.06240206647387788,0.0048656727072210046,0.055971948548994545,0.0048656727072210046,0.004865672707221003,0.055971948548994545,0.036660879351146716,0.09977844738620409,0.04025014037908676,2.544865470322699e+18,0.00982434958003256,0.01634596082746759,0.008683814359826323,0.015956297065129174,0.022501338373655207
Adult Dataset,NaiveBayes,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.021769182046157954,0.0292285346432906,0.03793106243924255,0.02501914002913438,0.027333692153993762,0.04648436291070475,0.026271725428818775,0.0514107267914903,0.013312424306727463,0.09103778116968035,0.17928422504266733,0.044634219580563586,0.048515548049043004,0.05006099358049063,0.1257916488947549,0.030565180368269097,0.12006933692826655,0.07132752961379249,0.08301171849468743,0.006837510269801533,0.07512315885421887,0.006837510269801533,0.006837510269801526,0.07512315885421887,0.053549297904940625,0.1257916488947549,0.05006099358049061,2.544865470322699e+18,0.00972454617755306,0.02385462067080353,0.010154158706482279,0.023175843456322277,0.03549918440429584
Adult Dataset,NaiveBayes,['sex'],FairBalance Bias Mitigation,{},0.006083827456548899,0.013853225626996932,0.01469296801048469,0.012099332912563624,0.010210800827949573,0.011718024948870498,0.01380586543642452,0.010321818702604686,0.00828981850233193,0.023686223050662945,0.041788850191723556,0.019147467493976705,0.014254476344280259,0.023686223050662945,0.041788850191723556,0.019147467493976705,0.031310627077013035,0.1951812683921546,0.0,0.004234580472589867,0.07791263083118755,0.004234580472589867,0.00423458047258986,0.07791263083118755,0.02962865917439077,0.041788850191723556,0.023686223050662952,2.544865470322699e+18,0.008322687629672582,0.005710212769948474,0.0037524962656121166,0.010398408220208636,0.013619440348478184
Adult Dataset,NaiveBayes,['sex'],FairMask Bias Mitigation,{},0.006165324882428373,0.015657331990401768,0.013708094817014538,0.013506988524384943,0.010414841204000557,0.010129714770996168,0.012707574860179168,0.01010565889900902,0.008691283555877564,0.02160040984490397,0.04229956273639472,0.016088212670832054,0.01508254752645615,0.02160040984490397,0.04229956273639472,0.016088212670832054,0.021629805089778055,0.3409331370177057,0.0,0.0035076848950812063,0.08545297760299064,0.0035076848950812063,0.003507684895081203,0.08545297760299064,0.02733792318983082,0.04229956273639472,0.02160040984490397,2.544865470322699e+18,0.008925333090188961,0.006635906937158039,0.0032061670095850786,0.009762795736634638,0.01395598183337566
Adult Dataset,NaiveBayes,['sex'],LFR,{'c': 'LFR'},0.013636729425516907,0.03029918742872014,0.02558314133070467,0.01701775210146342,0.02073206933806027,0.028071979527378194,0.023269733322088745,0.021399913931669432,0.012004863396097505,0.043068038326745876,0.06903634469279873,0.0295608232788286,0.01673853059864118,0.032270204020336764,0.046265819225074944,0.0295608232788286,0.07805491422509496,0.28381671610596815,0.020403958186401408,0.006541192588655107,0.14578630440332152,0.006541192588655107,0.0065411925886551085,0.14578630440332152,0.039773318117394006,0.046265819225074944,0.032270204020336764,2.544865470322699e+18,0.008397114263420987,0.016038070854777334,0.0069227074187516715,0.017970318213350073,0.02340825923222062
Adult Dataset,NaiveBayes,['sex'],No Bias Mitigation,{},0.006468942343478363,0.015705474658172992,0.013188351003618136,0.013444975298234574,0.010229378502869757,0.008307979951583586,0.012705745891807398,0.009225068614194696,0.009090453404992017,0.02266112549744905,0.04410771206520894,0.015593617596284463,0.014531924785812753,0.02266112549744905,0.04410771206520894,0.015593617596284463,0.017864181561456877,0.39830424770936873,0.005078645733958716,0.0034373754483863544,0.08393883562118598,0.0034373754483863544,0.0034373754483863527,0.08393883562118598,0.02757441291805438,0.04410771206520894,0.02266112549744905,2.544865470322699e+18,0.008752959265948853,0.006715761803078685,0.0031713742174620764,0.009875343213863335,0.01411749623824021
Adult Dataset,NaiveBayes,['sex'],Reweighing Bias Mitigation,{},0.006327582155331981,0.013554211221212621,0.013179890105724195,0.010794747687330911,0.00886117281280687,0.010764633385517598,0.012250231711500479,0.010402918273041703,0.008640191289108213,0.02601926334501251,0.049004856944479265,0.017619836323357257,0.014668724526902016,0.02601926334501251,0.04777382297519837,0.017619836323357257,0.0335642570449523,0.21991820247546864,0.0,0.003880925320273356,0.08562602227407319,0.003880925320273356,0.0038809253202733594,0.08562602227407319,0.024958746718447677,0.04777382297519837,0.026019263345012516,2.544865470322699e+18,0.007090709548835417,0.0050382263395277556,0.004154194996929157,0.010413828683617983,0.013123450163656937
Adult Dataset,RandomForestClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}""}",0.009474559940720231,0.031023001521330907,0.04873232890129501,0.038253395309798106,0.01946648375106697,0.01950050552129423,0.022725840119234758,0.01740089533655685,0.010771445563342422,0.031175600130248834,0.06247843117651224,0.020524299313795565,0.020075449141441166,0.029049901117269704,0.05135940419252517,0.016341706496755294,0.10981945016677412,0.11869479147890356,0.02582703553879084,0.003603133985849683,0.09789060012811762,0.003603133985849683,0.003603133985849675,0.09789060012811762,0.019783277271874955,0.05135940419252517,0.029049901117269714,2.544865470322699e+18,0.012425229829284954,0.009689407827811226,0.012483388254194379,0.012141404529925879,0.036267331579439975
Adult Dataset,RandomForestClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}""}",0.012805370171087417,0.03962730092255966,0.05286599528481196,0.04439835242908625,0.020877385092798323,0.025429657190765467,0.022357824579298885,0.02418430995929646,0.01176191590452528,0.04850603881829222,0.0990228171156591,0.02277797264214976,0.023956906491813406,0.03523255717372009,0.06139994241050144,0.015592599257975548,0.13298674395194135,0.11836457437753735,0.02320053262412171,0.0034554474994662058,0.10083431674632097,0.0034554474994662058,0.0034554474994662014,0.10083431674632097,0.01860160299731444,0.06139994241050144,0.035232557173720085,2.544865470322699e+18,0.01268095875925288,0.011860116348160735,0.015014235778084457,0.012480173621127633,0.04380884084108191
Adult Dataset,RandomForestClassifier,['sex'],FairBalance Bias Mitigation,{},0.00712626438343906,0.018901490347671374,0.01797229732042854,0.014146424453550785,0.007864288014524693,0.007363084066513552,0.01090612005834387,0.007225617958849529,0.00984135784101675,0.024067261783897575,0.045217078789831854,0.013604356847428724,0.012534259176953498,0.024067261783897575,0.045217078789831854,0.013604356847428724,0.028236002214320412,0.29337543069217137,0.006014218875838578,0.002998307429209362,0.0905731421459986,0.002998307429209362,0.002998307429209352,0.0905731421459986,0.01801919788896346,0.045217078789831854,0.024067261783897554,2.544865470322699e+18,0.006632974076349034,0.005223918924478713,0.005795547237659221,0.009516564461752655,0.017776574414293315
Adult Dataset,RandomForestClassifier,['sex'],FairMask Bias Mitigation,{},0.006430378670134012,0.01708470786203739,0.016390505954936657,0.013256633342178609,0.006861618657380026,0.005139903878017622,0.009424369592083195,0.006733947948575505,0.007829776899507871,0.022741797166846333,0.043655056654578056,0.010967017741499547,0.00915384729772602,0.022741797166846333,0.043655056654578056,0.010967017741499547,0.021739519773879067,0.24315463315475452,0.0,0.0024489247544407108,0.07247805975882866,0.0024489247544407108,0.002448924754440698,0.07247805975882866,0.014423114849193744,0.043655056654578056,0.022741797166846336,2.544865470322699e+18,0.006304543882743634,0.0039638752564655115,0.005597605397251409,0.00918951492553508,0.016160005301932973
Adult Dataset,RandomForestClassifier,['sex'],LFR,{'c': 'LFR'},0.006076114869365783,0.019992385373187295,0.018887661867326596,0.015614432562728585,0.007161452851829712,0.008834848258109868,0.011189135177943812,0.007962464225174602,0.007713653206969562,0.03218103666121298,0.06033522790612658,0.016943672558622246,0.011027567362441813,0.03218103666121298,0.05680652674008544,0.016943672558622246,0.04103431481625803,0.4076434566203952,0.007953305237334722,0.003798642607666916,0.1282779997340408,0.003798642607666916,0.0037986426076669225,0.1282779997340408,0.021191998197169323,0.05680652674008544,0.03218103666121298,2.544865470322699e+18,0.006926045451970264,0.00436981935126014,0.005813453440115752,0.008375695918341265,0.01807736582665759
Adult Dataset,RandomForestClassifier,['sex'],No Bias Mitigation,{},0.0061978187928564375,0.017550793690990763,0.01593625666676856,0.013385465406791404,0.00695003196409993,0.0061049934846222655,0.00904913344791878,0.006562226809819253,0.008256197360149703,0.023464367664282136,0.0455394852251525,0.01052567293462838,0.010820527058500898,0.023464367664282136,0.042137889872282834,0.01052567293462838,0.02397133090642817,0.24052834567176937,0.005355294413443232,0.0023935081715067397,0.07566239304512183,0.0023935081715067397,0.0023935081715067384,0.07566239304512183,0.013633921836285838,0.042137889872282834,0.023464367664282133,2.544865470322699e+18,0.006537910380256936,0.004003768168445011,0.005298529278349839,0.00909260297265033,0.016101040542874045
Adult Dataset,RandomForestClassifier,['sex'],Reweighing Bias Mitigation,{},0.005897827001729444,0.016415696065542842,0.014925347959058637,0.012719512210245075,0.006422597692377792,0.006111681561072522,0.008554197055966177,0.006732882719759138,0.00793332354241881,0.025251409296628436,0.04805417049901554,0.010787501383204601,0.010826103460562748,0.025251409296628436,0.03738736185526245,0.010787501383204601,0.02630567345684342,0.21983807751669052,0.005810958212658263,0.0023883333705351107,0.07577833013004226,0.0023883333705351107,0.0023883333705351116,0.07577833013004226,0.01373291075077224,0.03738736185526245,0.025251409296628433,2.544865470322699e+18,0.006340690239454459,0.0034575829147611096,0.0051943145106752185,0.008927617813678117,0.015146896031636227
Adult Dataset,SupportVectorClassifier,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [24]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}""}",0.010292662828780535,0.034154698781048175,0.04859161394741015,0.032404821495749386,0.02111655855255284,0.02591231559937153,0.023143890792914696,0.025516022789967955,0.010875991570360014,0.04439064699914663,0.09136584671676022,0.02450767248949412,0.02925059293686654,0.03185604651697812,0.05989626435914726,0.024348249886550776,0.11729512637589924,0.20007361015448155,0.046689109838253966,0.005368614790750748,0.15083147965775207,0.005368614790750748,0.005368614790750748,0.15083147965775207,0.0294284859115599,0.05989626435914726,0.031856046516978105,2.544865470322699e+18,0.011844188625706967,0.012165072162689576,0.013170520968445747,0.013149901772748043,0.03305240349991578
