time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[A_AOD] Absolute Average Odds Difference,VAR|sex|[A_EOD] Absolute Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,id
2024-02-05 21:55:52.838618,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6675938803894298,0.6636971046770601,0.772020725388601,0.0219311288055416,-0.055898793762871435,0.0219311288055416,0.055898793762871435,0.02980734278444197,0.045938375350140004,0.004441340836155918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9174283513795271494
2024-02-05 21:35:03.693471,3,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.6420955030134446,0.6568846729547587,0.7171568168409701,0.0858222618871619,0.0338870008427961,0.0858222618871619,0.0338870008427961,0.1050271906597705,0.1533674079833993,0.016597641472632,0.0002918767351674,0.0003981472387129,0.0002993634557184,0.0009727720573145,0.0004238501567679,0.0009727720573145,0.0004238501567679,0.0011009190467209,0.0019854703432411,3.34209085906348e-05,2405012337103706871
2024-02-05 21:35:03.667245,3,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.6407046824293,0.6570680160510368,0.7102282619395638,0.0718303334073521,0.0242306626841241,0.0718303334073521,0.0372609657144271,0.0924902421641246,0.1389831172824517,0.0145439726916859,0.0002583474489478,0.0002978606098162,0.0006591213100318,8.277043513338232e-05,0.0009590786516681,8.277043513338232e-05,0.0001578240998082,0.0002388152259024,0.0003984740180938,8.628448956987768e-06,2405012337103706871
2024-02-05 21:35:03.641295,3,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6430227167362076,0.6533091501798075,0.7313684011931251,0.0569447430270483,0.0098067808479798,0.077074879688957,0.0722452138251716,0.0777564121119103,0.1312324419408015,0.0145639613046245,0.0004414689352237,0.0003464279874448,0.0014367291219233,0.004555011407191,0.0069016347791438,0.0018571780865404,0.0017784368090993,0.0056832083599402,0.0066256323267884,9.634514601979166e-05,2405012337103706871
2024-02-05 21:35:03.615289,3,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6407046824293,0.6518859492289404,0.739214784646915,-0.0766413769355031,-0.1328986660107007,0.0963344578757963,0.1424869932644787,-0.0564462540359219,0.1939211687090233,0.0161075980586543,0.0003150893179347,0.0010083070636555,0.0008414470334259,0.0056810748354098,0.0108658799067443,0.0022746477197561,0.0082253920846164,0.0082009482154275,0.0054944556343224,1.0669316362776824e-05,2405012337103706871
2024-02-05 21:35:03.589262,3,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 13}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6490496059341678,0.6604086744554398,0.7333494868849634,-0.0383870221496998,-0.0654455737386471,0.0383870221496998,0.0728568411811809,-0.0078439380180649,0.0729421711069297,0.0067967731930777,0.0001345470075219,0.0002729404661535,0.0004310685704645,0.0007451066341158,0.0033659373934482,0.0007451066341158,0.0023409412085291,0.0021562991934481,0.0010667768448879,8.827596810185634e-06,2405012337103706871
2024-02-05 21:35:03.563073,3,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.6680574872508113,0.6747664408101802,0.754021459535997,0.0231440043638473,-0.0196245996502355,0.0306348413979006,0.0257852157118417,0.0523883312187338,0.0785187197655254,0.0083642673238406,0.0001474428868371,0.000245481462739,0.000234091610117,0.0007044170536969,0.000427584018813,0.0003015684842162,0.0001478315809388,0.0011229740921918,0.0024275756564692,3.074799398218508e-05,2405012337103706871
2024-02-05 21:35:03.536727,3,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.6657394529439036,0.6995573800619534,0.676434503542259,-0.004325154233584,-0.0560199693112729,0.0106864726736555,0.0560199693112729,0.0254601815854553,0.0468562100487331,0.0040493061049737,0.0001164927764806,5.9707964590670274e-05,0.000614951909889,0.0001114726716795,0.0009554132421289,1.5978932619027227e-05,0.0009554132421289,0.0001438286946397,0.0005229767066754,4.24596886530271e-06,2405012337103706871
2024-02-05 21:35:03.510689,3,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.6708391284191006,0.6826352956458651,0.7397007565661102,0.0992953762563999,0.065372183411854,0.0992953762563999,0.065372183411854,0.1313730295819255,0.1867566726696957,0.020759141727648,0.0001861305247827,0.0002168757267845,0.000479345136635,0.0009103220040002,0.0008803788403625,0.0009103220040002,0.0008803788403625,0.0014475184766161,0.0021807320202574,4.5897151276714176e-05,2405012337103706871
2024-02-05 21:35:03.484011,3,Compas Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.6750115901715344,0.6776531838205848,0.7694652850273759,0.2524462884222577,0.1945762182731715,0.2524462884222577,0.1945762182731715,0.27772276239932,0.3296044733797978,0.0435603459448585,8.296349026113998e-05,0.0001242564365183,0.0002968822633341,8.523205585429069e-05,0.0012660239935006,8.523205585429069e-05,0.0012660239935006,0.0004075304338269,0.0003925042418793,2.408726125252902e-05,2405012337103706871
2024-02-05 21:35:03.455705,3,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6689847009735744,0.6723336723336724,0.7639319165540736,0.0763994225936445,0.0361646420800776,0.0763994225936445,0.0402817394001756,0.1060428896841185,0.1497240420006017,0.0167046772709482,0.000163777667303,0.0001238663297325,0.0005931853011317,0.000712883000851,0.0008968283053983,0.000712883000851,0.0005820911130747,0.0013510102560982,0.0025176590846511,3.639168976208712e-05,2405012337103706871
2024-02-05 21:35:03.429460,3,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6597125637459434,0.6664631435636686,0.7524336004885672,-0.0286389956916865,-0.0561657648458281,0.0286389956916865,0.0561657648458281,0.0031528102442938,0.0397720686762333,0.0038584470911087,9.585936957634196e-05,0.0002952955353688,0.0005830524800454,0.0003908794449458,0.0005974581770239,0.0003908794449458,0.0005974581770239,0.0008311721855691,0.0006628660051352,6.850389630506237e-06,2405012337103706871
2024-02-05 21:35:03.398383,3,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 13}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6675938803894298,0.6688726779233934,0.7726889464904944,-0.0172156701000332,-0.0483721375511524,0.0172156701000332,0.0483721375511524,0.015704101903739,0.0309533977492048,0.0032130083313828,0.0001173525017683,0.0002999274003008,0.000425433532721,9.19698661950481e-05,0.000674753270706,9.19698661950481e-05,0.000674753270706,0.0004458942644132,0.0007294128714567,8.386488709927682e-06,2405012337103706871
2024-02-05 21:35:03.336117,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.6620305980528511,0.6811926605504587,0.7406483790523691,0.0472885944506304,0.007994241115405,0.0472885944506304,0.007994241115405,0.0618446230386529,0.0941724941724941,0.0093778834380156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6917734346534067395
2024-02-05 21:34:50.986250,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.6634214186369958,0.6810933940774487,0.7456359102244389,0.0767371322199096,0.0472834735167083,0.0767371322199096,0.0472834735167083,0.0934047710167113,0.1360460795243403,0.0141635442518874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6917734346534067395
2024-02-05 21:34:50.914105,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6689847009735744,0.6783369803063457,0.773067331670823,-0.030195204992863,-0.0936576494657877,0.030195204992863,0.0936576494657877,-0.0199132542416123,0.0321491092575429,0.0030195701416547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6917734346534067395
2024-02-05 21:34:50.802131,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6606397774687065,0.6947890818858561,0.6982543640897756,-0.137844147418591,-0.2120178828521632,0.137844147418591,0.2120178828521632,-0.1293915040183697,0.284237074401009,0.0196204355841156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6917734346534067395
2024-02-05 21:34:50.685178,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 13}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6592489568845619,0.6741071428571429,0.7531172069825436,-0.0694827846722159,-0.1292718041979238,0.0694827846722159,0.1292718041979238,-0.0595611685163923,0.1036519036519036,0.0090316290784024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6917734346534067395
2024-02-05 21:34:41.452766,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.6773296244784422,0.6942528735632184,0.7531172069825436,-0.0112362555510798,-0.0381147230431159,0.0112362555510798,0.0381147230431159,0.0085214950886592,0.013925370022931,0.0012921671073833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6917734346534067395
2024-02-05 21:34:41.346824,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.6662030598052852,0.7069408740359897,0.685785536159601,0.0095419776601073,-0.0443661438205652,0.0095419776601073,0.0443661438205652,0.0229493557851766,0.041002849002849,0.0034799530332075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6917734346534067395
2024-02-05 21:34:41.252243,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.6717663421418637,0.697841726618705,0.7256857855361596,0.0653103879434234,0.0420550125028416,0.0653103879434234,0.0420550125028416,0.0851511672407194,0.1311523725316828,0.012911999164347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6917734346534067395
2024-02-05 21:34:41.184124,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.6759388038942976,0.6909090909090909,0.7581047381546134,0.2416628566417461,0.1986815185269379,0.2416628566417461,0.1986815185269379,0.2567929582854956,0.3128205128205128,0.0389391075922555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6917734346534067395
2024-02-05 21:34:41.150728,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6787204450625869,0.683982683982684,0.7880299251870324,0.0387716174153021,-0.006175645980147,0.0387716174153021,0.006175645980147,0.054088531700472,0.0787811222593831,0.0082017792444691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6917734346534067395
2024-02-05 21:32:38.863330,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6703755215577191,0.6906976744186046,0.7406483790523691,-0.0454368947938808,-0.083162840039403,0.0454368947938808,0.083162840039403,-0.0287919377471616,0.05010545010545,0.0043658999421619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6917734346534067395
2024-02-05 21:30:14.137316,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 13}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6828929068150209,0.6926503340757239,0.7755610972568578,-0.0189937567677086,-0.0816094566947034,0.0189937567677086,0.0816094566947034,-0.0062380405663987,0.0100710534445473,0.0009459127477701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6917734346534067395
2024-02-05 21:28:40.843886,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.6439499304589708,0.6571428571428571,0.711340206185567,0.0865007809591267,0.0353030303030302,0.0865007809591267,0.0353030303030302,0.1107179096905124,0.1642518440463646,0.0168852195813611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427470620647283544
2024-02-05 21:28:32.590748,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.6300417246175244,0.6487804878048781,0.6855670103092784,0.0590765385348843,-0.0195454545454545,0.0590765385348843,0.0195454545454545,0.0731227803145612,0.1161361804995971,0.0111517116378218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427470620647283544
2024-02-05 21:28:32.519044,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6425591098748261,0.6478555304740407,0.7396907216494846,0.0667880331635201,0.0133333333333333,0.0667880331635201,0.0133333333333333,0.0895738203957382,0.1300265134776845,0.0136606049585946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427470620647283544
2024-02-05 21:28:32.408338,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6175243393602226,0.6189473684210526,0.7577319587628866,-0.1216196047983582,-0.201060606060606,0.1216196047983582,0.201060606060606,-0.111136478944698,0.1948496708770679,0.0169490541839713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427470620647283544
2024-02-05 21:28:32.297412,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 13}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6328233657858137,0.6371681415929203,0.7422680412371134,-0.0426494946467976,-0.0781818181818182,0.0426494946467976,0.0781818181818182,-0.0170345002536783,0.0277067172800793,0.0025978748880477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427470620647283544
2024-02-05 21:28:20.427910,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.6759388038942976,0.6741573033707865,0.7731958762886598,0.0272909799220856,-0.03,0.0272909799220856,0.03,0.0587899543378994,0.0881849315068492,0.0089658600938948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427470620647283544
2024-02-05 21:28:20.322412,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.6787204450625869,0.7028423772609819,0.7010309278350515,-0.0160530915992408,-0.0983333333333333,0.0160530915992408,0.0983333333333333,0.0121892440385591,0.0222371343946686,0.0018589410032865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427470620647283544
2024-02-05 21:28:20.229674,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.6870653685674548,0.6873563218390805,0.770618556701031,0.0939440025063339,0.0468181818181817,0.0939440025063339,0.0468181818181817,0.1306316590563165,0.1837007705479452,0.0199221991600913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427470620647283544
2024-02-05 21:28:20.162074,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.6856745479833102,0.6784140969162996,0.7938144329896907,0.2514633448661018,0.149090909090909,0.2514633448661018,0.149090909090909,0.2713723997970573,0.3185675997617628,0.0413861006923152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427470620647283544
2024-02-05 21:28:20.128804,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6773296244784422,0.6756756756756757,0.7731958762886598,0.0979401748985207,0.0581818181818182,0.0979401748985207,0.0581818181818182,0.1334601725012684,0.1838481968129718,0.0203535663231849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427470620647283544
2024-02-05 21:26:17.167188,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6620305980528511,0.6559139784946236,0.7860824742268041,-0.039597011469202,-0.0613636363636364,0.039597011469202,0.0613636363636364,-0.0028158295281582,0.0043693906471422,0.0004294327811962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427470620647283544
2024-02-05 21:23:52.874393,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 13}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6606397774687065,0.6518987341772152,0.7963917525773195,-0.0279706640876853,-0.0453030303030302,0.0279706640876853,0.0453030303030302,0.0091324200913242,0.0136986301369863,0.0013927549660419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427470620647283544
2024-02-05 21:22:19.291583,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.6203059805285118,0.6323185011709602,0.6994818652849741,0.1236774102517284,0.058363731109953,0.1236774102517284,0.058363731109953,0.1425190392501464,0.2016778857313392,0.0235298213985194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284027540747123089
2024-02-05 21:22:10.883814,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.6286509040333796,0.6413301662707839,0.6994818652849741,0.0796773294672623,0.0449539690811185,0.0796773294672623,0.0449539690811185,0.1109431751611013,0.1647670918234177,0.0183166621853486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284027540747123089
2024-02-05 21:22:10.814827,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=14, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6175243393602226,0.6337349397590362,0.6813471502590673,0.1342414009104878,0.1097446586763939,0.1342414009104878,0.1097446586763939,0.1636086701816052,0.2315217030871771,0.0270117088136242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284027540747123089
