timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness,sensitive|[AOD] Average Odds Difference,sensitive|[EOD] Equal Opportunity Difference,sensitive|[SPD] Statistical Parity Difference,sensitive|[DI] Disparate Impact,VAR|sensitive|[AOD] Average Odds Difference,VAR|sensitive|[EOD] Equal Opportunity Difference,VAR|sensitive|[SPD] Statistical Parity Difference,VAR|sensitive|[DI] Disparate Impact
2023-10-28 21:14:30.718711,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.806,0.7754,0.725,,,,,0.007196,0.0,0.0,0.0,,,,,0.0,0.0199,0.03087,0.02912,1.08067,0.0,0.0,0.0,0.0
2023-10-28 21:13:42.145798,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.648,0.61364,0.27551,,,,,0.0233439999999999,0.0,0.0,0.0,,,,,0.0,0.11359,0.15918,0.09777,0.54424,0.0,0.0,0.0,0.0
2023-10-28 21:12:39.140339,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.638,0.62252,0.43119,,,,,0.039484,0.0,0.0,0.0,,,,,0.0,0.17234,0.24575,0.16009,0.57053,0.0,0.0,0.0,0.0
2023-10-28 21:11:38.437621,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.512,0.40203,0.63978,,,,,0.237984,0.0,0.0,0.0,,,,,0.0,0.99167,1.0,0.98997,0.0,0.0,0.0,0.0,0.0
2023-10-28 21:08:01.546711,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.584,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 21:07:34.286333,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.588,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 21:06:51.288993,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.452,0.38112,0.52913,,,,,0.224224,0.0,0.0,0.0,,,,,0.0,0.92913,0.85827,0.94079,0.0,0.0,0.0,0.0,0.0
2023-10-28 21:06:23.454128,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.592,0.47368,0.18,,,,,0.019408,0.0,0.0,0.0,,,,,0.0,0.09934,0.19028,0.0806,0.56328,0.0,0.0,0.0,0.0
2023-10-28 21:04:59.776834,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.606,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 21:04:43.279253,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.626,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 21:04:02.543797,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.584,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 21:02:30.763284,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.614,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 21:02:15.846111,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.582,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 21:01:56.514269,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.57,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 21:01:41.051860,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.616,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 21:00:29.145752,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.626,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 20:59:40.520523,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.606,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 20:59:01.682637,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.584,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 20:58:35.936931,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.646,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 20:57:23.443334,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.8,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 20:56:17.925704,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.6,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 20:54:25.630674,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.68,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 20:53:25.784052,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.46,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 20:52:33.066610,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.52,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 20:52:17.927268,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.66,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 20:51:49.478235,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.58,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 20:14:35.983465,5,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.3999999999999999,0.266666,0.6,,,,,0.0,0.0177777777777777,0.0622225777839999,0.24,,,,,0.0,0.2,0.4,0.0,0.6,0.06,0.24,0.0,0.24
2023-10-28 20:14:35.969451,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.3333333333333333,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 20:14:35.863467,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.3333333333333333,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 20:14:35.682085,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.6666666666666666,0.66667,1.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-28 20:14:35.487171,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.3333333333333333,0.33333,1.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-28 20:14:35.383517,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.3333333333333333,0.33333,1.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-28 20:13:07.791494,5,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.2666666666666666,0.266664,0.8,,,,,0.0,0.0177777777777777,0.017777422224,0.16,,,,,0.0,0.2,0.8,0.0,0.8,0.06,0.16,0.0,0.16
2023-10-28 20:13:07.778419,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.3333333333333333,0.33333,1.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-28 20:13:07.713334,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.3333333333333333,0.33333,1.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-28 20:13:07.649023,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.3333333333333333,0.33333,1.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-28 20:13:07.581427,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 20:13:07.511759,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.3333333333333333,0.33333,1.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-28 20:12:04.126044,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28 20:08:51.433589,1,False,Dummy Dataset,FYP VAE,LogisticRegression,,['sensitive'],{'save intermediate results to file': True},0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
