time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,sex|[ERD] Error Rate Difference,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[ERD] Error Rate Difference,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[A_AOD] Absolute Average Odds Difference,VAR|sex|[A_EOD] Absolute Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|[SF] Statistical Parity Subgroup Fairness,id
2024-02-15 20:36:57.522353,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}""}",0.6522948539638387,0.6455696202531646,0.788659793814433,0.0016513083443035,0.022247984631163,-0.0251388888888888,0.022247984631163,0.0251388888888888,0.0509365112358252,0.008532558548904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2882698416464866628
2024-02-15 19:38:27.826184,1,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.841879029782008,0.6738836265223275,0.6450777202072538,0.0921001291149467,-0.091482114747454,-0.1083393634713282,0.091482114747454,0.1083393634713282,-0.175544647156155,0.0384244077303941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8503180769060573299
2024-02-15 19:38:27.812511,1,Adult Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.8464844949339884,0.6813333333333333,0.6619170984455959,0.1021235489641949,-0.0420190571461886,-0.0107019080626118,0.0420190571461886,0.0107019080626118,-0.1637055214512554,0.0358329792782819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8503180769060573299
2024-02-15 19:38:27.800462,1,Adult Dataset,EqOdds ALT,MLPClassifier,,['sex'],{'c': 'EqO ALT2'},0.8366595026097636,0.6923076923076923,0.5595854922279793,0.071763017654897,-0.3936529051261342,-0.663594470046083,0.3936529051261342,0.663594470046083,-0.283250113481616,0.0619997136136909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8503180769060573299
2024-02-15 19:38:27.786822,1,Adult Dataset,EqOdds,MLPClassifier,,['sex'],{'c': 'EqO2'},0.8246852932146147,0.6534351145038167,0.5544041450777202,0.089466149747498,-0.4018564817014268,-0.6574500768049155,0.4018564817014268,0.6574500768049155,-0.2973218338629142,0.0650798275912941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8503180769060573299
2024-02-15 19:38:27.767839,1,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.8188517040221063,0.6486928104575164,0.5142487046632125,0.0335668714647354,0.1259583655586905,0.1742138604308692,0.1259583655586905,0.1742138604308692,0.0111517759549897,0.0024409766583846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8503180769060573299
2024-02-15 19:38:27.761630,1,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 25, 'sens_col_ids': [24]}""}",0.7985876573533927,0.6457286432160804,0.3329015544041451,0.1084121962374922,0.0628750088493708,0.1050513513856622,0.0628750088493708,0.1050513513856622,-0.0179503368272176,0.0039290919564945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8503180769060573299
2024-02-15 17:58:40.210863,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.6425591098748261,0.6182572614107884,0.8032345013477089,0.0773441473272839,0.0276156535691406,0.0654326494201605,0.0276156535691406,0.0654326494201605,0.0628630316657298,0.0090857917715263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8248836391025900320
2024-02-15 17:58:40.202170,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.6411682892906815,0.6174636174636174,0.8005390835579514,0.0597847908134586,0.0526662735213645,0.0688224799286351,0.0526662735213645,0.0688224799286351,0.0837950694611741,0.0121111650588729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8248836391025900320
2024-02-15 17:58:40.185776,1,Compas Dataset,EqOdds ALT,MLPClassifier,,['sex'],{'c': 'EqO ALT2'},0.6397774687065368,0.6161825726141079,0.8005390835579514,0.0518482828769507,0.0626662735213645,0.0688224799286351,0.0626662735213645,0.0688224799286351,0.091731577397682,0.0132582535239602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8248836391025900320
2024-02-15 17:58:40.161061,1,Compas Dataset,EqOdds,MLPClassifier,,['sex'],{'c': 'EqO2'},0.6230876216968011,0.6179245283018868,0.706199460916442,0.072084370566664,0.120675481503212,0.1543710972346119,0.120675481503212,0.1543710972346119,0.1510479402553601,0.0218314340927071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8248836391025900320
2024-02-15 17:58:40.152876,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse2', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 17}""}",0.6495132127955494,0.6263269639065817,0.7951482479784366,0.0592895955459193,-0.0020540744421627,0.0259589652096342,0.0020540744421627,0.0259589652096342,0.0332985358280467,0.0048127421604337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8248836391025900320
2024-02-15 17:58:40.145316,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 17}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 17, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (50, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}""}",0.6411682892906815,0.6184486373165619,0.7951482479784366,0.0886533365454107,-0.035476893234109,0.0259589652096342,0.035476893234109,0.0259589652096342,0.0039347948285552,0.0005687082778004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8248836391025900320
