time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,race|[ERD] Error Rate Difference,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[SPD] Statistical Parity Difference,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|race|[ERD] Error Rate Difference,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[A_AOD] Absolute Average Odds Difference,VAR|race|[A_EOD] Absolute Equal Opportunity Difference,VAR|race|[A_SPD] Absolute Statistical Parity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,id
2024-02-20 17:19:48.016195,1,Compas Dataset,Reweighing Bias Mitigation,nn keras,,['race'],{},0.6592489568845619,0.6769596199524941,0.7233502538071066,0.6993865030674847,0.58553546667099,0.019017912841992668,-0.18621932274804456,-0.10761371127224784,0.18621932274804456,0.10761371127224784,0.2108902949826219,-0.2108902949826219,0.4068356084310423,0.04577521321724464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6177781338710700510
2024-02-20 17:19:47.981228,1,Compas Dataset,FairBalance Bias Mitigation,nn keras,,['race'],{},0.6648122392211405,0.6766743648960739,0.7436548223350253,0.7085852478839179,0.6022253036499023,-0.0176722217271187,-0.1996387297600145,-0.1508459679191386,0.1996387297600145,0.1508459679191386,0.2312538989394884,-0.2312538989394884,0.4375073763720052,0.0501952758525304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6177781338710700510
2024-02-20 17:19:47.947965,1,Compas Dataset,FairMask Bias Mitigation,nn keras,DecisionTreeRegressor,['race'],{},0.5479833101529903,0.5479833101529903,1.0,0.7079964061096137,1.0,-0.1442473932804562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6177781338710700510
2024-02-20 17:19:47.919136,1,Compas Dataset,No Bias Mitigation,nn keras,,['race'],{},0.5479833101529903,0.5479833101529903,1.0,0.7079964061096137,1.0,-0.1442473932804562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6177781338710700510
2024-02-20 16:50:36.335684,1,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,,['race'],{},0.8004298434141849,0.8333333333333334,0.2469135802469135,0.380952380952381,0.0736874416470527,0.0520024002830184,-0.0160475267852792,-0.0277777777777777,0.0160475267852792,0.0277777777777777,0.0257455729854714,-0.0257455729854714,0.4974044700793076,0.0032517760805969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2667092633239841466
2024-02-20 16:50:36.291285,1,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,,['race'],{},0.7657353392692662,0.517524235645041,0.8567901234567902,0.6452812645281264,0.4117285907268524,0.0805833822196945,-0.1187661768798835,-0.1013888888888888,0.1187661768798835,0.1013888888888888,0.1722643416163995,-0.1722643416163995,0.6500287265681326,0.0217577237812532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2667092633239841466
2024-02-20 16:50:36.243653,1,Adult Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['race'],{},0.8019649984648449,0.8367346938775511,0.2530864197530864,0.3886255924170616,0.0752225974823457,0.0501999489492044,-0.0195197490075014,-0.0347222222222222,0.0195197490075014,0.0347222222222222,0.0275480243192854,-0.0275480243192854,0.5322278298485938,0.0034794334000531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2667092633239841466
2024-02-20 16:50:36.185105,1,Adult Dataset,No Bias Mitigation,ElasticNet,,['race'],{},0.8019649984648449,0.8367346938775511,0.2530864197530864,0.3886255924170616,0.0752225965261459,0.0501999489492044,-0.0195197490075014,-0.0347222222222222,0.0195197490075014,0.0347222222222222,0.0275480243192854,-0.0275480243192854,0.5322278298485938,0.0034794334000531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2667092633239841466
2024-02-20 16:50:33.390337,1,Compas Dataset,Reweighing Bias Mitigation,ElasticNet,,['race'],{},0.6578581363004172,0.6475583864118896,0.7922077922077922,0.7126168224299065,0.6550765037536621,0.0313532196002315,-0.2126255564143685,-0.1361265547085458,0.2126255564143685,0.1361265547085458,0.223873735825927,-0.223873735825927,0.3880478087649404,0.0508703751346813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8828265906359197691
2024-02-20 16:50:33.355040,1,Compas Dataset,FairBalance Bias Mitigation,ElasticNet,,['race'],{},0.6606397774687065,0.6793893129770993,0.6935064935064935,0.6863753213367609,0.5465924739837646,-0.0317022508257567,-0.2033651403246355,-0.2068550467129019,0.2033651403246355,0.2068550467129019,0.2252783736847482,-0.2252783736847482,0.4814167985591879,0.0511895481477326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8828265906359197691
2024-02-20 16:50:33.314118,1,Compas Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['race'],{},0.6578581363004172,0.6488222698072805,0.787012987012987,0.7112676056338028,0.6495132127955494,0.0313532196002315,-0.2211764690598528,-0.1444947555453659,0.2211764690598528,0.1444947555453659,0.2324207443729355,-0.2324207443729355,0.408920708144864,0.0528124945595509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8828265906359197691
2024-02-20 16:50:33.277540,1,Compas Dataset,No Bias Mitigation,ElasticNet,,['race'],{},0.6578581363004172,0.6488222698072805,0.787012987012987,0.7112676056338028,0.6495131850242615,0.0313532196002315,-0.2211764690598528,-0.1444947555453659,0.2211764690598528,0.1444947555453659,0.2324207443729355,-0.2324207443729355,0.408920708144864,0.0528124945595509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8828265906359197691
2024-02-20 16:50:31.192359,1,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,,['race'],{},0.817009517961314,0.8178294573643411,0.2776315789473684,0.4145383104125736,0.0792139992117881,0.0620453129796473,-0.0290401909008571,-0.0530691040895122,0.0290401909008571,0.0530691040895122,0.0372251015548396,-0.0372251015548396,0.7833456153279292,0.0047097256055284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2505698104373956744
2024-02-20 16:50:31.143030,1,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,,['race'],{},0.7703408044212465,0.5046224961479199,0.8618421052631579,0.6365403304178814,0.3985262513160705,0.0537644583394181,-0.0549957271356399,-0.0265936490426286,0.0549957271356399,0.0265936490426286,0.13076880664495,-0.13076880664495,0.4553388663032791,0.0165448896399328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2505698104373956744
2024-02-20 16:50:31.097031,1,Adult Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['race'],{},0.8179306109917102,0.8199233716475096,0.281578947368421,0.4191968658178257,0.080135093644458,0.0609634521790703,-0.0312267798221399,-0.0574422819320778,0.0312267798221399,0.0574422819320778,0.0383069623554166,-0.0383069623554166,0.8061117295661582,0.0048466028013256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2505698104373956744
2024-02-20 16:50:31.046476,1,Adult Dataset,No Bias Mitigation,ElasticNet,,['race'],{},0.8179306109917102,0.8199233716475096,0.281578947368421,0.4191968658178257,0.080135092139244,0.0609634521790703,-0.0312267798221399,-0.0574422819320778,0.0312267798221399,0.0574422819320778,0.0383069623554166,-0.0383069623554166,0.8061117295661582,0.0048466028013256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2505698104373956744
2024-02-20 16:50:28.526464,1,Compas Dataset,Reweighing Bias Mitigation,ElasticNet,,['race'],{},0.6717663421418637,0.6666666666666666,0.7897435897435897,0.7230046948356806,0.6425591111183167,0.0221820373719107,-0.1661420321914301,-0.1091549295774647,0.1661420321914301,0.1091549295774647,0.1769051924567295,-0.1769051924567295,0.3038154392191659,0.0397399416977296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7622958171920348275
2024-02-20 16:50:28.490293,1,Compas Dataset,FairBalance Bias Mitigation,ElasticNet,,['race'],{},0.6926286509040334,0.7253333333333334,0.6974358974358974,0.7111111111111111,0.5215577483177185,-0.0080857659519503,-0.1548468115801895,-0.1435711040436165,0.1548468115801895,0.1435711040436165,0.1747093774218547,-0.1747093774218547,0.3781381045568912,0.0392466743139231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7622958171920348275
2024-02-20 16:50:28.423789,1,Compas Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['race'],{},0.674547983310153,0.6695652173913044,0.7897435897435897,0.7247058823529412,0.6397774687065368,0.0202101093601997,-0.1761040667453135,-0.1202294411631076,0.1761040667453135,0.1202294411631076,0.1873159390338414,-0.1873159390338414,0.3252298721686479,0.0420786094115417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7622958171920348275
2024-02-20 16:50:28.375077,1,Compas Dataset,No Bias Mitigation,ElasticNet,,['race'],{},0.674547983310153,0.6695652173913044,0.7897435897435897,0.7247058823529412,0.6397774815559387,0.0202101093601997,-0.1761040667453135,-0.1202294411631076,0.1761040667453135,0.1202294411631076,0.1873159390338414,-0.1873159390338414,0.3252298721686479,0.0420786094115417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7622958171920348275
2024-02-20 16:50:26.317321,1,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,,['race'],{},0.8127110838194658,0.7911646586345381,0.2609271523178808,0.3924302788844621,0.0764507204294204,0.0590169561126893,-0.0067556768907374,-0.0158880006427509,0.0067556768907374,0.0158880006427509,0.0219061146813029,-0.0219061146813029,0.3797059878092506,0.0026954061015366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7955646746935108485
2024-02-20 16:50:26.272135,1,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,,['race'],{},0.7688056493705864,0.5007610350076104,0.871523178807947,0.6360560657322378,0.4034387469291687,0.0878320814677932,-0.0565991489733232,0.0057445868316393,0.0565991489733232,0.0057445868316393,0.1517377487259165,-0.1517377487259165,0.5547911437791322,0.0186703511644789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7955646746935108485
2024-02-20 16:50:26.228878,1,Adult Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['race'],{},0.8130181148295977,0.7896825396825397,0.2635761589403974,0.3952333664349553,0.0773718145532698,0.0611537082494414,-0.0008768038761714,-0.0036556461655887,0.0008768038761714,0.0036556461655887,0.0204864654488175,-0.0204864654488175,0.3424166367873789,0.0025207274212251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7955646746935108485
2024-02-20 16:50:26.185674,1,Adult Dataset,No Bias Mitigation,ElasticNet,,['race'],{},0.8130181148295977,0.7896825396825397,0.2635761589403974,0.3952333664349553,0.0773718133568763,0.0611537082494414,-0.0008768038761714,-0.0036556461655887,0.0008768038761714,0.0036556461655887,0.0204864654488175,-0.0204864654488175,0.3424166367873789,0.0025207274212251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7955646746935108485
2024-02-20 16:50:23.057018,1,Compas Dataset,Reweighing Bias Mitigation,ElasticNet,,['race'],{},0.655076495132128,0.6623931623931624,0.775,0.7142857142857142,0.6509040594100952,-0.0917685075370838,-0.193868086696562,-0.2320000000000001,0.193868086696562,0.2320000000000001,0.2216951133570532,-0.2216951133570532,0.3855212816834052,0.0498993154222465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247421647104004643
2024-02-20 16:50:23.007135,1,Compas Dataset,FairBalance Bias Mitigation,ElasticNet,,['race'],{},0.6675938803894298,0.7027707808564232,0.6975,0.7001254705144292,0.5521557927131653,-0.0356657900617061,-0.160148355754858,-0.164,0.160148355754858,0.164,0.1864246549442239,-0.1864246549442239,0.3817266744096013,0.0419606121158075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247421647104004643
2024-02-20 16:50:22.951614,1,Compas Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['race'],{},0.6578581363004172,0.6652360515021459,0.775,0.7159353348729792,0.6481223922114048,-0.0875401777273586,-0.1983523916292975,-0.2320000000000001,0.1983523916292975,0.2320000000000001,0.2259234431667783,-0.2259234431667783,0.3957844022884673,0.0508510313157085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247421647104004643
2024-02-20 16:50:22.910615,1,Compas Dataset,No Bias Mitigation,ElasticNet,,['race'],{},0.6578581363004172,0.6652360515021459,0.775,0.7159353348729792,0.6481223702430725,-0.0875401777273586,-0.1983523916292975,-0.2320000000000001,0.1983523916292975,0.2320000000000001,0.2259234431667783,-0.2259234431667783,0.3957844022884673,0.0508510313157085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247421647104004643
2024-02-20 16:49:05.280213,1,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,,['race'],{},0.8179306109917102,0.8188976377952756,0.2754966887417218,0.4122893954410307,0.0779858753085136,0.077874617315277,-0.0221713005459445,-0.0458033573141486,0.0221713005459445,0.0458033573141486,0.0361753898863974,-0.0361753898863974,0.7695492030379087,0.0044511483685642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4721354481272741036
2024-02-20 16:49:05.244993,1,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,,['race'],{},0.7746392385630949,0.5081585081585082,0.866225165562914,0.6405484818805094,0.395148903131485,0.0710383895217168,-0.1445250844663894,-0.1624700239808153,0.1445250844663894,0.1624700239808153,0.2044394492404532,-0.2044394492404532,0.9289093421799232,0.025154955449395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4721354481272741036
2024-02-20 16:49:05.208894,1,Adult Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['race'],{},0.8176235799815781,0.8060836501901141,0.280794701986755,0.4165029469548134,0.0807491556647221,0.0782331687674104,-0.0262428856847102,-0.0515587529976019,0.0262428856847102,0.0515587529976019,0.0394023529555978,-0.0394023529555978,0.8381955083281725,0.0048482053580257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4721354481272741036
2024-02-20 16:49:05.175759,1,Adult Dataset,No Bias Mitigation,ElasticNet,,['race'],{},0.8176235799815781,0.8060836501901141,0.280794701986755,0.4165029469548134,0.0807491540908813,0.0782331687674104,-0.0262428856847102,-0.0515587529976019,0.0262428856847102,0.0515587529976019,0.0394023529555978,-0.0394023529555978,0.8381955083281725,0.0048482053580257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4721354481272741036
2024-02-20 16:49:02.885180,1,Compas Dataset,Reweighing Bias Mitigation,ElasticNet,,['race'],{},0.6648122392211405,0.6813186813186813,0.7635467980295566,0.7200929152148664,0.6328233480453491,-0.0623330593794945,-0.1576492786382987,-0.1511791977423906,0.1576492786382987,0.1511791977423906,0.1973409355523594,-0.1973409355523594,0.3494269949066213,0.0445894371142117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2486058112288323494
2024-02-20 16:49:02.854741,1,Compas Dataset,FairBalance Bias Mitigation,ElasticNet,,['race'],{},0.6856745479833102,0.7284263959390863,0.7068965517241379,0.7175,0.5479832887649536,-0.0674183275118142,-0.1200685004084049,-0.1541523886313244,0.1200685004084049,0.1541523886313244,0.1791230052736113,-0.1791230052736113,0.3684145654317508,0.0404730724367989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2486058112288323494
2024-02-20 16:49:02.817257,1,Compas Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['race'],{},0.6689847009735744,0.6850220264317181,0.7660098522167488,0.7232558139534884,0.631432545201669,-0.062119032942949,-0.1518141880969754,-0.1470469663374319,0.1518141880969754,0.1470469663374319,0.1933086774878433,-0.1933086774878433,0.3422871695367451,0.0436783432405926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2486058112288323494
2024-02-20 16:49:02.775469,1,Compas Dataset,No Bias Mitigation,ElasticNet,,['race'],{},0.6689847009735744,0.6850220264317181,0.7660098522167488,0.7232558139534884,0.6314325332641602,-0.062119032942949,-0.1518141880969754,-0.1470469663374319,0.1518141880969754,0.1470469663374319,0.1933086774878433,-0.1933086774878433,0.3422871695367451,0.0436783432405926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2486058112288323494
2024-02-20 16:49:00.525256,1,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,,['race'],{},0.8001228124040528,0.8509803921568627,0.2614457831325301,0.4,0.0782929062843322,0.0941861832723209,-0.0007917911988487,0.0057395143487858,0.0007917911988487,0.0057395143487858,0.0347638159925903,-0.0347638159925903,0.7126582278481013,0.0044581242036118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792742379988698955
2024-02-20 16:49:00.496930,1,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,,['race'],{},0.7651212772490021,0.5245283018867924,0.8373493975903614,0.6450116009280743,0.4068160951137543,0.0971088960437524,-0.0728249694402825,-0.0117439293598233,0.0728249694402825,0.0117439293598233,0.1823255266910716,-0.1823255266910716,0.7234206381613486,0.0233814907906251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792742379988698955
2024-02-20 16:49:00.460165,1,Adult Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['race'],{},0.801657967454713,0.851145038167939,0.2686746987951807,0.4084249084249084,0.0804421246545901,0.0923778650083065,-0.005014057351529,-0.0022075055187638,0.005014057351529,0.0022075055187638,0.0372954615622105,-0.0372954615622105,0.7645569620253163,0.0047827833374449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792742379988698955
2024-02-20 16:49:00.424002,1,Adult Dataset,No Bias Mitigation,ElasticNet,,['race'],{},0.801657967454713,0.851145038167939,0.2686746987951807,0.4084249084249084,0.0804421231150627,0.0923778650083065,-0.005014057351529,-0.0022075055187638,0.005014057351529,0.0022075055187638,0.0372954615622105,-0.0372954615622105,0.7645569620253163,0.0047827833374449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792742379988698955
2024-02-20 16:48:58.039599,1,Compas Dataset,Reweighing Bias Mitigation,ElasticNet,,['race'],{},0.6495132127955494,0.6652542372881356,0.7696078431372549,0.7136363636363636,0.6564673185348511,-0.0340152693093869,-0.1500476474837382,-0.1303412712808686,0.1500476474837382,0.1303412712808686,0.1680759621936093,-0.1680759621936093,0.2797388851734466,0.0372194420855732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8712734648993286504
2024-02-20 16:48:58.006761,1,Compas Dataset,FairBalance Bias Mitigation,ElasticNet,,['race'],{},0.6648122392211405,0.7092731829573935,0.6936274509803921,0.701363073110285,0.5549374222755432,-0.055111025699261,-0.1704575750085138,-0.1865979114301262,0.1704575750085138,0.1865979114301262,0.2005101416866122,-0.2005101416866122,0.4104058644734489,0.0444018020701755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8712734648993286504
2024-02-20 16:48:57.961252,1,Compas Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['race'],{},0.6522948539638387,0.6680851063829787,0.7696078431372549,0.7152619589977219,0.6536856745479833,-0.0361379479026537,-0.1466819222079006,-0.1303412712808686,0.1466819222079006,0.1303412712808686,0.1659532836003423,-0.1659532836003423,0.2771650326797383,0.036749387284534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8712734648993286504
2024-02-20 16:48:57.918846,1,Compas Dataset,No Bias Mitigation,ElasticNet,,['race'],{},0.6522948539638387,0.6680851063829787,0.7696078431372549,0.7152619589977219,0.6536856889724731,-0.0361379479026537,-0.1466819222079006,-0.1303412712808686,0.1466819222079006,0.1303412712808686,0.1659532836003423,-0.1659532836003423,0.2771650326797383,0.036749387284534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8712734648993286504
2024-02-20 16:48:56.004731,1,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,,['race'],{},0.7952103162419404,0.8024691358024691,0.2395577395577395,0.368968779564806,0.0746085345745086,0.0393841801588696,0.0008972561432162,-0.0078264758497316,0.0008972561432162,0.0078264758497316,0.0083310690939313,-0.0083310690939313,0.1235775248933144,0.0009827443293295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248243100403541658
2024-02-20 16:48:55.968748,1,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,,['race'],{},0.7697267424009825,0.5237741456166419,0.8660933660933661,0.6527777777777779,0.413263738155365,0.0402696309556155,-0.1158207589318228,-0.1363084589828775,0.1158207589318228,0.1363084589828775,0.1429004107596656,-0.1429004107596656,0.4929510293647381,0.0168567283201651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248243100403541658
2024-02-20 16:48:55.934189,1,Adult Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['race'],{},0.7985876573533927,0.80859375,0.2542997542997543,0.3869158878504673,0.0785999385937979,0.0380751834033915,-0.0092171062078454,-0.0243099923332481,0.0092171062078454,0.0243099923332481,0.0155569229785669,-0.0155569229785669,0.2387183008780105,0.0018351159577034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248243100403541658
2024-02-20 16:48:55.892454,1,Adult Dataset,No Bias Mitigation,ElasticNet,,['race'],{},0.7985876573533927,0.80859375,0.2542997542997543,0.3869158878504673,0.0785999372601509,0.0380751834033915,-0.0092171062078454,-0.0243099923332481,0.0092171062078454,0.0243099923332481,0.0155569229785669,-0.0155569229785669,0.2387183008780105,0.0018351159577034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248243100403541658
2024-02-20 16:48:53.227382,1,Compas Dataset,Reweighing Bias Mitigation,ElasticNet,,['race'],{},0.6787204450625869,0.6766595289079229,0.797979797979798,0.7323290845886442,0.6495131850242615,-0.036853798171409,-0.1815991424843099,-0.1605667060212514,0.1815991424843099,0.1605667060212514,0.210552849696659,-0.210552849696659,0.3651654588835045,0.0476651043308876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183751999196522670
2024-02-20 16:48:53.172561,1,Compas Dataset,FairBalance Bias Mitigation,ElasticNet,,['race'],{},0.6912378303198887,0.7208121827411168,0.7171717171717171,0.7189873417721518,0.5479832887649536,-0.0914295479791506,-0.1587703763541084,-0.2184179456906729,0.1587703763541084,0.2184179456906729,0.206135179013928,-0.206135179013928,0.4325157773952954,0.0466650288899936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183751999196522670
2024-02-20 16:48:53.128587,1,Compas Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['race'],{},0.6773296244784422,0.6759656652360515,0.7954545454545454,0.7308584686774943,0.6481223922114048,-0.0451251815773733,-0.176209117835912,-0.1646989374262101,0.176209117835912,0.1646989374262101,0.2065367854396308,-0.2065367854396308,0.3582003289912416,0.0467559448391658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183751999196522670
2024-02-20 16:48:53.076643,1,Compas Dataset,No Bias Mitigation,ElasticNet,,['race'],{},0.6773296244784422,0.6759656652360515,0.7954545454545454,0.7308584686774943,0.6481223702430725,-0.0451251815773733,-0.176209117835912,-0.1646989374262101,0.176209117835912,0.1646989374262101,0.2065367854396308,-0.2065367854396308,0.3582003289912416,0.0467559448391658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183751999196522670
2024-02-20 16:45:12.042890,1,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,,['race'],{},0.7755603315934909,0.8627450980392157,0.0572916666666666,0.1074481074481074,0.0156585816293954,0.1235310453803577,0.0181930883581827,0.0397727272727272,0.0181930883581827,0.0397727272727272,0.0038939456718838,-0.0038939456718838,0.3154095994225914,0.000494341607962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950625521181256189
2024-02-20 16:45:12.016317,1,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,,['race'],{},0.7580595640159656,0.4924585218702866,0.8502604166666666,0.623686723973257,0.4071231186389923,0.1150793120398958,-0.0608447083167361,0.0269886363636363,0.0608447083167361,0.0269886363636363,0.1931453487249629,-0.1931453487249629,0.7954969447485762,0.0245200601920296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950625521181256189
2024-02-20 16:45:11.982638,1,Adult Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['race'],{},0.775867362603623,0.8653846153846154,0.05859375,0.1097560975609756,0.0159656125268652,0.1231701648318192,0.0174828610854554,0.0383522727272727,0.0174828610854554,0.0383522727272727,0.0042548262204222,-0.0042548262204222,0.3446409238542043,0.0005401558759768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950625521181256189
