time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,sex|unprivileged mean_pred,sex|privileged mean_pred,sex|unprivileged acc,sex|privileged acc,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[ERD] Error Rate Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|sex|unprivileged mean_pred,VAR|sex|privileged mean_pred,VAR|sex|unprivileged acc,VAR|sex|privileged acc,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[ERD] Error Rate Difference,VAR|sex|[A_AOD] Absolute Average Odds Difference,VAR|sex|[A_EOD] Absolute Equal Opportunity Difference,VAR|sex|[A_SPD] Absolute Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|sex|[FR] Flip Rate,VAR|sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|sex|[DF] Differential Fairness for One Attribute,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,VAR|[DF] Differential Fairness,VAR|[DF] Differential Fairness if 0 was the positive label,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MAOD] M Average Odds Difference,id
2024-04-05 01:04:05.431053,1,Default Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.818,0.8266666666666667,0.9724459516744384,0.8936501753019088,0.925,0.9351145038167938,0.9090909090909092,0.8255179934569248,0.8061749571183533,0.0278614698116156,0.0164174175590885,0.0260235947258847,0.0193430363385714,0.0278614698116156,0.0164174175590885,0.0260235947258847,1.0286259541984732,0.0278293135435991,0.0163333333333333,0.0061833333333333,0.0282238865879549,0.0061833333333333,0.0061833333333333,0.0282238865879549,0.3372358869065103,0.0164174175590885,0.0278614698116157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.224648376836392e+18
2024-04-04 05:04:08.153385,1,Default Dataset,Reweighing Bias Mitigation,nn keras,,['sex'],{},0.754,0.8289256198347107,0.8609442060085837,0.8446315789473684,0.8066666666666666,0.8255622600109709,0.7774001699235344,0.7739989029072957,0.7230246389124894,0.0300909568511677,0.0454323304596016,0.0481620900874364,0.0509742639948063,0.0300909568511677,0.0454323304596016,0.0481620900874364,1.0619527650632925,0.0583385317138848,0.1683333333333333,0.0114822222222222,0.0601094444890683,0.0114822222222222,0.0114822222222222,0.0601094444890683,0.2438077883993064,0.0454323304596016,0.0300909568511676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.723807842971074e+18
2024-04-04 04:58:38.265060,1,Default Dataset,FairBalance Bias Mitigation,nn keras,,['sex'],{},0.7743333333333333,0.8413878562577447,0.8742489270386266,0.8575036834350663,0.807,0.8244651673066374,0.7799490229396772,0.7860669226549644,0.756159728122345,0.0366356596191668,0.028623932125193,0.0445161443669602,0.0299071945326193,0.0366356596191668,0.028623932125193,0.0445161443669602,1.0570757101524098,0.0539939661882691,0.1386666666666666,0.010613,0.0555063317140976,0.010613,0.010613,0.0555063317140976,0.2260217333241519,0.028623932125193,0.0366356596191668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.723807842971074e+18
2024-04-04 04:54:36.303741,1,Default Dataset,FairMask Bias Mitigation,nn keras,DecisionTreeRegressor,['sex'],{},0.8206666666666667,0.8454124903623748,0.9412017167381974,0.8907392363931763,0.8646666666666667,0.8826110806363138,0.836873406966865,0.834339001645639,0.7994902293967715,0.0350724718944395,0.0290852931401873,0.0457376736694488,0.0348487722488676,0.0350724718944395,0.0290852931401873,0.0457376736694488,1.0546530374710064,0.0518208695459323,0.0,0.0109042222222222,0.0532118384019079,0.0109042222222222,0.0109042222222222,0.0532118384019079,0.3290340244243165,0.0290852931401873,0.0350724718944396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.723807842971074e+18
2024-04-04 04:54:31.887689,1,Default Dataset,No Bias Mitigation,nn keras,,['sex'],{},0.8176666666666667,0.83427071616048,0.9549356223175964,0.8905343205923555,0.889,0.9040043883708172,0.8657604078164826,0.8294020844761383,0.7994902293967715,0.0332947062440491,0.0202568764295348,0.0382439805543347,0.0299118550793667,0.0332947062440491,0.0202568764295348,0.0382439805543347,1.0441738617394034,0.0423050828583447,0.0026666666666666,0.0091176666666666,0.0432260098283059,0.0091176666666666,0.0091176666666666,0.0432260098283059,0.335323726521839,0.0202568764295348,0.0332947062440491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.723807842971074e+18
2024-04-04 04:54:28.396537,4,Default Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.8030833333333334,0.8129337628136881,0.971149042037479,0.885024959667375,0.9325,0.9358973247432978,0.927201438217696,0.813901829817236,0.7862590658199043,0.0056550618805377,-0.002228684400721,0.0086958865256016,0.0276427639973316,0.0072040461302748,0.0033907463119421,0.0086958865256016,1.0093850704227223,0.0092777017095988,0.0134166666666666,0.0020698055555555,0.0093311723385843,0.0020698055555555,0.0020698055555555,0.0093311723385843,0.1295757448416526,0.0033907463119421,0.0072040461302748,2.84097222222223e-05,1.5162186581671706e-05,1.6458246404816836e-05,1.508448000970538e-05,4.3583333333333286e-05,5.047590521910007e-05,4.288324961798741e-05,5.191681837342614e-05,4.619054878360184e-05,5.186485765645282e-05,1.4769646719676632e-05,1.7577473688131543e-05,8.964841533292932e-05,3.194630188203598e-05,8.239520325744756e-06,1.7577473688131543e-05,2.057929608739275e-05,2.0018288138150984e-05,3.285416666666667e-05,9.992809035494067e-07,2.029664811729673e-05,9.992809035494067e-07,9.992809035493828e-07,2.029664811729673e-05,0.0040431616126292,8.239520325744756e-06,3.1946301882036095e-05,7.670608622157037e+18
2024-04-04 04:54:28.376851,4,Default Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}""}",0.80525,0.8144303414205667,0.971896479182236,0.8862211796629966,0.9315,0.9356438381788652,0.9250915001441308,0.8179968608935985,0.7853942478935201,0.0035587792996021,0.0021740033040505,0.0105523380347347,0.0326026130000782,0.007861140828561,0.0056556544068571,0.0105523380347347,1.0114497021977464,0.0112568782361266,0.00775,0.0025164166666666,0.0113526897086735,0.0025164166666666,0.0025164166666666,0.0113526897086735,0.1522718690906985,0.0056556544068571,0.007861140828561,3.735416666666674e-05,2.012303217779796e-05,1.9305136423180165e-05,1.864824312716651e-05,3.436111111111101e-05,4.0919835586625193e-05,5.742695120469338e-05,4.666840823003719e-05,5.195845959377942e-05,6.727330120328258e-05,3.4315878691522565e-05,5.527647526884905e-05,4.860823224584693e-05,1.8140676180090235e-05,7.055742287742944e-06,5.527647526884905e-05,6.536614686903226e-05,6.253788559433836e-05,3.187500000000001e-06,3.162403557870322e-06,6.393464018188503e-05,3.162403557870322e-06,3.1624035578703747e-06,6.393464018188503e-05,0.0122095297353133,7.055742287742944e-06,1.8140676180090025e-05,7.670608622157037e+18
2024-04-04 04:54:28.356230,4,Default Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.8144166666666667,0.8201086826381707,0.976398449865826,0.8914496827038588,0.9293333333333332,0.9335876406505697,0.9227363687874146,0.8298836225222361,0.790273991816933,-0.0040349508138144,0.0066417008684733,0.0108512718631551,0.039609630705303,0.0080667627055312,0.0066417008684733,0.0108512718631551,1.011799226297634,0.0115962098459595,0.0094166666666666,0.0025861944444444,0.011696998354741,0.0025861944444444,0.0025861944444444,0.011696998354741,0.1511252252903279,0.0066417008684733,0.0080667627055312,3.413194444444441e-05,2.80790944488176e-05,5.088441353939044e-06,1.5033170169080548e-05,7.611111111111211e-06,1.7431931951669454e-05,2.674915090712044e-05,5.355475268001754e-05,2.6717205797997017e-05,5.967662582275699e-05,2.3272552717364743e-05,5.701122117265127e-05,3.652989796099485e-05,1.0884793345309864e-05,2.3272552717364743e-05,5.701122117265127e-05,6.816366069283466e-05,6.427574669718949e-05,4.909722222222221e-06,3.259277891203701e-06,6.618832115136732e-05,3.259277891203701e-06,3.2592778912037e-06,6.618832115136732e-05,0.0113069776576576,2.3272552717364743e-05,1.0884793345309976e-05,7.670608622157037e+18
2024-04-04 04:54:28.337319,4,Default Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.6846666666666666,0.8701430454053373,0.7006815417343197,0.7762147215562433,0.6285833333333334,0.6229683705825317,0.6373316037435638,0.6742243955601547,0.701065329308344,-0.0167619590013404,-0.0377581912613459,-0.0143632331610319,-0.0268409337481893,0.0199737693219692,0.0377581912613459,0.0150887110990081,0.9777822459853756,0.0242357712663186,0.0585833333333333,0.0035928333333333,0.0238081178984239,0.0035928333333333,0.0035928333333333,0.0238081178984239,0.0412381135863917,0.0377581912613459,0.0199737693219693,1.2888888888888825e-05,7.102783585341445e-05,4.397400287018946e-05,1.1276706150733069e-05,4.696527777777788e-05,2.809863195127597e-05,0.0001573327201201,6.066913466691073e-06,0.0001039055862419,0.0004018208767442,4.310911679036154e-05,0.0001345951831072,0.0001270904202327,0.0002838326853795,4.310911679036154e-05,0.000113228447316,0.0003211844758406,0.0002932906306035,3.4097222222222188e-06,6.453845015432139e-06,0.0002801458342749,6.453845015432139e-06,6.453845015432081e-06,0.0002801458342749,0.0008561175687717,4.310911679036154e-05,0.0002838326853795,7.670608622157037e+18
2024-04-04 04:54:28.315627,4,Default Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.8155833333333333,0.8211971922434237,0.976293674211862,0.8920488216614632,0.928,0.9361774641859256,0.915229729063098,0.8286566489208618,0.7952053303531159,0.0147761162677857,0.0092002055356515,0.0209477351228277,0.0334513185677458,0.0147761162677857,0.0092002055356515,0.0209477351228277,1.022903610930082,0.0223473356549672,0.0,0.0049846666666666,0.0226230430268543,0.0049846666666666,0.0049846666666666,0.0226230430268543,0.2858619162386606,0.0092002055356515,0.0147761162677858,2.757638888888865e-05,2.469620212061732e-05,3.911579122446291e-06,1.257373763338913e-05,7.38888888888876e-06,2.1183774834331567e-05,8.66484380982639e-06,5.339051666848304e-05,3.8026764438495047e-05,3.4214882128192745e-05,2.083324678143424e-05,3.841951701960588e-05,8.276311718950465e-05,3.4214882128192745e-05,2.083324678143424e-05,3.841951701960588e-05,4.648423616630065e-05,4.248846221225213e-05,0.0,2.1894568395061308e-06,4.4439790310765845e-05,2.1894568395061308e-06,2.189456839506174e-06,4.4439790310765845e-05,0.0081963925596969,2.083324678143424e-05,3.4214882128192454e-05,7.670608622157037e+18
2024-04-04 04:54:28.294493,4,Default Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.8164166666666666,0.8216493351499244,0.976822602802673,0.8925340247463182,0.928,0.941231462553664,0.907339624998216,0.8285107597136301,0.7975589763713311,0.034984893103229,0.0159660876175991,0.033891837555448,0.030951783342299,0.034984893103229,0.0159660876175991,0.033891837555448,1.03741331173699,0.0359742064682364,0.012,0.0080650277777777,0.0366838366177658,0.0080650277777777,0.0080650277777777,0.0366838366177658,0.4557003759927858,0.0159660876175991,0.0349848931032289,4.518750000000008e-05,3.830925515705176e-05,4.085094098406541e-06,1.924136103254887e-05,5.388888888888868e-06,1.656212840075732e-05,3.450497471009448e-05,5.451982030686374e-05,6.922237472596872e-05,0.0001007859880526,2.016434329532932e-05,7.900791489680298e-05,6.449194868995426e-05,0.0001007859880526,2.016434329532932e-05,7.900791489680298e-05,0.0001001909454045,8.668777373467603e-05,3.166666666666665e-06,4.511087909722277e-06,9.318749039638458e-05,4.511087909722277e-06,4.511087909722223e-06,9.318749039638458e-05,0.0142084945768164,2.016434329532932e-05,0.0001007859880526,7.670608622157037e+18
2024-04-04 04:54:28.269146,4,Default Dataset,FYP VAE,nn keras,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.8051666666666666,0.8322400151703228,0.939702803785316,0.8826653396354563,0.8814166666666667,0.8854998249151684,0.8750755443573137,0.8159363323985547,0.7884848300277241,-0.0017099345725072,0.0004103777133085,0.0104242805578547,0.0274515023708305,0.0124481510731548,0.0091425503428218,0.013475067182249,1.011831904927473,0.0151221560166107,0.0131666666666666,0.0032088333333333,0.0152402375680768,0.0032088333333333,0.0032088333333333,0.0152402375680768,0.1190970181862711,0.0091425503428218,0.0124481510731548,0.00013875,3.56489878676212e-05,0.0002255900400516,7.281751678642148e-05,0.0002778541666666,0.0003896405353099,0.0001630858526476,0.0001131329716341,0.0002986532271557,0.0001730680287424,0.0001090763180265,9.804892021523324e-05,0.0002022056352256,2.103543984463489e-05,2.5658501123101952e-05,2.513710979797685e-05,0.000127606832704,2.9530315181865223e-05,8.916666666666665e-06,1.444703361111139e-06,3.058563541993017e-05,1.444703361111139e-06,1.444703361111111e-06,3.058563541993017e-05,0.0030839923489406,2.5658501123101952e-05,2.103543984463521e-05,7.670608622157037e+18
2024-04-04 04:54:28.245441,4,Default Dataset,FYP VAE,nn keras,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}""}",0.8055833333333333,0.8318822751646877,0.941012603591876,0.8830665425805397,0.883,0.88783507498815,0.8755005911639837,0.8182660356790825,0.7859042146073831,-0.0026580009086244,0.0048151471907098,0.0123344838241662,0.0323618210716993,0.0132885066927822,0.0103484347434238,0.014716041519925,1.0140458082181305,0.0164468798483858,0.0113333333333333,0.0035056666666666,0.0166112253027092,0.0035056666666666,0.0035056666666666,0.0166112253027092,0.1305363506320203,0.0103484347434238,0.0132885066927822,0.0001079097222222,4.345183550283967e-05,0.0001134538307898,5.3386169419238655e-05,0.0001265555555555,0.0002294375411004,4.0780537530154725e-05,8.51498637523763e-05,0.0002978918996689,0.0002009675520423,0.0001379691004274,0.0001215165145394,0.0002600395298338,3.1448110748515144e-05,5.406464125675777e-05,5.709412773186108e-05,0.0001572910732859,6.796456376039213e-05,4.277777777777778e-06,3.2708526543209466e-06,7.046829879697432e-05,3.2708526543209466e-06,3.270852654320983e-06,7.046829879697432e-05,0.0058095135551113,5.406464125675777e-05,3.144811074851579e-05,7.670608622157037e+18
2024-04-04 04:54:28.224351,4,Default Dataset,Reweighing Bias Mitigation,nn keras,,['sex'],{},0.7665000000000001,0.8364960535467272,0.871114090956323,0.8534279624729606,0.8129166666666667,0.8264407002014822,0.7918140181503925,0.7785232377668136,0.7478001857263783,0.0250517565193129,0.0221014429964974,0.0346266820510896,0.0307230520404352,0.0250517565193129,0.0221014429964974,0.0346266820510896,1.044052632627519,0.0417956218241634,0.1653333333333333,0.0082412222222222,0.042900732744943,0.0082412222222222,0.0082412222222222,0.042900732744943,0.1809354971937087,0.0221014429964974,0.0250517565193129,0.0001149722222222,8.56707229462467e-05,7.08284232121053e-05,5.609463263933994e-05,6.92430555555559e-05,8.535560991348152e-05,0.0002031917018158,0.0001726082762298,8.354285931728254e-05,0.0002652030144554,0.0001675282318202,0.0002643681133708,9.42512798566577e-05,0.0002652030144554,0.0001675282318202,0.0002643681133708,0.0004617367023155,0.0003744800328088,0.0001920555555555,1.5102799475308724e-05,0.0004157298924571,1.5102799475308724e-05,1.5102799475308631e-05,0.0004157298924571,0.0066145585190735,0.0001675282318202,0.0002652030144554,7.670608622157037e+18
2024-04-04 04:54:28.197248,4,Default Dataset,FairBalance Bias Mitigation,nn keras,,['sex'],{},0.7550833333333333,0.8354641610043558,0.8547743832898693,0.844845326901869,0.7986666666666667,0.8081360723379385,0.7836774773628146,0.7635579029122863,0.7417924232111399,0.0176999027144028,0.0106633341647394,0.0244585949751239,0.0217654797011463,0.0209586537571817,0.0202887709030266,0.0244585949751239,1.0310371198408046,0.0297201797434519,0.1860833333333333,0.0058026666666666,0.0303676745597024,0.0058026666666666,0.0058026666666666,0.0303676745597024,0.1266393308731566,0.0202887709030266,0.0209586537571817,6.0687499999999984e-05,2.866311985721464e-05,0.0003384856442586,4.357957518274115e-05,0.0003742222222222,0.0006200582863465,0.0001409556074737,0.0001725687410087,3.88726242125488e-06,0.0004478654259438,0.0003388279916892,0.0002631697447976,0.0001944023053035,0.0003218868147297,4.090046244269303e-05,0.0002631697447976,0.0004212862883423,0.0003695193829462,0.0003641319444444,1.4645371555555496e-05,0.0003944514473609,1.4645371555555496e-05,1.4645371555555596e-05,0.0003944514473609,0.0078728990755718,4.090046244269303e-05,0.0003218868147297,7.670608622157037e+18
2024-04-04 04:54:28.173243,4,Default Dataset,FairMask Bias Mitigation,nn keras,DecisionTreeRegressor,['sex'],{},0.8185,0.8449405508770267,0.9399480295160988,0.8898551902615206,0.8684166666666666,0.8793414426593587,0.8513438405222836,0.8283856047976608,0.8031863058698716,0.0197459812224926,0.0102964553203331,0.027997602137075,0.0251992989277891,0.0197459812224926,0.0102964553203331,0.027997602137075,1.0327693157427342,0.0316673302864081,0.0,0.0066611666666666,0.0322117548814495,0.0066611666666666,0.0066611666666666,0.0322117548814495,0.2181146004948332,0.0102964553203331,0.0197459812224927,7.291666666666666e-05,3.1686456544260575e-05,0.0001809675980745,4.205421998800663e-05,0.0002742430555555,0.0003781490542487,0.0001454175156522,6.927495083177042e-05,0.0001778453274402,0.0001994934357325,4.419507843282114e-05,5.458524078900898e-05,0.0001654345739248,0.0001994934357325,4.419507843282114e-05,5.458524078900898e-05,6.830487125092139e-05,6.04735280107697e-05,0.0,3.0950163240740497e-06,6.426704823093146e-05,3.0950163240740497e-06,3.095016324074072e-06,6.426704823093146e-05,0.0061449308119004,4.419507843282114e-05,0.0001994934357325,7.670608622157037e+18
2024-04-04 04:54:28.145830,4,Default Dataset,No Bias Mitigation,nn keras,,['sex'],{},0.8181666666666667,0.8461245098105382,0.9376325924798162,0.8894765914174051,0.8650833333333333,0.8777850199440915,0.8452583674974672,0.8277086416631378,0.8033634472045719,0.0261568371282489,0.012873670243424,0.0325266524466243,0.024345194458566,0.0261568371282489,0.012873670243424,0.0325266524466243,1.038521739814008,0.0369491505353962,0.0033333333333333,0.0077408888888889,0.0377234983211727,0.0077408888888889,0.0077408888888888,0.0377234983211727,0.2401757287491982,0.012873670243424,0.0261568371282489,4.636111111111128e-05,6.377575185821972e-05,8.051054113402305e-05,2.287977389262885e-05,0.0001868541666666,0.0002367888494004,0.0001698974336736,4.365412175255824e-05,0.0001563374394633,0.0002899999403418,4.860694539799679e-05,0.0001107960375284,0.0001756983972103,0.0002899999403418,4.860694539799679e-05,0.0001107960375284,0.0001621381847904,0.0001373881516972,6.111111111111111e-07,6.3334834814814265e-06,0.0001492343988773,6.3334834814814265e-06,6.333483481481482e-06,0.0001492343988773,0.0064928884773609,4.860694539799679e-05,0.0002899999403418,7.670608622157037e+18
2024-04-04 04:54:28.121184,1,Default Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.804,0.8141370649443846,0.970072680632749,0.8852906749902458,0.929,0.929585152838428,0.928082191780822,0.8105895196506551,0.7936643835616438,-0.0030979684994741,-0.0031248112335221,0.0015029610576059,0.0169251360890111,0.0030979684994741,0.0031248112335221,0.0015029610576059,1.001619426674616,0.0016168083720106,0.0123333333333333,0.0003573333333333,0.0016181168171934,0.0003573333333333,0.0003573333333333,0.0016181168171934,0.0211197763275447,0.0031248112335221,0.0030979684994741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75704396107468e+18
2024-04-04 04:54:27.750101,1,Default Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}""}",0.8033333333333333,0.8126564175902753,0.9717828131680204,0.8851246105919002,0.9323333333333332,0.9328602620087336,0.9315068493150684,0.8127729257641921,0.788527397260274,-0.0086047230579177,0.0014528242562794,0.0013534126936651,0.0242455285039181,0.0086047230579177,0.0014528242562794,0.0013534126936651,1.0014529283329052,0.0014508203948476,0.0073333333333333,0.0003217777777778,0.0014518738537998,0.0003217777777778,0.0003217777777777,0.0014518738537998,0.0199576611473672,0.0014528242562794,0.0086047230579177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75704396107468e+18
2024-04-04 04:54:27.389753,1,Default Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.8143333333333334,0.8193548387096774,0.9773407439076528,0.8914018327159291,0.93,0.9312227074235808,0.928082191780822,0.8264192139737991,0.7953767123287672,-0.0131465718761534,0.0068203748534397,0.0031405156427588,0.031042501645032,0.0131465718761534,0.0068203748534397,0.0031405156427588,1.003383876633526,0.0033724646292697,0.0066666666666666,0.0007466666666666,0.0033781642061296,0.0007466666666666,0.0007466666666666,0.0033781642061296,0.0446502737377389,0.0068203748534397,0.0131465718761534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75704396107468e+18
2024-04-04 04:54:26.978615,1,Default Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.6813333333333333,0.8684070324986681,0.6968790081231295,0.7732447817836813,0.6256666666666667,0.6162663755458515,0.6404109589041096,0.6763100436681223,0.6892123287671232,-0.0345386633387233,-0.0302266436816859,-0.024144583358258,-0.012902285099001,0.0345386633387233,0.0302266436816859,0.024144583358258,0.9622982976437896,0.0391788101969254,0.0613333333333333,0.0057404444444444,0.0384307956707185,0.0057404444444444,0.0057404444444444,0.0384307956707185,0.0649867986873478,0.0302266436816859,0.0345386633387233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75704396107468e+18
