timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,other,accuracy,precision,recall,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness
2023-10-24 21:52:31.541502,1,True,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 50, 'iter_2': 12, 'RW': False}",0.8074619990787656,0.81651,0.2783,0.01887,0.03295,0.03887,0.56444,0.0047708148172351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:50:29.000964,1,True,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 60, 'iter_2': 0, 'RW': True}",0.805926608321818,0.76131,0.30519,0.01331,0.02244,0.03856,0.62901,0.004732765981342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:48:40.646757,1,True,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 55, 'iter_2': 6, 'RW': True}",0.8023952095808383,0.75243,0.29081,0.03839,0.05461,0.05696,0.44725,0.0069905895610543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:46:41.027754,1,True,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 50, 'iter_2': 12, 'RW': True}",0.7976354982343006,0.86877,0.207,0.00175,0.01085,0.01824,0.70155,0.0022384455480492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:44:41.974564,1,True,Adult Dataset,FairBalance Bias Mitigation,NaiveBayes,,['race'],"{'save intermediate results to file': True, 'iter_1': 60}",0.7916474742822048,0.65796,0.3152,0.00468,0.01451,0.03219,0.73663,0.0039507138859792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:44:41.527813,1,True,Adult Dataset,Reweighing Bias Mitigation,NaiveBayes,,['race'],"{'save intermediate results to file': True, 'iter_1': 60}",0.7937970213419315,0.67391,0.31019,0.00859,0.01999,0.02932,0.74987,0.0035979488424207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:44:41.129169,1,True,Adult Dataset,FairMask Bias Mitigation,NaiveBayes,DecisionTreeRegressor,['race'],"{'save intermediate results to file': True, 'iter_1': 60}",0.792875786887763,0.66756,0.31144,0.00768,0.01862,0.02986,0.74872,0.0036643574983753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:44:40.860558,1,True,Adult Dataset,No Bias Mitigation,NaiveBayes,,['race'],"{'save intermediate results to file': True, 'iter_1': 60}",0.7936434822662367,0.67206,0.31144,0.00454,0.01862,0.03522,0.70361,0.0043220790110244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:44:40.653805,1,True,Adult Dataset,FairBalance Bias Mitigation,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 60}",0.7627821280515892,0.51212,0.71357,0.01534,0.00991,0.08903,0.7491,0.0109266638391713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:42:22.794452,1,True,Adult Dataset,Reweighing Bias Mitigation,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 60}",0.7544910179640718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:40:15.252927,1,True,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],"{'save intermediate results to file': True, 'iter_1': 60}",0.8179026562260096,0.69281,0.46404,0.01724,0.02054,0.06058,0.65008,0.007434799111694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:40:11.317872,1,True,Adult Dataset,No Bias Mitigation,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 60}",0.7779824965453708,0.63934,0.21951,0.00335,0.00058,0.02583,0.70648,0.0031698640772524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:40:07.949768,1,True,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 60, 'iter_2': 0, 'RW': False}",0.7997850452940273,0.7479,0.2783,0.008,0.01495,0.02531,0.73348,0.003106850112976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:37:40.471431,1,True,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 55, 'iter_2': 6, 'RW': False}",0.8054659910947336,0.79964,0.27705,0.05919,0.10343,0.058,0.37882,0.0071183148354462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:35:37.154814,1,True,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 50, 'iter_2': 12, 'RW': False}",0.8066943037002917,0.80466,0.2808,0.02235,0.0202,0.00617,0.92868,0.0007576527489258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:33:32.067071,1,True,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 60, 'iter_2': 0, 'RW': True}",0.8093044679871028,0.81371,0.28956,0.00829,0.01333,0.03567,0.6143,0.0043774549190249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:31:18.216698,1,True,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 55, 'iter_2': 6, 'RW': True}",0.8014739751266697,0.75082,0.28643,0.00656,0.01404,0.028,0.7133,0.00343677171045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 21:28:49.575790,1,True,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 50, 'iter_2': 12, 'RW': True}",0.8077690772301551,0.81603,0.28018,0.04223,0.07491,0.0496,0.45735,0.0060871065154529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
