time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,sex|[ERD] Error Rate Difference,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[SPD] Statistical Parity Difference,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|sex|[ERD] Error Rate Difference,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[A_AOD] Absolute Average Odds Difference,VAR|sex|[A_EOD] Absolute Equal Opportunity Difference,VAR|sex|[A_SPD] Absolute Statistical Parity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,id
2024-02-20 17:23:14.705492,1,German Dataset,Reweighing Bias Mitigation,nn keras,,['sex'],{},0.73,0.73,1.0,0.8439306358381503,1.0,0.04031083050024284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5913719404759939737
2024-02-20 17:23:14.660207,1,German Dataset,FairBalance Bias Mitigation,nn keras,,['sex'],{},0.73,0.73,1.0,0.8439306358381503,1.0,0.0403108305002428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5913719404759939737
2024-02-20 17:23:14.617241,1,German Dataset,FairMask Bias Mitigation,nn keras,DecisionTreeRegressor,['sex'],{},0.73,0.73,1.0,0.8439306358381503,1.0,0.0403108305002428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5913719404759939737
2024-02-20 17:23:14.571471,1,German Dataset,No Bias Mitigation,nn keras,,['sex'],{},0.73,0.73,1.0,0.8439306358381503,1.0,0.0403108305002428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5913719404759939737
2024-02-20 17:22:15.003729,1,Compas Dataset,Reweighing Bias Mitigation,nn keras,,['sex'],{},0.5632823365785814,0.5632823365785814,1.0,0.7206405693950177,1.0,0.1315959595959596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7055206921293389903
2024-02-20 17:22:14.940881,1,Compas Dataset,FairBalance Bias Mitigation,nn keras,,['sex'],{},0.6981919332406119,0.7136363636363636,0.7753086419753087,0.7431952662721895,0.6119610667228699,-0.0026531986531986,0.0994008271190856,0.0431686693368936,0.0994008271190856,0.0431686693368936,0.1307744107744107,0.1307744107744107,0.1816311260755705,0.0187828482225932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7055206921293389903
2024-02-20 17:22:14.886247,1,Compas Dataset,FairMask Bias Mitigation,nn keras,DecisionTreeRegressor,['sex'],{},0.5744089012517385,0.5706134094151213,0.9876543209876544,0.7233273056057866,0.9749652147293092,0.1181279461279461,0.010061048669437,0.0005562972852692,0.010061048669437,0.0005562972852692,0.0109360269360269,0.0109360269360269,0.0111138485122225,0.0015707181005917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7055206921293389903
2024-02-20 17:22:14.850593,1,Compas Dataset,No Bias Mitigation,nn keras,,['sex'],{},0.5632823365785814,0.5632823365785814,1.0,0.7206405693950177,1.0,0.1315959595959596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7055206921293389903
2024-02-20 16:50:38.213258,1,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,,['sex'],{},0.7970525023027326,0.8502415458937198,0.2183622828784119,0.3474827245804541,0.0635554194450378,0.1523501933256998,-0.0626817363585681,-0.1123057721594357,0.0626817363585681,0.1123057721594357,0.0692661920645193,-0.0692661920645193,3.750269541778976,0.0157391806919443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472754630205890149
2024-02-20 16:50:38.163021,1,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,,['sex'],{},0.7869204789683758,0.5449438202247191,0.8424317617866005,0.6617933723196882,0.3825606405735016,0.1665650254725278,-0.1988621447191661,-0.1446532238672667,0.1988621447191661,0.1446532238672667,0.3499236653888917,-0.3499236653888917,2.260586406518011,0.079512264696364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472754630205890149
2024-02-20 16:50:38.107945,1,Adult Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['sex'],{},0.7992017193736567,0.8247863247863247,0.2394540942928039,0.3711538461538461,0.0718452563708934,0.1463458953552048,-0.0770170670712991,-0.1374165550250192,0.0770170670712991,0.1374165550250192,0.0792996299430809,-0.0792996299430809,3.920159967186218,0.0180190532679477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472754630205890149
2024-02-20 16:50:38.039732,1,Adult Dataset,No Bias Mitigation,ElasticNet,,['sex'],{},0.7992017193736567,0.8247863247863247,0.2394540942928039,0.3711538461538461,0.0718452557921409,0.1463458953552048,-0.0770170670712991,-0.1374165550250192,0.0770170670712991,0.1374165550250192,0.0792996299430809,-0.0792996299430809,3.920159967186218,0.0180190532679477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472754630205890149
2024-02-20 16:50:34.476697,1,German Dataset,Reweighing Bias Mitigation,ElasticNet,,['sex'],{},0.78,0.7835051546391752,0.987012987012987,0.8735632183908045,0.9700000286102296,-0.0416666666666666,0.036096256684492,-0.0454545454545454,0.036096256684492,0.0454545454545454,0.0079365079365079,-0.0079365079365079,0.008230452674897,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372201273089153128
2024-02-20 16:50:34.414393,1,German Dataset,FairBalance Bias Mitigation,ElasticNet,,['sex'],{},0.61,0.8166666666666667,0.6363636363636364,0.7153284671532846,0.6000000238418579,-0.0039682539682539,0.3038324420677362,0.1272727272727273,0.3038324420677362,0.1272727272727273,0.2083333333333333,0.2083333333333333,0.2777777777777778,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372201273089153128
2024-02-20 16:50:34.355873,1,German Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['sex'],{},0.78,0.7835051546391752,0.987012987012987,0.8735632183908045,0.97,-0.0416666666666666,0.036096256684492,-0.0454545454545454,0.036096256684492,0.0454545454545454,0.0079365079365079,-0.0079365079365079,0.008230452674897,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372201273089153128
2024-02-20 16:50:34.270535,1,German Dataset,No Bias Mitigation,ElasticNet,,['sex'],{},0.78,0.7835051546391752,0.987012987012987,0.8735632183908045,0.9700000286102296,-0.0416666666666666,0.036096256684492,-0.0454545454545454,0.036096256684492,0.0454545454545454,0.0079365079365079,-0.0079365079365079,0.008230452674897,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372201273089153128
2024-02-20 16:50:34.008760,1,Compas Dataset,Reweighing Bias Mitigation,ElasticNet,,['sex'],{},0.721835883171071,0.7360515021459227,0.8166666666666667,0.7742663656884877,0.6481223702430725,0.0317089989656361,-2.2654390608167763e-05,0.0090640029596743,2.2654390608167763e-05,0.0090640029596743,0.0428801287208366,0.0428801287208366,0.0628908554572271,0.0072171788587534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6947763071890334968
2024-02-20 16:50:33.957742,1,Compas Dataset,FairBalance Bias Mitigation,ElasticNet,,['sex'],{},0.7121001390820584,0.7655860349127181,0.7309523809523809,0.7478684531059683,0.5577190518379211,0.0027812895069532,-0.0257696501562965,-0.0201627820939696,0.0257696501562965,0.0201627820939696,0.0174462705436156,0.0174462705436156,0.0305309734513274,0.0029363917200717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6947763071890334968
2024-02-20 16:50:33.909240,1,Compas Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['sex'],{},0.7260083449235049,0.7387580299785867,0.8214285714285714,0.777903043968433,0.6495132127955494,0.0098724284564992,0.0221363352460378,0.0027746947835737,0.0221363352460378,0.0027746947835737,0.0576370532122744,0.0576370532122744,0.0829542635017781,0.0097009252148615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6947763071890334968
2024-02-20 16:50:33.859707,1,Compas Dataset,No Bias Mitigation,ElasticNet,,['sex'],{},0.7260083449235049,0.7387580299785867,0.8214285714285714,0.777903043968433,0.6495131850242615,0.0098724284564992,0.0221363352460378,0.0027746947835737,0.0221363352460378,0.0027746947835737,0.0576370532122744,0.0576370532122744,0.0829542635017781,0.0097009252148615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6947763071890334968
2024-02-20 16:50:32.832666,1,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,,['sex'],{},0.8062634326066933,0.875,0.2521739130434782,0.3915139826422372,0.0712311938405036,0.159244806855113,-0.0619508157169173,-0.1094505552898666,0.0619508157169173,0.1094505552898666,0.0787394602381817,-0.0787394602381817,4.244056906837999,0.0174354398249857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5104836524596811581
2024-02-20 16:50:32.797164,1,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,,['sex'],{},0.7952103162419404,0.555111821086262,0.8633540372670807,0.6757413709285367,0.3844028115272522,0.1535810285564432,-0.1763947980806371,-0.1202242414581008,0.1763947980806371,0.1202242414581008,0.3444048903302821,-0.3444048903302821,2.236557058891832,0.0762622797085496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5104836524596811581
2024-02-20 16:50:32.751294,1,Adult Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['sex'],{},0.8102548357384096,0.8638132295719845,0.2757763975155279,0.4180790960451977,0.07890696960393,0.1518921974897848,-0.082951939140075,-0.1474042191402306,0.082951939140075,0.1474042191402306,0.0915991829582598,-0.0915991829582598,5.197048380473903,0.0202829945449912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5104836524596811581
2024-02-20 16:50:32.706294,1,Adult Dataset,No Bias Mitigation,ElasticNet,,['sex'],{},0.8102548357384096,0.8638132295719845,0.2757763975155279,0.4180790960451977,0.0789069682359695,0.1518921974897848,-0.082951939140075,-0.1474042191402306,0.082951939140075,0.1474042191402306,0.0915991829582598,-0.0915991829582598,5.197048380473903,0.0202829945449912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5104836524596811581
2024-02-20 16:50:29.500173,1,German Dataset,Reweighing Bias Mitigation,ElasticNet,,['sex'],{},0.69,0.7010309278350515,0.9714285714285714,0.8143712574850299,0.9700000286102296,-0.3333333333333333,0.0481991525423728,0.0338983050847457,0.0481991525423728,0.0338983050847457,0.04,0.04,0.04,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8410007944962906455
2024-02-20 16:50:29.443036,1,German Dataset,FairBalance Bias Mitigation,ElasticNet,,['sex'],{},0.66,0.7903225806451613,0.7,0.7424242424242423,0.6200000047683716,-0.1333333333333333,-0.2170372000880475,-0.2912172573189522,0.2170372000880475,0.2912172573189522,0.2933333333333333,-0.2933333333333333,0.7333333333333334,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8410007944962906455
2024-02-20 16:50:29.395852,1,German Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['sex'],{},0.69,0.7010309278350515,0.9714285714285714,0.8143712574850299,0.97,-0.3333333333333333,0.0481991525423728,0.0338983050847457,0.0481991525423728,0.0338983050847457,0.04,0.04,0.04,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8410007944962906455
2024-02-20 16:50:29.341314,1,German Dataset,No Bias Mitigation,ElasticNet,,['sex'],{},0.69,0.7010309278350515,0.9714285714285714,0.8143712574850299,0.9700000286102296,-0.3333333333333333,0.0481991525423728,0.0338983050847457,0.0481991525423728,0.0338983050847457,0.04,0.04,0.04,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8410007944962906455
2024-02-20 16:50:29.121570,1,Compas Dataset,Reweighing Bias Mitigation,ElasticNet,,['sex'],{},0.6828929068150209,0.6837606837606838,0.8,0.7373271889400922,0.6509040594100952,0.0646251639592372,0.0412991067073595,0.0746965452847805,0.0412991067073595,0.0746965452847805,0.0768716577540107,0.0768716577540107,0.1077788191190253,0.0117900576639243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3571616012501221356
2024-02-20 16:50:29.070944,1,Compas Dataset,FairBalance Bias Mitigation,ElasticNet,,['sex'],{},0.6898470097357441,0.7218045112781954,0.72,0.72090112640801,0.5549374222755432,0.046980627585511,-0.0377395236701645,0.0119514472455648,0.0377395236701645,0.0119514472455648,0.0047926546261729,0.0047926546261729,0.0085763293310463,0.0007350651209665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3571616012501221356
2024-02-20 16:50:29.022555,1,Compas Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['sex'],{},0.6856745479833102,0.6851063829787234,0.805,0.7402298850574713,0.6536856745479833,0.0521264251841388,0.0497940967431748,0.0683473389355742,0.0497940967431748,0.0683473389355742,0.082509333064272,0.082509333064272,0.1145027479259285,0.0126547263720087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3571616012501221356
2024-02-20 16:50:28.970972,1,Compas Dataset,No Bias Mitigation,ElasticNet,,['sex'],{},0.6856745479833102,0.6851063829787234,0.805,0.7402298850574713,0.6536856889724731,0.0521264251841388,0.0497940967431748,0.0683473389355742,0.0497940967431748,0.0683473389355742,0.082509333064272,0.082509333064272,0.1145027479259285,0.0126547263720087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3571616012501221356
2024-02-20 16:50:27.926985,1,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,,['sex'],{},0.7995087503837888,0.8533333333333334,0.2364532019704433,0.3702989392478302,0.0690819770097732,0.1457694930782192,-0.0430150888963982,-0.070877509587187,0.0430150888963982,0.070877509587187,0.0658209881641337,-0.0658209881641337,2.6279638978124527,0.0145748761152969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804313718260761767
2024-02-20 16:50:27.884178,1,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,,['sex'],{},0.7777095486644151,0.5345368916797488,0.8386699507389163,0.6529242569511026,0.3911575078964233,0.1603278384239506,-0.1693077405032552,-0.1009925558312655,0.1693077405032552,0.1009925558312655,0.321223587269611,-0.321223587269611,1.8225211951402145,0.0711291963300697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804313718260761767
2024-02-20 16:50:27.836746,1,Adult Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['sex'],{},0.8053423395762972,0.8503937007874016,0.2660098522167488,0.4052532833020637,0.0779858765735339,0.138436466830881,-0.0631418309906564,-0.1060681254229641,0.0631418309906564,0.1060681254229641,0.0805164153357951,-0.0805164153357951,3.338334451230275,0.0178289146288822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804313718260761767
2024-02-20 16:50:27.794809,1,Adult Dataset,No Bias Mitigation,ElasticNet,,['sex'],{},0.8053423395762972,0.8503937007874016,0.2660098522167488,0.4052532833020637,0.0779858753085136,0.138436466830881,-0.0631418309906564,-0.1060681254229641,0.0631418309906564,0.1060681254229641,0.0805164153357951,-0.0805164153357951,3.338334451230275,0.0178289146288822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804313718260761767
2024-02-20 16:50:24.464682,1,German Dataset,Reweighing Bias Mitigation,ElasticNet,,['sex'],{},0.72,0.7319587628865979,0.9726027397260274,0.8352941176470589,0.9700000286102296,-0.3492723492723492,0.0055860805860806,-0.0602564102564101,0.0055860805860806,0.0602564102564101,0.0114345114345114,-0.0114345114345114,0.0118918918918919,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2105710356852029173
2024-02-20 16:50:24.418680,1,German Dataset,FairBalance Bias Mitigation,ElasticNet,,['sex'],{},0.63,0.8,0.6575342465753424,0.7218045112781954,0.6000000238418579,0.1361746361746362,0.178021978021978,0.3230769230769231,0.178021978021978,0.3230769230769231,0.1247401247401247,0.1247401247401247,0.1801801801801802,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2105710356852029173
2024-02-20 16:50:24.362459,1,German Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['sex'],{},0.72,0.7319587628865979,0.9726027397260274,0.8352941176470589,0.97,-0.3492723492723492,0.0055860805860806,-0.0602564102564101,0.0055860805860806,0.0602564102564101,0.0114345114345114,-0.0114345114345114,0.0118918918918919,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2105710356852029173
2024-02-20 16:50:24.294457,1,German Dataset,No Bias Mitigation,ElasticNet,,['sex'],{},0.72,0.7319587628865979,0.9726027397260274,0.8352941176470589,0.9700000286102296,-0.3492723492723492,0.0055860805860806,-0.0602564102564101,0.0055860805860806,0.0602564102564101,0.0114345114345114,-0.0114345114345114,0.0118918918918919,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2105710356852029173
2024-02-20 16:50:23.859997,1,Compas Dataset,Reweighing Bias Mitigation,ElasticNet,,['sex'],{},0.6536856745479833,0.6423982869379015,0.7853403141361257,0.7067137809187278,0.6495131850242615,-0.0353384605329091,0.0835956352277546,0.0142282265018683,0.0835956352277546,0.0142282265018683,0.0954051286520403,0.0954051286520403,0.1319770946353224,0.0169413166563822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371981081658203247
2024-02-20 16:50:23.780998,1,Compas Dataset,FairBalance Bias Mitigation,ElasticNet,,['sex'],{},0.6648122392211405,0.674937965260546,0.7120418848167539,0.6929936305732484,0.5605006814002991,-0.026307762696355,0.0275023434160301,-0.010707099741305,0.0275023434160301,0.010707099741305,0.0466567899082768,0.0466567899082768,0.0782325972199389,0.0082849576660522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371981081658203247
2024-02-20 16:50:23.711133,1,Compas Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['sex'],{},0.650904033379694,0.6396588486140725,0.7853403141361257,0.7050528789659224,0.6522948539638387,-0.0160569947057669,0.0775290900694536,0.0279534348950848,0.0775290900694536,0.0279534348950848,0.0917884921240114,0.0917884921240114,0.1269740807715491,0.0162991018664851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371981081658203247
2024-02-20 16:50:23.648613,1,Compas Dataset,No Bias Mitigation,ElasticNet,,['sex'],{},0.650904033379694,0.6396588486140725,0.7853403141361257,0.7050528789659224,0.6522948741912842,-0.0160569947057669,0.0775290900694536,0.0279534348950848,0.0775290900694536,0.0279534348950848,0.0917884921240114,0.0917884921240114,0.1269740807715491,0.0162991018664851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371981081658203247
2024-02-20 16:49:06.551150,1,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,,['sex'],{},0.8065704636168253,0.8181818181818182,0.2241153342070773,0.3518518518518518,0.0641694813966751,0.1413991945325848,-0.0878966731513528,-0.1591967324710687,0.0878966731513528,0.1591967324710687,0.075655374528788,-0.075655374528788,5.487536499154757,0.016830333268634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2453370300106759176
2024-02-20 16:49:06.516692,1,Adult Dataset,FairBalance Bias Mitigation,ElasticNet,,['sex'],{},0.7801657967454713,0.5188452285485164,0.8479685452162516,0.6437810945273632,0.3828676640987396,0.1493051318037588,-0.2273353945104689,-0.2162831858407079,0.2273353945104689,0.2162831858407079,0.3430525045426192,-0.3430525045426192,2.2216733627522007,0.076315635419859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2453370300106759176
2024-02-20 16:49:06.482527,1,Adult Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['sex'],{},0.8127110838194658,0.8200836820083682,0.2568807339449541,0.3912175648702595,0.0733804114215535,0.1335585150381038,-0.1035792524699991,-0.1872702518720218,0.1035792524699991,0.1872702518720218,0.0881064735714479,-0.0881064735714479,5.99124020285846,0.019600211122705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2453370300106759176
2024-02-20 16:49:06.450098,1,Adult Dataset,No Bias Mitigation,ElasticNet,,['sex'],{},0.8127110838194658,0.8200836820083682,0.2568807339449541,0.3912175648702595,0.0733804106712341,0.1335585150381038,-0.1035792524699991,-0.1872702518720218,0.1035792524699991,0.1872702518720218,0.0881064735714479,-0.0881064735714479,5.99124020285846,0.019600211122705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2453370300106759176
2024-02-20 16:49:03.871040,1,German Dataset,Reweighing Bias Mitigation,ElasticNet,,['sex'],{},0.7,0.6979166666666666,0.9852941176470588,0.8170731707317074,0.959999978542328,-0.0497512437810945,0.0822981366459627,0.0217391304347825,0.0822981366459627,0.0217391304347825,0.0597014925373133,0.0597014925373133,0.0597014925373133,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8477082845456329194
2024-02-20 16:49:03.836606,1,German Dataset,FairBalance Bias Mitigation,ElasticNet,,['sex'],{},0.62,0.7272727272727273,0.7058823529411765,0.7164179104477613,0.6600000262260437,0.0244233378561736,0.1056841709015621,0.0988142292490118,0.1056841709015621,0.0988142292490118,0.1004070556309362,0.1004070556309362,0.1380597014925373,0.0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8477082845456329194
2024-02-20 16:49:03.798551,1,German Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['sex'],{},0.7,0.6979166666666666,0.9852941176470588,0.8170731707317074,0.96,-0.0497512437810945,0.0822981366459627,0.0217391304347825,0.0822981366459627,0.0217391304347825,0.0597014925373133,0.0597014925373133,0.0597014925373133,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8477082845456329194
2024-02-20 16:49:03.751376,1,German Dataset,No Bias Mitigation,ElasticNet,,['sex'],{},0.7,0.6979166666666666,0.9852941176470588,0.8170731707317074,0.959999978542328,-0.0497512437810945,0.0822981366459627,0.0217391304347825,0.0822981366459627,0.0217391304347825,0.0597014925373133,0.0597014925373133,0.0597014925373133,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8477082845456329194
2024-02-20 16:49:03.521959,1,Compas Dataset,Reweighing Bias Mitigation,ElasticNet,,['sex'],{},0.6397774687065368,0.6382978723404256,0.7712082262210797,0.6984866123399301,0.6536856889724731,0.0512110554017311,0.1402924022682136,0.1121764141898369,0.1402924022682136,0.1121764141898369,0.1685125595549901,0.1685125595549901,0.213346176317327,0.0261354338141562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4964750308153515674
2024-02-20 16:49:03.482980,1,Compas Dataset,FairBalance Bias Mitigation,ElasticNet,,['sex'],{},0.6703755215577191,0.6919191919191919,0.7043701799485861,0.6980891719745224,0.5507649779319763,0.0671505899373893,0.0572496419275109,0.0990117265285051,0.0572496419275109,0.0990117265285051,0.1165282247000424,0.1165282247000424,0.1806842135798411,0.0180729300662913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4964750308153515674
2024-02-20 16:49:03.440760,1,Compas Dataset,FairMask Bias Mitigation,ElasticNet,DecisionTreeRegressor,['sex'],{},0.6453407510431154,0.6425531914893617,0.7763496143958869,0.7031431897555297,0.6536856745479833,0.0622614682331811,0.1352375419936823,0.1198097204808614,0.1352375419936823,0.1198097204808614,0.1685125595549901,0.1685125595549901,0.213346176317327,0.0261354338141562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4964750308153515674
2024-02-20 16:49:03.392873,1,Compas Dataset,No Bias Mitigation,ElasticNet,,['sex'],{},0.6453407510431154,0.6425531914893617,0.7763496143958869,0.7031431897555297,0.6536856889724731,0.0622614682331811,0.1352375419936823,0.1198097204808614,0.1352375419936823,0.1198097204808614,0.1685125595549901,0.1685125595549901,0.213346176317327,0.0261354338141562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4964750308153515674
2024-02-20 16:49:02.161405,1,Adult Dataset,Reweighing Bias Mitigation,ElasticNet,,['sex'],{},0.8185446730119742,0.8577777777777778,0.2566489361702128,0.3950870010235415,0.0690819770097732,0.1487181679205053,-0.0651769179230243,-0.1139897123813663,0.0651769179230243,0.1139897123813663,0.0776462197100749,-0.0776462197100749,4.321012126865671,0.0174664540105348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9210249621162964497
