timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,accuracy,precision,recall,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[DI] Disparate Impact,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI] Disparate Impact,race|[FR] Flip Rate,sex|[FR] Flip Rate,f1score,[MEOD] M Equal Opportunity Difference,[MEOD] M Average Odds Difference,VAR|race|[FR] Flip Rate,VAR|sex|[FR] Flip Rate,VAR|f1score,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MEOD] M Average Odds Difference
2023-03-06 18:23:38.811731,2,True,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['race', 'sex']",0.814985413787809,0.58167,0.81917,0.00681,0.06528,0.17407,0.78855,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01298,0.0413,0.0681,0.2424,0.0,0.0,0.0,0.0,0.05067,0.05205,0.68029,0.07886,0.04074,0.0,0.0,0.0,0.0,0.0
2023-03-06 18:23:36.190717,2,True,Adult Dataset,No Bias Mitigation,LogisticRegression,,"['race', 'sex']",0.857362198679564,0.74883,0.6115,0.08055,0.09456,0.17047,2.10449,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0467,0.06851,0.08587,0.6938,0.0,0.0,0.0,0.0,0.01904,0.0889,0.67323,0.10996,0.08972,0.0,0.0,0.0,0.0,0.0
2023-03-06 17:43:18.133997,2,True,MEPS Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,"['race', 'sex']",1.0,1.0,1.0,0.0,0.0,0.07967,0.36229,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0365,0.23444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06 17:43:14.935717,2,True,MEPS Dataset,No Bias Mitigation,RandomForestClassifier,,"['race', 'sex']",1.0,1.0,1.0,0.0,0.0,0.07967,0.36229,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0365,0.23444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06 17:43:12.851532,2,True,MEPS Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['race', 'sex']",1.0,1.0,1.0,0.0,0.0,0.0838,0.42241,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.04731,0.37971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06 17:43:12.522848,2,True,MEPS Dataset,No Bias Mitigation,LogisticRegression,,"['race', 'sex']",1.0,1.0,1.0,0.0,0.0,0.0838,0.42241,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.04731,0.37971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06 17:43:10.895282,2,True,Compas Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,"['sex', 'race']",0.651704940848991,0.65593,0.75544,0.058405,0.03497,0.0887,0.127,,1.089604734986319e-06,2.073599999999991e-06,1.6383999999998664e-06,0.0001206702249999,2.8196100000000023e-05,9.58441e-05,0.0001697808999999,,0.103375,0.11554,0.126295,0.216455,3.074702500000002e-05,4.080400000000004e-06,2.7300625000000003e-05,0.000110355025,0.0,0.0,0.70217,0.13579,0.1512899999999999,0.0,0.0,7.289999999999593e-08,2.0520900000000056e-05,0.0003767480999999
2023-03-06 17:43:08.289998,2,True,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,"['sex', 'race']",0.6555323590814196,0.6653199999999999,0.736875,0.075465,0.05167,0.10703,0.15539,,1.2106719277626023e-05,8.352100000000021e-06,1.027202499999973e-05,2.223122500000004e-05,6.068409999999998e-05,2.043039999999997e-05,3.294759999999994e-05,,0.0602049999999999,0.10622,0.08895,0.15545,3.422500000000042e-08,2.550249999999999e-05,0.0,0.0,0.2237299999999999,0.283225,0.6992700000000001,0.13406,0.110685,0.0001483524,0.000123988225,9.241599999999922e-06,6.0062499999999895e-05,1.0562499999999929e-07
2023-03-06 17:43:07.163784,2,True,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",0.6617954070981211,0.71846,0.6638,0.01763,0.10229,0.00109,0.00208,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.02662,0.07358,0.0056,0.01065,0.0,0.0,0.0,0.0,0.16493,0.07307,0.69005,0.15663,0.07344,0.0,0.0,0.0,0.0,0.0
2023-03-06 17:43:06.600809,2,True,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",0.6896311760612387,0.7128,0.75828,0.22439,0.14826,0.24535,0.30641,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07569,0.01403,0.0963,0.16883,0.0,0.0,0.0,0.0,0.02088,0.1357,0.73484,0.16315,0.29652,0.0,0.0,0.0,0.0,0.0
2023-03-06 17:43:06.069462,2,True,Adult Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,"['race', 'sex']",0.8291877782895747,0.717705,0.464495,0.029595,0.054375,0.093025,1.01803,,5.8935619413048865e-09,3.30624999999991e-07,1.056249999999948e-07,5.852250000000001e-07,5.22122500000001e-06,1.1902499999999869e-07,1.40624999999994e-05,,0.049815,0.0737,0.0697,0.73977,1.3110250000000005e-06,1.0824100000000009e-05,7.289999999999968e-08,8.122499999999792e-06,0.0,0.0,0.5639799999999999,0.156595,0.09472,0.0,0.0,3.6000000000005393e-09,1.7222499999999896e-07,2.8900000000001185e-08
2023-03-06 17:42:54.447471,2,True,Adult Dataset,No Bias Mitigation,RandomForestClassifier,,"['race', 'sex']",0.8390142791340396,0.716955,0.53389,0.15748,0.2389049999999999,0.187795,3.69651,,7.131209948973288e-07,7.102225000000152e-06,1.6641000000000344e-06,9.734399999999986e-06,1.4554224999999992e-05,4.347225000000015e-06,0.0159213924,,0.07541,0.12512,0.083645,0.793145,2.6010000000000003e-05,0.0001731855999999,1.260250000000008e-07,5.483402499999992e-05,0.09412,0.12828,0.6120300000000001,0.25521,0.1679749999999999,0.0,3.68640000000002e-06,3.312399999999957e-06,2.134440000000012e-05,7.480225000000007e-06
2023-03-06 17:42:51.126458,2,True,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['race', 'sex']",0.8265008444649163,0.60459,0.79397,0.00977,0.06385,0.18134,0.93977,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.02645,0.07398,0.07189,0.28429,0.0,0.0,0.0,0.0,0.04299,0.05359,0.68646,0.09077,0.03634,0.0,0.0,0.0,0.0,0.0
2023-03-06 17:42:48.824768,2,True,Adult Dataset,No Bias Mitigation,LogisticRegression,,"['race', 'sex']",0.857362198679564,0.75842,0.59243,0.08143,0.10154,0.16745,2.23373,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.03532,0.04063,0.08736,0.77739,0.0,0.0,0.0,0.0,0.01628,0.08813,0.66523,0.15849,0.11143,0.0,0.0,0.0,0.0,0.0
2023-03-06 17:37:47.373830,2,True,MEPS Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,"['race', 'sex']",1.0,1.0,1.0,0.0,0.0,0.07069,0.35345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00129,0.00772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06 17:37:44.142275,2,True,MEPS Dataset,No Bias Mitigation,RandomForestClassifier,,"['race', 'sex']",1.0,1.0,1.0,0.0,0.0,0.07069,0.35345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00129,0.00772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06 17:37:41.961292,2,True,MEPS Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['race', 'sex']",1.0,1.0,1.0,0.0,0.0,0.0573,0.32169,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.03329,0.2589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06 17:37:41.617569,2,True,MEPS Dataset,No Bias Mitigation,LogisticRegression,,"['race', 'sex']",1.0,1.0,1.0,0.0,0.0,0.0573,0.32169,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.03329,0.2589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06 17:37:39.973907,2,True,Compas Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,"['sex', 'race']",0.6471816283924843,0.6565300000000001,0.75975,0.02602,0.042815,0.0601499999999999,0.08718,,4.842687711050564e-07,9.80099999999982e-07,3.956410000000023e-05,8.93025e-05,6.682225000000003e-06,5.9289999999999976e-05,9.216000000000008e-05,,0.105595,0.113185,0.133495,0.224515,1.482250000000026e-07,3.312002500000004e-05,1.729225000000028e-06,2.2500000000003368e-10,0.0,0.0,0.704365,0.13654,0.135035,0.0,0.0,4.558224999999991e-06,2.4800399999999984e-05,2.0250000000003035e-09
2023-03-06 17:37:37.403093,2,True,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,"['sex', 'race']",0.6638830897703549,0.67529,0.7559750000000001,0.05522,0.069165,0.09274,0.133645,,4.842687711050564e-07,2.4024999999999867e-06,6.325224999999948e-06,7.290000000000006e-06,4.671722499999996e-05,1.0000000000000573e-08,2.970250000000042e-07,,0.09868,0.100685,0.12963,0.225465,4.452100000000004e-06,2.030625000000008e-06,4.796099999999989e-06,2.9866224999999973e-05,0.229995,0.28984,0.713355,0.14707,0.11751,2.0475625000000013e-05,2.7248400000000025e-05,6.502500000000266e-08,0.0002322576,4.840000000000003e-06
2023-03-06 17:37:36.275118,2,True,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",0.6492693110647182,0.68258,0.67217,0.01112,0.05241,0.00921,0.01684,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.03971,0.00038,0.05563,0.10687,0.0,0.0,0.0,0.0,0.13431,0.05706,0.67734,0.10094,0.05145,0.0,0.0,0.0,0.0,0.0
2023-03-06 17:37:35.696358,2,True,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",0.6652748782185108,0.67191,0.75985,0.23446,0.17668,0.25132,0.30501,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.16394,0.1018,0.17721,0.31679,0.0,0.0,0.0,0.0,0.0174,0.14544,0.71318,0.22955,0.3249,0.0,0.0,0.0,0.0,0.0
2023-03-06 17:37:35.118233,2,True,Adult Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,"['race', 'sex']",0.8359434976201443,0.73605,0.49553,0.056325,0.1029799999999999,0.109445,1.22343,,5.3042057471692843e-08,4.121639999999976e-05,5.867560000000001e-05,6.943224999999992e-06,1.7056900000000016e-05,6.175225000000006e-06,1.075839999999967e-05,,0.058465,0.11052,0.069115,0.671875,6.642249999999996e-07,9.672099999999968e-06,1.5721225000000023e-05,0.001232361025,0.0,0.0,0.59222,0.157335,0.086935,0.0,0.0,1.1560000000000096e-05,6.107422500000004e-05,4.192562500000002e-05
2023-03-06 17:37:23.909627,2,True,Adult Dataset,No Bias Mitigation,RandomForestClassifier,,"['race', 'sex']",0.8457699984646092,0.746385,0.543105,0.16207,0.25266,0.18954,3.830195,,5.304205747171841e-08,9.312249999999876e-07,8.265625000000094e-06,7.398400000000001e-06,4.1602499999999966e-05,1.3689999999999657e-07,0.003950751025,,0.083635,0.13978,0.09612,1.035495,1.2215024999999987e-05,4.914010000000003e-05,1.8225000000000107e-06,0.000210685225,0.07746,0.1226,0.6287149999999999,0.277375,0.1755999999999999,1.000000000000002e-06,1.4440000000000405e-07,2.5122250000000096e-06,5.17680250000001e-05,1.1356899999999986e-05
2023-03-06 17:37:20.431354,2,True,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['race', 'sex']",0.8105327805926609,0.57982,0.79354,0.02061,0.06459,0.18739,0.9101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00602,0.01493,0.085,0.3283,0.0,0.0,0.0,0.0,0.04668,0.05405,0.67005,0.0769,0.04767,0.0,0.0,0.0,0.0,0.0
2023-03-06 17:37:18.014230,2,True,Adult Dataset,No Bias Mitigation,LogisticRegression,,"['race', 'sex']",0.8452326116996776,0.72218,0.58771,0.09068,0.09536,0.17803,2.29192,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07076,0.09625,0.10804,1.03247,0.0,0.0,0.0,0.0,0.01551,0.09105,0.64804,0.20363,0.15637,0.0,0.0,0.0,0.0,0.0
2023-03-06 14:02:16.401618,2,True,MEPS Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,"['race', 'sex']",1.0,1.0,1.0,0.0,0.0,0.06904,0.3419,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.05206,0.38325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06 14:02:12.935827,2,True,MEPS Dataset,No Bias Mitigation,RandomForestClassifier,,"['race', 'sex']",1.0,1.0,1.0,0.0,0.0,0.06904,0.3419,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.05206,0.38325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06 14:02:10.292243,2,True,MEPS Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['race', 'sex']",1.0,1.0,1.0,0.0,0.0,0.07155,0.34897,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.02474,0.15941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06 14:02:09.883019,2,True,MEPS Dataset,No Bias Mitigation,LogisticRegression,,"['race', 'sex']",1.0,1.0,1.0,0.0,0.0,0.07155,0.34897,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.02474,0.15941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06 14:02:07.965123,2,True,Compas Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,"['sex', 'race']",0.6666666666666667,0.6857800000000001,0.744705,0.04199,0.005225,0.078715,0.11741,,4.842687711050564e-07,1.2959999999997948e-07,1.5500249999999903e-06,3.3408400000000004e-05,2.673225e-06,1.2852224999999983e-05,2.2278400000000017e-05,,0.115235,0.11019,0.14751,0.26308,2.7722249999999995e-06,6.240999999999985e-07,1.020100000000022e-06,5.19840000000002e-06,0.0,0.0,0.7140299999999999,0.123275,0.13501,0.0,0.0,5.928999999999891e-07,6.076224999999975e-06,7.656249999999989e-05
2023-03-06 14:02:05.138708,2,True,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,"['sex', 'race']",0.6708420320111343,0.695495,0.7310049999999999,0.11698,0.071285,0.15182,0.2139,,1.937075084420071e-06,1.4042249999999802e-06,1.5500249999999903e-06,2.8900000000001185e-08,0.000236390625,1.980249999999996e-05,2.69361e-05,,0.138595,0.09607,0.164515,0.306995,2.376562499999991e-05,1.2320099999999994e-05,2.3571024999999983e-05,9.8704225e-05,0.234865,0.2801,0.712815,0.1378849999999999,0.1701099999999999,3.4987225000000045e-05,2.7248400000000025e-05,1.4762250000000523e-06,0.0004086462249999,1.0240000000000053e-07
2023-03-06 14:02:03.790481,2,True,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",0.6534446764091858,0.68649,0.69337,0.0135,0.04426,0.03375,0.05736,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07251,0.02376,0.07939,0.1483,0.0,0.0,0.0,0.0,0.13709,0.07237,0.68991,0.06429,0.07761,0.0,0.0,0.0,0.0,0.0
2023-03-06 14:02:03.093308,2,True,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",0.6722338204592901,0.67943,0.77722,0.21585,0.16892,0.23948,0.28974,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.17616,0.06713,0.18201,0.31606,0.0,0.0,0.0,0.0,0.00487,0.13013,0.72504,0.20862,0.33293,0.0,0.0,0.0,0.0,0.0
2023-03-06 14:02:02.404537,2,True,Adult Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,"['race', 'sex']",0.8331797942576386,0.7000500000000001,0.49239,0.042435,0.07413,0.098445,1.009215,,5.3042057471692843e-08,1.392400000000034e-06,1.08899999999998e-07,9.333025000000014e-06,2.162250000000001e-05,3.404024999999998e-06,0.001267716025,,0.027895,0.03302,0.06428,0.5926400000000001,4.556250000000005e-07,1.3690000000000168e-07,1.904399999999998e-06,0.00044944,0.0,0.0,0.57814,0.18173,0.1049,0.0,0.0,2.8900000000001185e-08,1.8489999999999986e-07,1.345600000000003e-06
2023-03-06 14:01:50.506824,2,True,Adult Dataset,No Bias Mitigation,RandomForestClassifier,,"['race', 'sex']",0.8402425917395977,0.70743,0.531745,0.195525,0.302105,0.20065,4.94775,,1.4733904853253693e-07,2.116000000000147e-07,3.940225000000058e-06,4.431024999999982e-06,7.209224999999962e-06,1.6128999999999831e-06,0.0399720049,,0.072285,0.11052,0.089615,0.917675,9.457562499999996e-05,0.0002768895999999,2.3571024999999983e-05,0.0086778540249999,0.076845,0.1348099999999999,0.607135,0.40914,0.25522,4.064062499999999e-05,1.9044000000000173e-06,2.1462249999999826e-06,0.0002601768999999,7.621290000000027e-05
2023-03-06 14:01:45.905598,2,True,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['race', 'sex']",0.8108398587440504,0.56691,0.82068,0.003,0.06807,0.16776,0.73779,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00423,0.0185,0.08857,0.3362,0.0,0.0,0.0,0.0,0.04652,0.05727,0.67059,0.10576,0.05788,0.0,0.0,0.0,0.0,0.0
2023-03-06 14:01:42.738066,2,True,Adult Dataset,No Bias Mitigation,LogisticRegression,,"['race', 'sex']",0.852141870105942,0.71648,0.61191,0.09835,0.11763,0.18086,2.27927,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.07049,0.12553,0.10023,0.87795,0.0,0.0,0.0,0.0,0.00998,0.08921,0.66008,0.33209,0.21063,0.0,0.0,0.0,0.0,0.0
2023-03-06 13:59:28.824523,2,True,Compas Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,"['sex', 'race']",0.651009046624913,0.652665,0.7525850000000001,0.0398349999999999,0.059145,0.075135,0.110135,,1.089604734986319e-06,8.556250000000169e-07,4.1602499999993697e-07,6.076224999999993e-06,6.806250000000046e-07,3.441025000000009e-06,5.880624999999983e-06,,0.134185,0.071245,0.146115,0.255385,2.3184225e-05,1.0302250000000042e-06,1.7347225000000018e-05,5.9985024999999815e-05,0.0,0.0,0.69907,0.12928,0.161825,0.0,0.0,6.560999999999634e-07,1.6640999999999986e-06,5.8905625000000016e-05
2023-03-06 13:59:25.926019,2,True,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,"['sex', 'race']",0.6464857341684065,0.65647,0.72093,0.0811149999999999,0.14506,0.125245,0.18059,,4.842687711050564e-07,5.929000000000746e-07,0.0,3.4164024999999955e-05,5.73048999999999e-05,3.606002500000004e-05,5.198409999999992e-05,,0.1063149999999999,0.048525,0.1187,0.2152899999999999,0.000141015625,0.000497959225,0.0001695204,0.0006260004,0.233125,0.279745,0.687195,0.183535,0.13707,0.0002135982249999,5.8599024999999926e-05,1.806250000000074e-07,0.0001068122249999,0.0001684803999999
2023-03-06 13:59:24.684603,2,True,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",0.651356993736952,0.68072,0.67985,0.0786,0.09819,0.05348,0.10657,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.02244,0.03376,0.00227,0.00418,0.0,0.0,0.0,0.0,0.1531,0.0849,0.68028,0.12237,0.11857,0.0,0.0,0.0,0.0,0.0
2023-03-06 13:59:24.072131,2,True,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",0.6562282533054976,0.6583,0.76913,0.22412,0.13422,0.23197,0.28139,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1227,0.0907,0.14267,0.24211,0.0,0.0,0.0,0.0,0.00139,0.13848,0.70941,0.17533,0.27876,0.0,0.0,0.0,0.0,0.0
2023-03-06 13:59:23.364025,2,True,Adult Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,"['race', 'sex']",0.8337939505604176,0.7105600000000001,0.51572,0.05684,0.0882149999999999,0.117245,1.22933,,5.3042057471692843e-08,8.835999999999932e-07,0.0,1.512899999999996e-06,5.736025000000006e-06,1.1902499999999869e-07,1.3032100000000015e-05,,0.006215,0.037405,0.06639,0.5691200000000001,5.267025000000001e-06,1.7598024999999978e-05,1.000000000000002e-06,0.0001932099999999,0.0,0.0,0.5976600000000001,0.1696099999999999,0.08285,0.0,0.0,1.08899999999998e-07,2.143690000000009e-05,8.584899999999971e-06
2023-03-06 13:59:11.034053,2,True,Adult Dataset,No Bias Mitigation,RandomForestClassifier,,"['race', 'sex']",0.8352525717795178,0.705935,0.534315,0.20103,0.31652,0.20181,4.377825,,9.429699106081001e-08,2.970250000000193e-07,1.0272025000000086e-05,9.672099999999924e-06,1.1424400000000148e-05,5.382400000000012e-06,0.097809435025,,0.0195699999999999,0.000695,0.085845,0.801215,5.062500000000001e-06,1.0562500000000005e-07,9.09022499999998e-06,0.0031939452249999,0.07869,0.133345,0.6082449999999999,0.342595,0.21477,2.190239999999997e-05,1.482249999999973e-07,3.5156250000000583e-06,0.0005164256249999,0.0001838736
2023-03-06 13:59:06.559664,2,True,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['race', 'sex']",0.8214340549669891,0.59182,0.81707,0.0276,0.0396,0.20208,1.03066,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01277,0.01674,0.09808,0.39719,0.0,0.0,0.0,0.0,0.0367,0.05328,0.68644,0.06461,0.03026,0.0,0.0,0.0,0.0,0.0
2023-03-06 13:59:03.148820,2,True,Adult Dataset,No Bias Mitigation,LogisticRegression,,"['race', 'sex']",0.8552126516198373,0.73893,0.6104,0.09954,0.11391,0.19502,2.86382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08584,0.14805,0.09928,0.87651,0.0,0.0,0.0,0.0,0.01889,0.09028,0.66854,0.23349,0.16486,0.0,0.0,0.0,0.0,0.0
08:47.5,2,True,Compas Dataset,No Bias Mitigation,RandomForestClassifier,,"['sex', 'race']",0.66144746,0.67415,0.74367,0.084705,0.10746,0.125875,0.178275,,1.09e-06,6.55e-06,1.96e-05,4.26e-06,6.07e-05,9.15e-06,4.77e-06,,0.16448,0.141545,0.177115,0.321535,1.23e-05,0.000107433,1.84e-05,2.61e-05,0.24217,0.294015,0.707185,0.195605,0.19758,0.000108994,2.72e-05,3.54e-07,0.000463326,7.95e-06
08:46.2,2,True,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",0.659707724,0.70063,0.68936,0.01394,0.08122,0.01296,0.023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00693,0.05309,0.01451,0.02645,0.0,0.0,0.0,0.0,0.16214,0.06611,0.69495,0.1704,0.02506,0.0,0.0,0.0,0.0,0.0
08:45.5,2,True,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",0.681280445,0.6898,0.78713,0.21567,0.14909,0.24256,0.29047,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.13329,0.04591,0.14746,0.24769,0.0,0.0,0.0,0.0,0.00626,0.11552,0.73526,0.17898,0.3116,0.0,0.0,0.0,0.0,0.0
08:44.8,2,True,Adult Dataset,FairMask Bias Mitigation,RandomForestClassifier,DecisionTreeRegressor,"['race', 'sex']",0.83555965,0.72426,0.48959,0.02084,0.02061,0.10136,1.110035,,5.89e-07,8.07e-06,9.6e-07,4.84e-08,1.32e-06,1.21e-08,2.81e-06,,0.02542,0.0144,0.082485,0.929725,8.28e-07,1.04e-05,8.19e-07,0.000462895,0.0,0.0,0.58424,0.19134,0.109795,0.0,0.0,2.62e-06,2.27e-05,4.83e-07
08:29.9,2,True,Adult Dataset,No Bias Mitigation,RandomForestClassifier,,"['race', 'sex']",0.842085061,0.721185,0.53936,0.153495,0.233565,0.181685,3.351365,,7.13e-07,5.27e-06,3.8e-06,2.66e-05,0.000107019,8.74e-07,0.003686311,,0.06772,0.090115,0.10604,1.240655,2.28e-06,4.52e-06,1.82e-06,0.000992565,0.076695,0.135115,0.61716,0.286695,0.18719,4.95e-06,3.78e-07,4.49e-06,0.000479391,0.000121882
08:24.5,2,True,Adult Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['race', 'sex']",0.812835867,0.5801,0.80955,0.00034,0.07991,0.17308,0.78335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00604,0.01227,0.07839,0.29134,0.0,0.0,0.0,0.0,0.04652,0.0585,0.67588,0.08433,0.01058,0.0,0.0,0.0,0.0,0.0
08:21.2,2,True,Adult Dataset,No Bias Mitigation,LogisticRegression,,"['race', 'sex']",0.845079073,0.71829,0.5879,0.07045,0.06525,0.16991,2.02394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08969,0.14623,0.1016,0.92341,0.0,0.0,0.0,0.0,0.01981,0.08199,0.64658,0.16639,0.10756,0.0,0.0,0.0,0.0,0.0
03:18.5,2,True,MEPS Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['race', 'sex']",1.0,1.0,1.0,0.0,0.0,0.01552,0.08519,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.074,0.59019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:17.9,2,True,MEPS Dataset,No Bias Mitigation,LogisticRegression,,"['race', 'sex']",1.0,1.0,1.0,0.0,0.0,0.01552,0.08519,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.074,0.59019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
