time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,race|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,race|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,race|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,race|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|race|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|race|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[DF] Differential Fairness
2024-01-04 18:56:44.050662,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.6481223922114048,0.6441441441441441,0.7506561679790026,0.0678787781441521,,0.0799418604651163,,0.0505054305566007,,0.9194680531946804,,0.0077897559003483,0.0839599792121571,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0
2024-01-04 18:56:44.029863,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.6439499304589708,0.6606683804627249,0.6745406824146981,0.0842171884129756,,0.0785299003322258,,0.0642135099204856,,0.8839370721312961,,0.0099040353140759,0.1233694042501294,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0
2024-01-04 18:56:44.005909,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.655076495132128,0.654292343387471,0.7401574803149606,0.0180783610416424,,0.0033637873754152,,0.034953721122733,,1.0589654078070454,,0.0053911223477206,0.0572924011254609,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0
2024-01-04 18:56:43.975585,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.655076495132128,0.6487695749440716,0.7611548556430446,0.1382537996381337,,0.0966362126245847,,0.1517420422906162,,1.25598222786417,,0.0234040865751961,0.2279179181562242,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0
2024-01-04 18:56:43.949881,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=[1] vae_layers=(75, 60, 30, 15), lr=0.011, \nlosses_used=['z->s ADV loss', 'Reconstruction loss', 'KL divergence loss'])z->s ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6425591098748261,0.6504854368932039,0.7034120734908137,0.0658145106725267,,0.0834302325581395,,0.0496275114756565,,0.9147987856081649,,0.0076543491675388,0.0890511443287462,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0
2024-01-04 18:50:42.464659,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6759388038942976,0.680089485458613,0.7715736040609137,0.0448504255459216,0.0335245731629627,0.0193037391784859,0.026274477402297,0.0796021772393208,0.0128478705432559,1.1312421165815432,0.9796206191382836,0.0219571689160304,0.3969253465600299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 18:50:42.444618,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6689847009735744,0.7052631578947368,0.6802030456852792,0.0162128776377873,0.0265265456200076,0.0212193774175722,0.0432950508138478,0.0594602051822308,0.0156130523695207,1.1149695661663068,0.9710403060887922,0.0195372571625326,0.4293325895148077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 18:50:42.424622,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,"['sex', 'race']",{},0.6898470097357441,0.6974595842956121,0.766497461928934,0.1182980936602224,0.1333336635117923,0.0984343341315159,0.1445922498554077,0.1577620588456618,0.1821196763581399,1.2757282830275531,0.7491764936384898,0.0554954822510789,0.3820846594641008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 18:50:42.404563,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.694019471488178,0.6959459459459459,0.7842639593908629,0.2382486882408707,0.1108991602160449,0.2061153066863141,0.1162521688837477,0.2741239621742293,0.1596247888325775,1.4849244558826793,0.7801574764581267,0.0641131536034633,0.5454097155674005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 18:50:42.373815,1,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'my model config': ""VAEMaskConfig(epochs=1250, latent_dim=10, mask_values=[1, 1]vae_layers=(75, 60, 30, 15), lr=0.011, losses_used=['z->s ADV loss', 'Reconstruction loss', 'KL divergence loss'])z->s ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 8}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.3226703755215577,0.3117408906882591,0.1954314720812182,0.0114285448694546,0.0304737625950022,0.0202247191011236,0.0029469277589578,0.0546818170416635,0.0192584689250466,0.8455105945716108,1.0582822085889572,0.0206804768638253,0.8053653715829213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
