time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[DF] Differential Fairness,id,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
30:58.1,3,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.668521094,0.684501162,0.73022104,-0.013322364,-0.061041246,0.022114805,0.037093112,0.003530247,0.037958366,6.49E-05,0.000771374,0.000196953,6.00E-05,0.001119709,9.80E-05,0.00029429,2.64E-06,0.000320715,69.2,,,,,,,,
30:58.1,3,Compas Dataset,FFVAE,MLPClassifier,,"['sex', 'race']",{'c': 'LFR'},0.685674548,0.689991492,0.770939978,0.017668404,-0.001877316,0.064232552,0.096254542,0.04493956,0.367117837,9.41E-05,0.000664874,1.78E-05,0.000427577,0.003700375,0.000486303,0.000926918,5.31E-06,0.003812918,69.3,-0.171435026,-0.151922828,-0.20268991,0.377052583,0.001191627,0.001795116,0.001278844,0.005576563
30:58.0,3,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.682892907,0.689388562,0.763212979,0.015316466,-0.026331996,0.056078281,0.085460621,0.008923304,0.089952874,0.000108325,0.000699721,1.41E-05,0.000129663,0.0037408,0.000501119,0.001035332,1.32E-05,0.001235431,69.4,,,,,,,,
30:58.0,3,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.680111266,0.717155924,0.681864771,-0.021672024,-0.067260981,0.018910492,0.056606734,0.005107413,0.058674894,7.35E-05,0.000521489,0.000251384,0.000790697,0.005426889,0.001232352,0.001535747,1.54E-05,0.001792904,69.5,,,,,,,,
30:58.0,3,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.687065369,0.696752994,0.754199885,0.089416697,0.058596535,0.133865243,0.190875247,0.021264015,0.212621334,0.000144434,0.000640365,0.000136232,0.000300441,0.003838949,0.000679338,0.001092026,1.68E-05,0.001623469,69.6,,,,,,,,
30:58.0,3,Compas Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.687992582,0.68991478,0.77604144,0.218804522,0.147547337,0.250435196,0.307217082,0.039831502,0.367211363,0.000300904,0.000765689,0.000348969,6.52E-05,0.00127482,0.000163854,0.000167057,5.58E-06,0.000344319,69.7,,,,,,,,
30:57.9,3,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': '', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.677793231,0.682276051,0.768622469,-0.029847094,-0.071244443,0.01073177,0.022186952,0.002261937,0.022697687,0.000104886,0.000751719,0.000108777,0.000103765,0.003635242,0.000300709,0.00053414,5.75E-06,0.000568741,69.8,,,,,,,,
30:57.9,3,Compas Dataset,FFVAE,LogisticRegression,,"['sex', 'race']",{'c': 'LFR'},0.687528975,0.694785432,0.760960381,0.008891002,-0.01162207,0.057819965,0.08965923,0.050395162,0.442363438,0.000129389,0.000525744,0.000188285,4.67E-05,0.001185276,1.35E-05,1.45E-05,7.36E-06,0.001767085,69.9,-0.207571006,-0.189826538,-0.239632933,0.465598669,0.000261768,0.000530948,0.000211762,0.001040436
30:57.9,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.703755216,0.73989899,0.727047146,0.078442673,-0.018916792,0.113504746,0.176969765,0.018274106,0.194762342,0,0,0,0,0,0,0,0,0,70,,,,,,,,
30:53.3,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.700973574,0.730392157,0.739454094,0.182740603,0.030588158,0.196263367,0.271030363,0.031598128,0.316123199,0,0,0,0,0,0,0,0,0,70.1,,,,,,,,
30:53.2,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.670375522,0.69124424,0.744416873,-0.009960774,-0.108156842,0.012747807,0.0207689,0.002052379,0.020987607,0,0,0,0,0,0,0,0,0,70.2,,,,,,,,
26:13.4,1,Compas Dataset,FFVAE,MLPClassifier,,"['sex', 'race']",{'c': 'LFR'},0.696801113,0.711670481,0.771712159,0.026169933,-0.065307193,0.059353598,0.090592334,0.047585795,0.444824376,0,0,0,0,0,0,0,0,0,70.3,-0.210076462,-0.208088698,-0.242030483,0.460732727,0,0,0,0
25:58.2,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.694019471,0.710344828,0.76674938,0.003056694,-0.11153367,0.028283071,0.045066432,0.004553535,0.046113503,0,0,0,0,0,0,0,0,0,70.4,,,,,,,,
25:58.1,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.68984701,0.738095238,0.692307692,-0.042924927,-0.170742902,-0.019271897,0.037762501,0.003102749,0.037066954,0,0,0,0,0,0,0,0,0,70.5,,,,,,,,
25:58.0,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.698191933,0.71627907,0.76426799,0.064903882,-0.028948921,0.097464856,0.144208206,0.015691706,0.155728164,0,0,0,0,0,0,0,0,0,70.6,,,,,,,,
25:57.9,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.706536857,0.713333333,0.796526055,0.208805772,0.09976395,0.235395891,0.289257663,0.03789841,0.341445309,0,0,0,0,0,0,0,0,0,70.7,,,,,,,,
25:57.9,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': '', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.68984701,0.704545455,0.769230769,-0.019164124,-0.141269425,0.002294846,0.003738793,0.000369467,0.0037458,0,0,0,0,0,0,0,0,0,70.8,,,,,,,,
21:25.0,1,Compas Dataset,FFVAE,LogisticRegression,,"['sex', 'race']",{'c': 'LFR'},0.700973574,0.714611872,0.776674938,0.018101162,-0.058717461,0.057611438,0.087933248,0.0483344,0.486497073,0,0,0,0,0,0,0,0,0,70.9,-0.226516059,-0.221246593,-0.25849479,0.496058828,0,0,0,0
21:10.6,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.681502086,0.669064748,0.754054054,0.052499883,0.062888962,0.10409612,0.156716136,0.01605537,0.170451647,0,0,0,0,0,0,0,0,0,71,,,,,,,,
21:05.1,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.678720445,0.663529412,0.762162162,0.126535868,0.112921716,0.171507763,0.234965636,0.026452672,0.267834526,0,0,0,0,0,0,0,0,0,71.1,,,,,,,,
21:05.0,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.657858136,0.647619048,0.735135135,-0.024032606,-0.033655421,0.017784132,0.029712514,0.002742954,0.030162874,0,0,0,0,0,0,0,0,0,71.2,,,,,,,,
16:25.0,1,Compas Dataset,FFVAE,MLPClassifier,,"['sex', 'race']",{'c': 'LFR'},0.673157163,0.653758542,0.775675676,0.037648994,0.080167049,0.093347882,0.136049572,0.04196835,0.293758815,0,0,0,0,0,0,0,0,0,71.3,-0.126276925,-0.105764503,-0.155496802,0.279417625,0,0,0,0
16:07.6,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.668984701,0.652073733,0.764864865,0.012403772,0.003357353,0.056851531,0.087513031,0.008768553,0.091581475,0,0,0,0,0,0,0,0,0,71.4,,,,,,,,
16:07.5,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.668984701,0.685393258,0.659459459,-0.040153665,-0.025958074,0.010522487,0.020892475,0.001622946,0.021113811,0,0,0,0,0,0,0,0,0,71.5,,,,,,,,
16:07.4,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.670375522,0.661016949,0.737837838,0.101727397,0.099164756,0.147038904,0.212045578,0.022678693,0.238315031,0,0,0,0,0,0,0,0,0,71.6,,,,,,,,
16:07.3,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.664812239,0.651053864,0.751351351,0.219032459,0.157304291,0.249228685,0.313250733,0.038440037,0.375786021,0,0,0,0,0,0,0,0,0,71.7,,,,,,,,
16:07.2,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': '', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.664812239,0.643652561,0.781081081,-0.043558347,-0.078365542,-0.004991597,0.00804528,0.000769884,0.008013089,0,0,0,0,0,0,0,0,0,71.8,,,,,,,,
11:33.8,1,Compas Dataset,FFVAE,LogisticRegression,,"['sex', 'race']",{'c': 'LFR'},0.673157163,0.662650602,0.743243243,0.006832073,0.0012283,0.053427647,0.086112796,0.054228462,0.454790023,0,0,0,0,0,0,0,0,0,71.9,-0.209209962,-0.181600295,-0.23733049,0.479775862,0,0,0,0
11:19.7,1,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.687065369,0.713270142,0.743209877,0.098229753,0.062131148,0.140165914,0.200629641,0.022682562,0.223930912,0,0,0,0,0,0,0,0,0,72,,,,,,,,
11:15.0,1,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.694019471,0.712643678,0.765432099,0.186708014,0.152131148,0.229207009,0.290993247,0.037091773,0.343890228,0,0,0,0,0,0,0,0,0,72.1,,,,,,,,
11:15.0,1,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.677329624,0.714640199,0.711111111,-0.005973713,-0.041311475,0.035812475,0.060797922,0.005795408,0.062724617,0,0,0,0,0,0,0,0,0,72.2,,,,,,,,
06:38.5,1,Compas Dataset,FFVAE,MLPClassifier,,"['sex', 'race']",{'c': 'LFR'},0.687065369,0.704545455,0.765432099,-0.010813715,-0.020491803,0.039996175,0.062121718,0.045264536,0.362770319,0,0,0,0,0,0,0,0,0,72.3,-0.177951689,-0.141915284,-0.210542446,0.391007399,0,0,0,0
06:22.8,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.685674548,0.705747126,0.758024691,0.030488931,0.029180328,0.083100241,0.123802401,0.013447823,0.132163643,0,0,0,0,0,0,0,0,0,72.4,,,,,,,,
06:22.7,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.681502086,0.727979275,0.69382716,0.018062521,-0.005081967,0.065480886,0.111165226,0.010596544,0.117843917,0,0,0,0,0,0,0,0,0,72.5,,,,,,,,
06:22.5,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.692628651,0.712962963,0.760493827,0.101618813,0.10557377,0.15709197,0.216371958,0.025421647,0.243820808,0,0,0,0,0,0,0,0,0,72.6,,,,,,,,
06:22.4,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.692628651,0.705357143,0.780246914,0.228575334,0.18557377,0.266681011,0.319142849,0.04315606,0.384402758,0,0,0,0,0,0,0,0,0,72.7,,,,,,,,
06:22.4,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': '', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 9}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.678720445,0.698630137,0.755555556,-0.02681881,0.005901639,0.034892061,0.054776783,0.005646461,0.056334171,0,0,0,0,0,0,0,0,0,72.8,,,,,,,,
01:48.8,1,Compas Dataset,FFVAE,LogisticRegression,,"['sex', 'race']",{'c': 'LFR'},0.688456189,0.707093822,0.762962963,0.001739769,0.022622951,0.062420809,0.094931646,0.048622623,0.385803217,0,0,0,0,0,0,0,0,0,72.9,-0.186986998,-0.166632726,-0.223073518,0.420961316,0,0,0,0
01:34.3,3,German Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.71,0.773971748,0.822165972,-0.003765809,0.021161912,-0.022219997,0.140169789,0.0227,0.137262786,0.002866667,0.001263947,0.00329356,0.009873792,0.006502403,0.012104599,0.005070026,0.000119687,0.004354985,73,,,,,,,,
01:34.3,3,German Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.72,0.782733163,0.827474726,-0.091752767,-0.055341105,-0.106964055,0.166040624,0.023566667,0.148162903,0.001266667,0.000720823,0.001263076,0.004860168,0.006736096,0.006109038,0.014141862,0.000285616,0.011155775,73.1,,,,,,,,
01:34.3,3,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 20), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 19}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.69,0.721685238,0.910168673,0.028089487,0.015641734,0.012863297,0.044988436,0.009,0.04526177,0.000266667,0.000825115,0.000712318,0.000328726,0.002368981,0.001495158,0.000103995,4.88E-06,0.000106461,73.2,,,,,,,,
01:34.3,3,German Dataset,FFVAE,MLPClassifier,,['sex'],{'c': 'LFR'},0.713333333,0.748521803,0.891251796,0.031548944,0.064359589,0.028368378,0.041809324,0.008,0.043184634,2.22E-05,0.000281532,0.00125339,0.000208276,0.004550047,0.001169694,0.000973318,3.37E-05,0.001086328,73.3,,,,,,,,
01:34.2,3,German Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.716666667,0.751566952,0.891393881,-0.029940615,0.065678396,-0.013002997,0.026176895,0.0046,0.025728294,0.000422222,0.000361036,0.003219753,0.000321261,0.000926343,0.000496887,0.000395271,1.06E-05,0.000369063,73.4,,,,,,,,
01:34.2,3,German Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.63,0.808318479,0.619762775,0.039128516,0.063523617,0.023233362,0.116038876,0.014233333,0.118116441,0.0002,0.00066127,0.000566877,0.001379068,0.006414821,0.003747156,0.000638822,9.91E-06,0.000699487,73.5,,,,,,,,
01:34.2,3,German Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.723333333,0.749374721,0.910523888,-0.023036661,-0.008018784,-0.026926805,0.033896901,0.005966667,0.033098293,0.000822222,5.12E-05,0.002803807,0.001817898,0.000837445,0.000269997,0.000508636,1.29E-05,0.000472391,73.6,,,,,,,,
01:34.2,3,German Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.716666667,0.750066832,0.896489507,-0.129108197,-0.056995393,-0.113610891,0.15599576,0.025233333,0.142734903,0.000155556,0.000313202,0.002813656,0.001809616,0.004577167,0.002331103,0.006064021,0.000101536,0.004412538,73.7,,,,,,,,
01:34.1,3,German Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': '', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 20), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 19}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.703333333,0.718762737,0.947440898,-0.021555215,0.032021846,-0.002453323,0.021224672,0.004233333,0.021047922,0.000288889,0.000378886,0.00019962,0.002123217,0.001235371,0.000439985,0.000138233,4.11E-06,0.000129697,73.8,,,,,,,,
01:34.1,3,German Dataset,FFVAE,LogisticRegression,,['sex'],{'c': 'LFR'},0.733333333,0.770813549,0.881447874,-5.96E-05,0.036307327,-0.007060722,0.02682981,0.004666667,0.026418122,0.000155556,2.67E-05,0.000466709,0.000365745,0.002092399,0.000621155,0.00037433,1.03E-05,0.000347547,73.9,,,,,,,,
01:34.1,1,German Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.78,0.82278481,0.890410959,-0.087596127,-0.065302144,-0.150735294,0.219251337,0.0328,0.198237012,0,0,0,0,0,0,0,0,0,74,,,,,,,,
01:32.1,1,German Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.77,0.820512821,0.876712329,-0.113911917,-0.117933723,-0.181985294,0.277310924,0.0396,0.244757028,0,0,0,0,0,0,0,0,0,74.1,,,,,,,,
01:32.0,1,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 20), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 19}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.71,0.761904762,0.876712329,0.004080715,-0.046783626,-0.040441176,0.049773756,0.0088,0.04857467,0,0,0,0,0,0,0,0,0,74.2,,,,,,,,
59:32.6,1,German Dataset,FFVAE,MLPClassifier,,['sex'],{'c': 'LFR'},0.71,0.768292683,0.863013699,0.04905426,-0.028265107,-0.011029412,0.013574661,0.0024,0.01348335,0,0,0,0,0,0,0,0,0,74.3,,,,,,,,
59:28.2,1,German Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.72,0.777777778,0.863013699,-0.028008054,0.04288499,-0.042279412,0.054117647,0.0092,0.052704063,0,0,0,0,0,0,0,0,0,74.4,,,,,,,,
59:28.2,1,German Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.62,0.843137255,0.589041096,0.004166399,-0.013645224,-0.060661765,0.129411765,0.0132,0.121696935,0,0,0,0,0,0,0,0,0,74.5,,,,,,,,
59:28.1,1,German Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.69,0.744186047,0.876712329,0.006827967,-0.046783626,-0.023897059,0.02832244,0.0052,0.027928776,0,0,0,0,0,0,0,0,0,74.6,,,,,,,,
59:28.0,1,German Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.7,0.765432099,0.849315068,-0.161188227,-0.152046784,-0.180147059,0.262032086,0.0392,0.232723188,0,0,0,0,0,0,0,0,0,74.7,,,,,,,,
59:28.0,1,German Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': '', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 20), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 19}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.71,0.729166667,0.95890411,0.027917015,-0.015594542,0.012867647,0.013282732,0.0028,0.013371737,0,0,0,0,0,0,0,0,0,74.8,,,,,,,,
57:32.2,1,German Dataset,FFVAE,LogisticRegression,,['sex'],{'c': 'LFR'},0.72,0.777777778,0.863013699,0.010592721,-0.028265107,-0.042279412,0.054117647,0.0092,0.052704063,0,0,0,0,0,0,0,0,0,74.9,,,,,,,,
57:28.8,1,German Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.7,0.76,0.826086957,-0.05952381,0,-0.033921303,0.046641791,0.0075,0.045586744,0,0,0,0,0,0,0,0,0,75,,,,,,,,
57:26.9,1,German Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.7,0.767123288,0.811594203,-0.163871636,-0.108695652,-0.139755767,0.219616205,0.0309,0.198536223,0,0,0,0,0,0,0,0,0,75.1,,,,,,,,
57:26.9,1,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 20), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 19}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.69,0.706521739,0.942028986,0.032298137,0.02173913,0.028946178,0.030813674,0.0064,0.031298398,0,0,0,0,0,0,0,0,0,75.2,,,,,,,,
55:25.8,1,German Dataset,FFVAE,MLPClassifier,,['sex'],{'c': 'LFR'},0.71,0.75,0.869565217,0.031884058,0.130434783,0.072365445,0.085287846,0.016,0.08914585,0,0,0,0,0,0,0,0,0,75.3,,,,,,,,
55:21.7,1,German Dataset,Reweighing Bias Mitigation,LogisticRegression,,['sex'],{},0.69,0.743589744,0.84057971,-0.052795031,0.108695652,0.011759385,0.014925373,0.0026,0.015037877,0,0,0,0,0,0,0,0,0,75.4,,,,,,,,
55:21.6,1,German Dataset,FairBalance Bias Mitigation,LogisticRegression,,['sex'],{},0.62,0.781818182,0.623188406,0.022670807,0.173913043,0.083672546,0.138059701,0.0185,0.14856927,0,0,0,0,0,0,0,0,0,75.5,,,,,,,,
55:21.6,1,German Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['sex'],{},0.72,0.759493671,0.869565217,-0.083333333,0,-0.048394392,0.063880597,0.0107,0.061923164,0,0,0,0,0,0,0,0,0,75.6,,,,,,,,
55:21.5,1,German Dataset,No Bias Mitigation,LogisticRegression,,['sex'],{},0.72,0.759493671,0.869565217,-0.157142857,0,-0.093622795,0.128731343,0.0207,0.121094297,0,0,0,0,0,0,0,0,0,75.7,,,,,,,,
55:21.4,1,German Dataset,FYP VAE,LogisticRegression,,['sex'],"{'c': '', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 20), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 19}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.72,0.735632184,0.927536232,-0.083022774,0.043478261,-0.032112166,0.037846482,0.0071,0.037147876,0,0,0,0,0,0,0,0,0,75.8,,,,,,,,
