time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,sex|unprivileged mean_pred,race|privileged mean_pred,sex|privileged mean_pred,race|unprivileged acc,sex|unprivileged acc,race|privileged acc,sex|privileged acc,race|[AOD] Average Odds Difference,sex|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,sex|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,sex|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,sex|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,sex|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,sex|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,sex|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|race|unprivileged mean_pred,VAR|sex|unprivileged mean_pred,VAR|race|privileged mean_pred,VAR|sex|privileged mean_pred,VAR|race|unprivileged acc,VAR|sex|unprivileged acc,VAR|race|privileged acc,VAR|sex|privileged acc,VAR|race|[AOD] Average Odds Difference,VAR|sex|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|race|[ERD] Error Rate Difference,VAR|sex|[ERD] Error Rate Difference,VAR|race|[A_AOD] Absolute Average Odds Difference,VAR|sex|[A_AOD] Absolute Average Odds Difference,VAR|race|[A_EOD] Absolute Equal Opportunity Difference,VAR|sex|[A_EOD] Absolute Equal Opportunity Difference,VAR|race|[A_SPD] Absolute Statistical Parity Difference,VAR|sex|[A_SPD] Absolute Statistical Parity Difference,VAR|race|[DI] Disparate Impact,VAR|sex|[DI] Disparate Impact,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|race|[FR] Flip Rate,VAR|sex|[FR] Flip Rate,VAR|race|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|race|[DF] Differential Fairness for One Attribute,VAR|sex|[DF] Differential Fairness for One Attribute,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[DF] Differential Fairness,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MAOD] M Average Odds Difference,id
2024-04-26 02:05:31.863754,4,Adult Dataset,FYP VAE,DecisionTreeRegressor,,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.8122505373042678,0.6056417342445659,0.6224095509405939,0.6138655603338323,0.2463923856309487,0.17652573242668806,0.13632694382205582,0.25815552645028206,0.2998906987558958,0.8540789428584336,0.8743533916128859,0.8051505201645097,0.7819772282681783,-0.030202742692841587,-0.07671431528720384,-0.02827343875869731,-0.0861655622502932,-0.08162979402359398,-0.16356375493384004,0.048928422693923904,0.09237616334470772,0.04264188689114864,0.07671431528720384,0.0770400658457796,0.0861655622502932,0.08162979402359398,0.16356375493384004,0.6843012786934577,0.45489343501570195,0.4683333381136843,1.2081930300869301,0.0,0.0,0.010067756097280486,0.035990713278190936,0.3817258671264016,0.789931961272367,0.03719633082388667,1.0666347047908897,0.1937205498279745,0.1265923834106019,5.4934700999212995e-05,0.0001566149139576596,0.00030738667921750514,0.00020034915464744017,7.847814428458963e-06,0.00010548951928320131,6.073684966397536e-05,1.4690473026892714e-05,1.4001837930846656e-05,0.0003672674789312101,2.723457430470559e-05,7.919255733590907e-05,0.00011250524629665323,0.0013699182683624307,0.00036716964397726966,0.007582518998656209,0.001354647788370616,0.00016683299160860678,0.00011686976481455017,0.0005278761593998319,0.00012203439554404823,0.0004637934168949127,0.00036716964397726966,0.0024467345923759585,0.001354647788370616,0.00016683299160860678,0.00011686976481455017,0.0021857164808608614,0.0009240111412639799,0.01049269421152935,0.021853183119954905,0.0,0.0,2.3293736538867636e-06,4.353341582116438e-06,0.004773509651011161,0.004485616344947843,2.0128846797450856e-06,0.015183180823584181,0.010727698225454638,0.0026178655928208324,4971079450940092592
2024-04-26 02:05:31.704935,4,Adult Dataset,No Bias Mitigation,DecisionTreeRegressor,,"['race', 'sex']",{},0.8151673319005219,0.6099310389366421,0.6358287219029247,0.622514169337809,0.2499232422474669,0.1712164638865578,0.1155435816874081,0.2631828942761293,0.3153171501629118,0.8562662284623395,0.8904307157332086,0.8082028880397504,0.7784158251389631,-0.0448797368890485,-0.1154933755453871,-0.0519207343189469,-0.1294392224695047,-0.0919664303895714,-0.1997735684755037,0.048063340422589,0.1120148905942455,0.0448797368890485,0.1154933755453871,0.0637093813587862,0.1294392224695047,0.0919664303895714,0.1997735684755037,0.6501621972701901,0.3664086459911425,0.5426448831839723,1.732361265076899,0.0806723979121891,0.118667485416027,0.0113475625913869,0.0439766068199722,0.4320446848694938,1.004586930579355,0.0447740437473469,1.3534319246004984,0.2722372822005677,0.1770975643069012,2.7290597922388865e-05,4.063715037790693e-05,0.0003741640198016,0.000139593146542,3.1438391734427367e-05,0.0001410147328431,2.2128808063675498e-05,2.3814463513922688e-05,3.687347032086513e-05,0.0001244711203063,3.710433370949933e-05,4.901404345276898e-05,7.94118275785303e-05,0.0006963799783915,0.000310356816833,0.0037821264455645,0.0019867219308415,7.815502300458156e-05,2.6349032873453303e-05,0.0002584839402991,0.0001619438538822,0.0006963799783915,0.000310356816833,0.0024190038246639,0.0019867219308415,7.815502300458156e-05,2.6349032873453303e-05,0.0013267281542383,0.0001563853516202,0.0066481227590943,0.0086228038238182,2.660126287124052e-05,7.496665975053464e-05,1.0269849833585005e-06,9.184564141700614e-07,0.0029655299315355,0.0011602660292185,3.0720901128070584e-07,0.0031851998208488,0.0216842813199151,0.0052976752680962,4971079450940092592
2024-04-26 02:05:31.541546,4,Adult Dataset,FYP VAE,RandomForestClassifier,,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.8503223825606386,0.7225230098731722,0.6102794776728804,0.6614174169349386,0.2024869511820693,0.133976417578662,0.0744280413899479,0.2140189638017049,0.2647707400215803,0.8957197172357545,0.9236224104376584,0.842651710207121,0.8146226053709382,-0.0212351004118047,-0.1114368735838635,-0.0155650950265527,-0.1420975647129491,-0.0800425462230429,-0.1903426986316323,0.0530680070286335,0.1089998050667203,0.0218912683887466,0.1114368735838635,0.0467746494809731,0.1420975647129491,0.0800425462230429,0.1903426986316323,0.6274488760590557,0.2805970684121511,0.605324349611208,2.6158282973408373,0.0,0.0,0.009870288118013,0.0418923168624126,0.4696812783166904,1.2780907569086657,0.0420207099345035,1.713442016800459,0.201361412367523,0.137743839476764,2.217655668822816e-05,2.6510442583976057e-06,0.000575535362097,0.0002069893202654,4.498942265443908e-05,7.377471930904728e-05,0.0001021186426888,6.629148919488731e-05,3.365953746397312e-05,1.922965421266205e-05,2.3591101615014432e-05,3.575181240904849e-05,3.9012338242101406e-05,0.0005304987518772,0.0003009900339752,0.0026254895680797,0.0013017136006178,0.0001891183587662,4.6976391611295616e-05,8.418749430183846e-05,3.777377014873243e-05,0.0005022006097085,0.0003009900339752,0.0006798939171974,0.0013017136006178,0.0001891183587662,4.6976391611295616e-05,0.002775195430459,0.0011391622516793,0.01903534536326,0.1872109107325457,0.0,0.0,2.6442011403717707e-06,1.224896675258641e-06,0.0072395956268158,0.0145182616298439,4.6049614165046594e-06,0.0064483234863503,0.0005402518934966,0.0002585262490298,4971079450940092592
2024-04-26 02:05:31.349712,4,Adult Dataset,No Bias Mitigation,RandomForestClassifier,,"['race', 'sex']",{},0.8438747313478661,0.701236765826768,0.6080376997558699,0.6510468237668168,0.2078599938593798,0.1179662094433119,0.0829283757947818,0.2229900901343646,0.2686812845875975,0.8872363313286766,0.9198548614069272,0.8365520319360236,0.8068600584182182,-0.0719302276586266,-0.0976624530686875,-0.1025204449918461,-0.1130183621331387,-0.1050238806910526,-0.1857529087928156,0.0506842993926531,0.1129948029887089,0.0719302276586266,0.0976624530686875,0.1025204449918461,0.1130183621331387,0.1050238806910526,0.1857529087928156,0.5302366068485413,0.3079907457530174,0.92036911666989,2.2712237634199672,0.0861989560945655,0.1014737488486337,0.0129500485904618,0.040896092203194,0.6435921857034892,1.1813863261646302,0.0433768499749576,1.883564778014887,0.2391197908128586,0.1689639171021315,2.665428864440556e-05,9.743735854022584e-06,0.0006618516257341,0.0002434592100793,5.472259790655196e-05,0.0002267043732741,8.238650001925619e-05,7.448348771115144e-05,4.88522456128836e-05,4.894480652578361e-05,9.616529898839206e-06,2.990195401421177e-05,5.590279944626069e-05,0.0009000947271619,0.0001489025427681,0.0035839386439024,0.0005766714590137,0.0003460627391889,7.030050735739342e-06,4.267647543676397e-05,4.862156702702338e-05,0.0009000947271619,0.0001489025427681,0.0035839386439024,0.0005766714590137,0.0003460627391889,7.030050735739342e-06,0.0052645554063285,0.0006873215667023,0.0638856210068256,0.0824706831208624,5.155283502178393e-06,5.196525770195819e-05,4.846768035789756e-06,4.984853813202227e-07,0.0181229760248772,0.0074836491947329,3.942765423543637e-06,0.025545670718418,0.005013394997987,0.0013873098720168,4971079450940092592
2024-04-26 02:05:31.164741,4,Adult Dataset,FYP VAE,NaiveBayes,,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.7925237949032853,0.5489623673520299,0.7557993692799749,0.635985712727489,0.3301350936444581,0.2233448630549259,0.1297784002589331,0.3481384038990055,0.4276718764622477,0.8360957457476331,0.8871000462171906,0.7851511843214369,0.7464817223822776,-0.0677194039440675,-0.2023466483551846,-0.0676692244689344,-0.2093473369546699,-0.1247935408440795,-0.2978934762033146,0.0509445614261963,0.140618323834913,0.0677194039440675,0.2023466483551846,0.073478382858148,0.2093473369546699,0.1247935408440795,0.2978934762033146,0.6415813446909872,0.3041209207752922,0.560486546944569,2.3285048329405447,0.0,0.0,0.0154056367952297,0.0655848450549201,0.4444154202480433,1.196457204023801,0.0667837695696918,1.4260032430855811,0.2848224171160179,0.2417471892224127,1.48177577234041e-05,1.1763295807434509e-05,3.419676725439887e-05,1.884972833151905e-05,6.380768037553321e-06,5.7538959381227405e-05,0.0001438695386397,8.391937623267618e-06,9.241896956233104e-05,0.0001008444060666,2.6837762617985787e-05,3.368520664361017e-05,2.522429564109677e-05,0.0004150276455454,0.0017470006720778,0.0023724681764173,0.0053765080591545,6.522423884782315e-05,0.0004268981372651,0.0002254097906106,2.1441370941148464e-05,0.0004150276455454,0.0017470006720778,0.0015525193691957,0.0053765080591545,6.522423884782315e-05,0.0004268981372651,0.0005022499074412,0.0011445807588613,0.002768518563958,0.1330455254574142,0.0,0.0,9.266389026656628e-07,2.1314965207214423e-05,0.0011784493438078,0.0122058934671848,1.4464688501660758e-05,0.0255008942293266,0.0100521459413781,0.0029112023341065,4971079450940092592
2024-04-26 02:05:30.984027,4,Adult Dataset,No Bias Mitigation,NaiveBayes,,"['race', 'sex']",{},0.7755603315934909,0.5208082450750132,0.800283732527094,0.630970989503592,0.368437212158428,0.1648416411362423,0.108466116204382,0.4027712463565556,0.4950309295869999,0.8658958035894531,0.8999667049574093,0.7603036004341832,0.7149319185245708,-0.1976180053186815,-0.2968547169835085,-0.2221495920513072,-0.3081511391235531,-0.2379296052203132,-0.3865648133826178,0.1055922031552698,0.1850347864328385,0.1976180053186815,0.2968547169835085,0.2221495920513072,0.3081511391235531,0.2379296052203132,0.3865648133826178,0.4090957053929187,0.2193995544242994,1.4573575613352312,3.631639750251108,0.1162112373349708,0.1088424930918022,0.0293787057356164,0.0851150621570469,0.8964953951706753,1.5246617076073403,0.0944660276361845,2.3087885817506333,0.4647777795710095,0.3995217309562188,3.954544327613896e-05,5.266048608578895e-05,0.0002942981937949,0.0001101508699279,2.2200123698523725e-05,0.0001802402884154,0.0001501507393317,1.7499268081645e-05,9.694661255057956e-05,6.972435602966614e-05,7.987522070613533e-06,5.374878432118059e-05,9.337986391221496e-05,0.0005829693044968,0.0011808049834867,0.0025258662336681,0.0032561516477009,0.0001266569484251,0.0003480047484796,0.000121410748197,4.9664304065974376e-05,0.0005829693044968,0.0011808049834867,0.0025258662336681,0.0032561516477009,0.0001266569484251,0.0003480047484796,0.0009327337841309,0.0007081961149082,0.0301091472096886,0.3730050000574267,2.858678348865092e-05,1.6331938134901157e-05,2.0434018037659114e-06,1.8965195503722083e-05,0.0052829106196703,0.0160716183558935,1.5200102955671923e-05,0.0914236442204591,0.0112150198866358,0.0043130444532881,4971079450940092592
2024-04-26 02:05:30.805222,4,Adult Dataset,FYP VAE,SupportVectorClassifier,,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.8506294135707706,0.7572589113618602,0.5551484978867559,0.6405290288160874,0.1757752533005833,0.1111360107522038,0.0612734662229321,0.1866659726897721,0.2314516538071922,0.8899068830051919,0.922207437218174,0.844001053846606,0.8157483890715057,-0.0382545351971511,-0.1101843518427096,-0.0588873609034007,-0.1577557405397829,-0.0755299619375682,-0.1701781875842601,0.045905829158586,0.1064590481466682,0.0382545351971511,0.1101843518427096,0.0639524449927613,0.1577557405397829,0.0755299619375682,0.1701781875842601,0.5967909877692342,0.2646605446013846,0.7022435572405186,2.9014368843679774,0.0,0.0,0.0093201398296708,0.0374511373392034,0.5238276621269713,1.345329221430715,0.037958040163653,1.8606015954086623,0.2123500899689527,0.138642413139857,1.3503896899420494e-05,4.933147163827334e-05,0.0001962266890894,9.683076581966636e-05,1.3503896899420394e-05,0.000135435965176,0.0001209904868477,2.6026065992496503e-05,2.915375211099839e-06,3.804942886816343e-05,2.547249878223202e-05,1.399989931190452e-05,3.026030487917735e-05,0.0006156322809923,0.0008789250797714,0.002242859067379,0.0036586162907168,0.0002326360194625,0.0001142328022792,2.8799060177769343e-05,4.7994141827029946e-05,0.0006156322809923,0.0008789250797714,0.0016206651209942,0.0036586162907168,0.0002326360194625,0.0001142328022792,0.0051068368924002,0.0022115341591238,0.0498515859999485,0.4800103835542448,0.0,0.0,3.4406453342107283e-06,4.4831356969402856e-06,0.0157772861945849,0.0322049708078932,6.950424379840269e-06,0.0060135115644923,0.0020309986863495,0.0007312328136039,4971079450940092592
2024-04-26 02:05:30.607421,4,Adult Dataset,No Bias Mitigation,SupportVectorClassifier,,"['race', 'sex']",{},0.8534694504144918,0.7510091210430769,0.5820039871191279,0.6557079224064793,0.1858305188824071,0.1105878114987904,0.0725312654860874,0.1985093240457938,0.2409333707839378,0.8904068925089657,0.9240718193346572,0.8472311548176763,0.8190565509779927,-0.0565617172363542,-0.089778178996669,-0.0890948331164329,-0.1177682440229306,-0.0879215125470033,-0.1684021052978504,0.0431757376912893,0.1050152683566643,0.0565617172363542,0.089778178996669,0.0890948331164329,0.1177682440229306,0.0879215125470033,0.1684021052978504,0.5576265944735734,0.3009093057385575,0.8187146542885719,2.396263092948648,0.0158120970217992,0.0173472520724593,0.0108501572720865,0.0370629886796337,0.591111668833938,1.2118093458367656,0.0385329102457954,1.8852961966332664,0.2124017540571486,0.1425913631601669,8.926005149486056e-06,5.490936020007159e-05,0.0001266643865581,5.487679900805962e-05,1.2319654632062894e-05,0.0001591602124329,0.0001178054208121,1.6454097645723788e-05,7.221157799221479e-07,3.241732947436439e-05,1.1414108613745298e-05,1.3237344909137216e-05,2.298360936419564e-05,0.0005538082016807,0.0008213782365587,0.002171293342733,0.0034853102242242,0.00020129714373,0.0001025921770029,5.522060431077496e-05,2.6508982012473127e-05,0.0005538082016807,0.0008213782365587,0.002171293342733,0.0034853102242242,0.00020129714373,0.0001025921770029,0.0043972127176847,0.0019478593941319,0.046230560159442,0.2483701923245184,7.423608243136884e-06,7.77711339757198e-07,2.961094802399042e-06,4.1716950666673975e-06,0.0140816427633792,0.0218035386852675,7.122803967759642e-06,0.0371451384855804,0.0073248017410021,0.0019476167977939,4971079450940092592
2024-04-26 02:05:30.415337,1,Adult Dataset,FYP VAE,DecisionTreeRegressor,,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.815474362910654,0.6161616161616161,0.621656050955414,0.6188966391883322,0.2431685600245624,0.1873684210526315,0.1260504201680672,0.2526959022286125,0.3005489478499542,0.8821052631578947,0.8832866479925303,0.8040977713874911,0.7822506861848124,0.024878288396614,-0.0885548780225657,0.0969627424965037,-0.0955171475904358,-0.0653274811759809,-0.174498527681887,0.0780074917704037,0.1010359618077179,0.024878288396614,0.0885548780225657,0.0969627424965037,0.0955171475904358,0.0653274811759809,0.174498527681887,0.7414778767687356,0.4194006369671156,0.3486579051527072,1.3843549862763038,0.0,0.0,0.0081378771911781,0.0385119827406528,0.299109953629778,0.868928641757446,0.0364314870717509,1.238023276431248,0.1890567037625861,0.110960818324246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3771571339962162775
2024-04-26 02:05:29.222299,1,Adult Dataset,No Bias Mitigation,DecisionTreeRegressor,,"['race', 'sex']",{},0.8145532698802579,0.6078665077473182,0.6496815286624203,0.6280788177339901,0.2575990175007676,0.191578947368421,0.1204481792717086,0.2688713156002875,0.3247941445562671,0.8652631578947368,0.8982259570494865,0.8058950395398994,0.7735590118938701,-0.0103182601826748,-0.0984979405793133,0.0235772940796786,-0.0801745666740845,-0.0772923682318665,-0.2043459652845584,0.0593681183548374,0.1246669451556163,0.0103182601826748,0.0984979405793133,0.0235772940796786,0.0801745666740845,0.0772923682318665,0.2043459652845584,0.7125302561215874,0.3708446758985284,0.4034491748366657,1.6965467350369154,0.0875038378876266,0.1086889775867362,0.0096283491903176,0.0450993391904581,0.3389329030088802,0.991971967384954,0.0438637679746765,1.2716096165931356,0.2596232596232597,0.1252287899642815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3771571339962162775
2024-04-26 02:05:28.724087,1,Adult Dataset,FYP VAE,RandomForestClassifier,,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.8498618360454406,0.7215568862275449,0.6140127388535032,0.6634549208534067,0.2050967147681915,0.1473684210526315,0.0812324929971988,0.2149532710280373,0.2657822506861848,0.9010526315789472,0.9169000933706816,0.8411214953271028,0.8170173833485819,0.0013123359538837,-0.1103228432434829,0.0350880338508983,-0.1446974754592883,-0.0675848499754058,-0.1845497576889859,0.0599311362518445,0.0998827100220997,0.0013123359538837,0.1103228432434829,0.0350880338508983,0.1446974754592883,0.0675848499754058,0.1845497576889859,0.6855835240274599,0.3056355072149341,0.4586114819759681,2.271871154998896,0.0,0.0,0.0084190787580261,0.0407302982857639,0.3774849434525258,1.1853620399085925,0.0389879420805842,1.66720975085386,0.1752782193958664,0.1132687018400557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3771571339962162775
2024-04-26 02:05:20.944205,1,Adult Dataset,No Bias Mitigation,RandomForestClassifier,,"['race', 'sex']",{},0.8431071538225361,0.6979768786127167,0.6152866242038216,0.6540284360189573,0.2124654590113601,0.1431578947368421,0.0868347338935574,0.2242990654205607,0.2740164684354986,0.8926315789473684,0.915032679738562,0.8346513299784328,0.807868252516011,-0.024543891997852,-0.10550218133166,-0.0085523720730089,-0.1267957372103948,-0.0811411706837186,-0.1871817345419412,0.0579802489689356,0.1071644272225511,0.024543891997852,0.10550218133166,0.0085523720730089,0.1267957372103948,0.0811411706837186,0.1871817345419412,0.6382456140350877,0.316896040553116,0.5667949422759759,2.155609007466872,0.0859686828369665,0.1111452256677924,0.0101077964477728,0.0413111779555317,0.449032094744574,1.1491815066734583,0.040771116347596,1.7048081644108677,0.1324702854114618,0.1100176345496793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3771571339962162775
2024-04-26 02:05:16.698414,1,Adult Dataset,FYP VAE,NaiveBayes,,"['race', 'sex']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 28}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23, 24]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23, 24]}, Pos Y vec loss: {'weight': 1200000}""}",0.789376727049432,0.5459610027855153,0.7490445859872611,0.631578947368421,0.3306723979121891,0.2357894736842105,0.1279178338001867,0.3468727534148095,0.4300091491308325,0.8505263157894737,0.8888888888888888,0.7789360172537743,0.7406221408966148,-0.033784757649789,-0.207005355719051,0.0116183167784272,-0.207526642435032,-0.1110832797305989,-0.3020913153306458,0.0715902985356994,0.148266747992274,0.033784757649789,0.207005355719051,0.0116183167784272,0.207526642435032,0.1110832797305989,0.3020913153306458,0.6797578401963458,0.2974770049863917,0.4711121238574509,2.361604370212567,0.0,0.0,0.0138377000332483,0.0666718262707874,0.3860186615951444,1.2124183511471895,0.0645148792204862,1.6046991512552058,0.2139450374744492,0.2135608940315736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3771571339962162775
