time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,sex|unprivileged mean_pred,sex|privileged mean_pred,sex|unprivileged acc,sex|privileged acc,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[ERD] Error Rate Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|sex|unprivileged mean_pred,VAR|sex|privileged mean_pred,VAR|sex|unprivileged acc,VAR|sex|privileged acc,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[ERD] Error Rate Difference,VAR|sex|[A_AOD] Absolute Average Odds Difference,VAR|sex|[A_EOD] Absolute Equal Opportunity Difference,VAR|sex|[A_SPD] Absolute Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|sex|[FR] Flip Rate,VAR|sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|sex|[DF] Differential Fairness for One Attribute,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[DF] Differential Fairness,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MAOD] M Average Odds Difference,id
2024-04-25 06:12:08.312731,1,Default Dataset,FYP VAE,RandomForestClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.815,0.8355337608449641,0.9490145672664952,0.8886659979939819,0.8836666666666667,0.8914155770324048,0.8726833199033038,0.8277430358158044,0.7969379532634971,0.0042747882364613,0.0140937842348135,0.0187322571291009,0.0308050825523072,0.0042747882364613,0.0140937842348135,0.0187322571291009,1.0214651256668643,0.0210140563074544,0.0,0.0045434444444444,0.1591495645132879,0.0045434444444444,0.1591495645132879,0.0140937842348135,0.0042747882364613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316796900870603596
2024-04-25 06:11:47.962544,1,Default Dataset,No Bias Mitigation,RandomForestClassifier,,['sex'],{},0.8173333333333334,0.8362198795180723,0.9515852613538988,0.8901803607214429,0.8853333333333333,0.8971006253553155,0.8686543110394843,0.8300170551449687,0.7993553585817889,0.0181086826958592,0.0201865804486195,0.0284463143158312,0.0306616965631798,0.0181086826958592,0.0201865804486195,0.0284463143158312,1.0327475659238836,0.0317091678590285,0.018,0.0068995555555555,0.2440811290738876,0.0068995555555555,0.2440811290738876,0.0201865804486195,0.0181086826958593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316796900870603596
2024-04-25 06:11:28.025349,1,Default Dataset,FYP VAE,NaiveBayes,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.6023333333333334,0.89426399447132,0.5544130248500428,0.6844750066120074,0.4823333333333333,0.5088118249005117,0.4448025785656728,0.6122797043774872,0.5882352941176471,0.0530998011414829,0.0548244928578126,0.0640092463348388,0.0240444102598401,0.0530998011414829,0.0548244928578126,0.0640092463348388,1.1439048454737952,0.1258014126290296,0.0,0.0155252222222222,0.1344477124648092,0.0155252222222222,0.1344477124648092,0.0548244928578126,0.0530998011414829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316796900870603596
2024-04-25 06:11:27.782874,1,Default Dataset,No Bias Mitigation,NaiveBayes,,['sex'],{},0.6023333333333334,0.8920962199312715,0.5561268209083119,0.6851411982053313,0.485,0.5383740761796475,0.4093473005640612,0.6338828880045481,0.5576148267526189,0.1055587715601378,0.1306535804707279,0.1290267756155862,0.0762680612519292,0.1055587715601378,0.1306535804707279,0.1290267756155862,1.3152012372813828,0.2396600826904078,0.0646666666666666,0.0312949999999999,0.2739896860746453,0.0312949999999999,0.2739896860746453,0.1306535804707279,0.1055587715601378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316796900870603596
2024-04-25 06:11:27.613839,1,Default Dataset,FYP VAE,SupportVectorClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.816,0.8258961228968544,0.9674378748928878,0.8910812943962115,0.9113333333333332,0.915861284820921,0.9049153908138596,0.8283115406480955,0.798549556809025,-0.0022984943923192,0.0076403908476929,0.0109458940070612,0.0297619838390705,0.0022984943923192,0.0076403908476929,0.0109458940070612,1.0120960413737872,0.0119514758276975,0.0,0.0026548888888889,0.1223003102345008,0.0026548888888889,0.1223003102345008,0.0076403908476929,0.0022984943923192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316796900870603596
2024-04-25 06:07:59.182654,1,Default Dataset,No Bias Mitigation,SupportVectorClassifier,,['sex'],{},0.8166666666666667,0.8306152705707932,0.9601542416452442,0.8906995230524642,0.8993333333333333,0.9101762364980104,0.8839645447219984,0.8294485503126776,0.798549556809025,0.01681649272553,0.0185505518356531,0.0262116917760119,0.0308989935036526,0.01681649272553,0.0185505518356531,0.0262116917760119,1.029652424333665,0.0287984795965052,0.0046666666666666,0.0063575555555555,0.2560462260819848,0.0063575555555555,0.2560462260819848,0.0185505518356531,0.01681649272553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316796900870603596
2024-04-25 06:04:45.169071,1,Default Dataset,FYP VAE,DecisionTreeRegressor,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.7433333333333333,0.8484585323491098,0.8227368421052632,0.8353997434801198,0.7676666666666667,0.7800441014332966,0.7487352445193929,0.7464167585446527,0.7386172006745363,0.0384708289293272,0.0151813959598885,0.0313088569139037,0.0077995578701164,0.0384708289293272,0.0151813959598885,0.0313088569139037,1.0418156579953717,0.0401372907716052,0.0,0.0074842222222222,0.1330801207329521,0.0074842222222222,0.1330801207329521,0.0151813959598885,0.0384708289293272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588793542555534053
2024-04-25 06:04:43.666273,1,Default Dataset,No Bias Mitigation,DecisionTreeRegressor,,['sex'],{},0.7383333333333333,0.8468586387434555,0.8172631578947368,0.8317977287336619,0.764,0.7811466372657111,0.7377740303541316,0.7497243660418964,0.7209106239460371,0.038720539679567,0.0363724988168693,0.0433726069115795,0.0288137420958592,0.038720539679567,0.0363724988168693,0.0433726069115795,1.0587884706252952,0.0555242829482041,0.0503333333333333,0.0103679999999999,0.1808046826094548,0.0103679999999999,0.1808046826094548,0.0363724988168693,0.0387205396795671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588793542555534053
2024-04-25 06:04:42.204697,1,Default Dataset,FYP VAE,RandomForestClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.8226666666666667,0.8551059730250482,0.9343157894736842,0.8929577464788733,0.865,0.8726571113561191,0.8532883642495784,0.8302094818081588,0.8111298482293423,0.0116833808400534,0.0114155319310933,0.0193687471065406,0.0190796335788164,0.0116833808400534,0.0114155319310933,0.0193687471065406,1.0226989467078629,0.0221951403987774,0.0,0.00463,0.1415856398101466,0.00463,0.1415856398101466,0.0114155319310933,0.0116833808400534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588793542555534053
2024-04-25 06:04:21.408344,1,Default Dataset,No Bias Mitigation,RandomForestClassifier,,['sex'],{},0.8213333333333334,0.8557059961315281,0.9313684210526316,0.8919354838709678,0.8616666666666667,0.8665931642778391,0.8541315345699831,0.8263506063947078,0.8136593591905565,0.0066255978273747,0.003052253322843,0.0124616297078559,0.0126912472041513,0.0066255978273747,0.003052253322843,0.0124616297078559,1.0145898251071246,0.0143800230852739,0.019,0.0029788888888888,0.0893019194585036,0.0029788888888888,0.0893019194585036,0.003052253322843,0.0066255978273747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2588793542555534053
