time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,race|privileged mean_pred,race|unprivileged acc,race|privileged acc,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|race|unprivileged mean_pred,VAR|race|privileged mean_pred,VAR|race|unprivileged acc,VAR|race|privileged acc,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[ERD] Error Rate Difference,VAR|race|[A_AOD] Absolute Average Odds Difference,VAR|race|[A_EOD] Absolute Equal Opportunity Difference,VAR|race|[A_SPD] Absolute Statistical Parity Difference,VAR|race|[DI] Disparate Impact,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|race|[FR] Flip Rate,VAR|race|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|race|[DF] Differential Fairness for One Attribute,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[DF] Differential Fairness,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MAOD] M Average Odds Difference,id
2024-04-24 22:16:14.593233,1,Adult Dataset,FYP VAE,RandomForestClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.8523180841264968,0.7299382716049383,0.6071887034659821,0.6629292221443588,0.1989560945655511,0.1204081632653061,0.2128659197687025,0.9061224489795918,0.8427900252981568,-0.0239086030152589,-0.0142478056746274,-0.0924577565033964,0.0633324236814349,0.0239086030152589,0.0142478056746274,0.0924577565033964,0.5656526107896469,0.767869503163801,0.0,0.0118171588385385,0.5697751510636136,0.0118171588385385,0.5697751510636136,0.0142478056746274,0.0239086030152589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7429228529919535148
2024-04-24 22:16:08.873443,1,Adult Dataset,No Bias Mitigation,RandomForestClassifier,,['race'],{},0.8541602701872889,0.7345679012345679,0.6110397946084724,0.6671338472319551,0.1989560945655511,0.1081632653061224,0.2150343332128659,0.9142857142857144,0.8435128297795447,-0.0403962683867604,-0.0343743621147172,-0.1068710679067434,0.0707728845061696,0.0403962683867604,0.0343743621147172,0.1068710679067434,0.5030046304235981,0.988053269326496,0.0878108688977586,0.0136593448993306,0.6871559033112542,0.0136593448993306,0.6871559033112542,0.0343743621147172,0.0403962683867604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7429228529919535148
2024-04-24 22:16:03.301236,1,Adult Dataset,FYP VAE,NaiveBayes,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.7829290758366595,0.5304054054054054,0.8061617458279846,0.6398369842078452,0.3635247159963156,0.2387755102040816,0.385616190820383,0.8408163265306122,0.7726779906035417,-0.0579338622987993,-0.0258420085731782,-0.1468406806163014,0.0681383359270705,0.0579338622987993,0.0258420085731782,0.1468406806163014,0.6192050953464798,0.6149737906152795,0.0,0.018767918587103,0.4793187278217435,0.018767918587103,0.4793187278217435,0.0258420085731782,0.0579338622987993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7429228529919535148
2024-04-24 22:16:02.813146,1,Adult Dataset,No Bias Mitigation,NaiveBayes,,['race'],{},0.7777095486644151,0.5230125523012552,0.8023106546854942,0.6332320162107395,0.3669020571077679,0.1755102040816326,0.4007950849295266,0.8673469387755102,0.761835923382725,-0.1622554794301663,-0.1647274954072259,-0.2252848808478939,0.1055110153927852,0.1622554794301663,0.1647274954072259,0.2252848808478939,0.4379050808781582,1.283599902505442,0.1148295977893767,0.0287939846431704,0.8257531024146058,0.0287939846431704,0.8257531024146058,0.1647274954072259,0.1622554794301663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7429228529919535148
2024-04-24 22:16:02.647512,1,Adult Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.8599938593797973,0.7963302752293578,0.5571245186136072,0.6555891238670695,0.1673319005219527,0.0897959183673469,0.18106252258764,0.9244897959183672,0.8485724611492591,-0.0219076355962074,-0.00702184119208,-0.0912666042202931,0.0759173347691082,0.0219076355962074,0.00702184119208,0.0912666042202931,0.4959387347753472,1.0163780924532642,0.0,0.0116649159520285,0.7013028784843501,0.0116649159520285,0.7013028784843501,0.00702184119208,0.0219076355962074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7429228529919535148
2024-04-24 22:12:07.233784,1,Adult Dataset,No Bias Mitigation,SupportVectorClassifier,,['race'],{},0.8581516733190052,0.7737478411053541,0.5750962772785623,0.6597938144329897,0.1777709548664415,0.0938775510204081,0.1926273942898446,0.9204081632653062,0.8471268521864835,-0.0337667974542153,-0.0267401510512349,-0.0987498432694364,0.0732813110788225,0.0337667974542153,0.0267401510512349,0.0987498432694364,0.4873530650534134,1.0519005043918228,0.0171937365673933,0.012621359497868,0.718766438994496,0.012621359497868,0.718766438994496,0.0267401510512349,0.0337667974542154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7429228529919535148
2024-04-24 22:08:35.822076,1,Adult Dataset,FYP VAE,DecisionTreeRegressor,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.8185446730119742,0.6443037974683544,0.6214896214896215,0.6326911124922313,0.2425544980042984,0.1811926605504587,0.2520382842963488,0.8715596330275229,0.8103509393831975,-0.0082470457109382,0.0266507013342456,-0.0708456237458901,0.0612086936443254,0.0082470457109382,0.0266507013342456,0.0708456237458901,0.7189092762487257,0.3909961006735201,0.0,0.0082142343045361,0.3300201096832575,0.0082142343045361,0.3300201096832575,0.0266507013342456,0.0082470457109382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700648152269777043
2024-04-24 22:08:35.102219,1,Adult Dataset,No Bias Mitigation,DecisionTreeRegressor,,['race'],{},0.8130181148295977,0.629950495049505,0.6214896214896215,0.6256914566687154,0.2480810561866748,0.1697247706422018,0.260191421481744,0.8371559633027523,0.8092874867068416,-0.0744156389058694,-0.1134450906602805,-0.0904666508395422,0.0278684765959107,0.0744156389058694,0.1134450906602805,0.0904666508395422,0.6523073269504788,0.5330197265681136,0.0841264967761744,0.0104892049423979,0.4272394677573838,0.0104892049423979,0.4272394677573838,0.1134450906602805,0.0744156389058694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700648152269777043
2024-04-24 22:08:34.823310,1,Adult Dataset,FYP VAE,RandomForestClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.8507829290758366,0.74235807860262,0.6227106227106227,0.6772908366533864,0.2109303039607,0.1490825688073394,0.2204891882311237,0.8990825688073395,0.8433179723502304,-0.0122703056726914,0.0112897707834417,-0.0714066194237842,0.055764596457109,0.0122703056726914,0.0112897707834417,0.0714066194237842,0.676144576536181,0.4789736318272297,0.0,0.0082792792529521,0.3913483551905804,0.0082792792529521,0.3913483551905804,0.0112897707834417,0.0122703056726914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700648152269777043
2024-04-24 22:08:29.118732,1,Adult Dataset,No Bias Mitigation,RandomForestClassifier,,['race'],{},0.8437212158428001,0.7292899408284024,0.6019536019536019,0.6595317725752508,0.2075529628492477,0.1146788990825688,0.2219071251329316,0.8738532110091743,0.8390641616448068,-0.0965693572419747,-0.1478617858364694,-0.1072282260503627,0.0347890493643675,0.0965693572419747,0.1478617858364694,0.1072282260503627,0.5167878183896591,0.9350301311591632,0.0847405587964384,0.0124326348794203,0.6601228980189905,0.0124326348794203,0.6601228980189905,0.1478617858364694,0.0965693572419747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700648152269777043
