time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,race|unprivileged mean_pred,race|privileged mean_pred,race|unprivileged acc,race|privileged acc,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,accuracy,precision,recall,f1score,mean_pred,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,VAR|race|unprivileged mean_pred,VAR|race|privileged mean_pred,VAR|race|unprivileged acc,VAR|race|privileged acc,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[ERD] Error Rate Difference,VAR|race|[A_AOD] Absolute Average Odds Difference,VAR|race|[A_EOD] Absolute Equal Opportunity Difference,VAR|race|[A_SPD] Absolute Statistical Parity Difference,VAR|race|[DI] Disparate Impact,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|race|[FR] Flip Rate,VAR|race|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|race|[DF] Differential Fairness for One Attribute,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,VAR|[DF] Differential Fairness,VAR|[DF] Differential Fairness if 0 was the positive label,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MAOD] M Average Odds Difference,id
2024-02-22 18:32:46.863465,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.5084033613445378,0.6502057613168725,0.6680672268907563,0.6666666666666666,-0.0207536891758106,0.013495135474422,-0.0576823321921361,0.0014005602240896,0.0207536891758106,0.013495135474422,0.0576823321921361,0.9118439828761692,0.096678838462876,0.1641168289290681,0.0129061960186552,0.092286374949897,0.6675938803894298,0.6817155756207675,0.755,0.7164887307236062,0.6161335187760779,0.0129061960186552,0.0129061960186551,0.092286374949897,0.1543221622935964,0.013495135474422,0.0207536891758106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798200129702173874
2024-02-22 18:27:05.526486,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.5084033613445378,0.6502057613168725,0.6638655462184874,0.6502057613168725,-0.0755560620550805,-0.0137566691076471,-0.1030362762388906,0.0136597849016149,0.0755560620550805,0.0137566691076471,0.1030362762388906,0.8518472477748495,0.1739193882613898,0.1070931849791377,0.0230539634517884,0.1603480548758314,0.6592489568845619,0.6718403547671841,0.7575,0.7121034077555817,0.627260083449235,0.0230539634517884,0.0230539634517884,0.1603480548758314,0.2914366549682868,0.0137566691076471,0.0755560620550804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798200129702173874
2024-02-22 18:20:50.333187,1,Compas Dataset,FYP VAE,LogisticRegression,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.5084033613445378,0.6502057613168725,0.6722689075630253,0.6625514403292181,-0.0622531439393281,-0.0096244377026885,-0.0948922778988138,0.0097174672338071,0.0622531439393281,0.0096244377026885,0.0948922778988138,0.8610914245216159,0.1613168724279834,0.1168289290681502,0.0212317757045502,0.1495545960781651,0.6689847009735744,0.6816143497757847,0.76,0.7186761229314421,0.6203059805285118,0.0212317757045502,0.0212317757045502,0.1495545960781651,0.2619528264859617,0.0096244377026885,0.0622531439393281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798200129702173874
2024-02-22 18:18:16.781605,1,Compas Dataset,LFR,LogisticRegression,,['race'],{'c': 'LFR'},0.5084033613445378,0.6502057613168725,0.6701680672268907,0.6707818930041153,-0.0945832321517693,-0.055078983157234,-0.1307794722827403,-0.0006138257772244,0.0945832321517693,0.055078983157234,0.1307794722827403,0.8062230989956958,0.2403514625736849,0.1126564673157162,0.0292613949601614,0.2153947770155323,0.6703755215577191,0.6926713947990544,0.7325,0.7120291616038882,0.588317107093185,0.0292613949601614,0.0292613949601614,0.2153947770155323,0.3380930901825664,0.055078983157234,0.0945832321517694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798200129702173874
2024-02-22 18:17:59.270624,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.5084033613445378,0.6502057613168725,0.6659663865546218,0.6584362139917695,-0.0219759072429484,0.0217595982843393,-0.0554085831863609,0.0075301725628523,0.0219759072429484,0.0217595982843393,0.0554085831863609,0.9163708961845608,0.0912611958363593,0.1780250347705146,0.0123974535796704,0.0873340877629025,0.6634214186369958,0.6755555555555556,0.76,0.7152941176470587,0.6258692628650904,0.0123974535796704,0.0123974535796704,0.0873340877629025,0.1520329586994618,0.0217595982843393,0.0219759072429484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798200129702173874
2024-02-22 18:17:59.119074,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.5084033613445378,0.6502057613168725,0.6638655462184874,0.5967078189300411,0.0111030797011978,0.0824877079192384,-0.0137981118373274,0.0671577272884462,0.0111030797011978,0.0824877079192384,0.0137981118373274,0.9745989304812837,0.026063100137174,0.1905424200278164,0.0030872735080595,0.0257292459658189,0.6411682892906815,0.6848958333333334,0.6575,0.6709183673469388,0.5340751043115438,0.0030872735080595,0.0030872735080596,0.0257292459658189,0.0297594396518341,0.0824877079192384,0.0111030797011979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798200129702173874
2024-02-22 18:17:58.952431,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.5084033613445378,0.6502057613168725,0.6596638655462185,0.6584362139917695,-0.1913744550988171,-0.1203054712836071,-0.2150983850330255,0.0012276515544489,0.1913744550988171,0.1203054712836071,0.2150983850330255,0.717465364524188,0.3937955049066162,0.0,0.0481274216043376,0.3320306049536687,0.6592489568845619,0.6741573033707865,0.75,0.7100591715976332,0.6189151599443672,0.0481274216043376,0.0481274216043376,0.3320306049536687,0.6424789862468742,0.1203054712836071,0.1913744550988171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798200129702173874
2024-02-22 18:17:58.828006,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.5084033613445378,0.6502057613168725,0.6638655462184874,0.6460905349794238,-0.1602959072261177,-0.0784600899675698,-0.1819172113289759,0.0177750112390635,0.1602959072261177,0.0784600899675698,0.1819172113289759,0.7544117647058824,0.3255360623781675,0.0361613351877607,0.0407032638825752,0.2818169529993828,0.6578581363004172,0.672645739910314,0.75,0.7092198581560283,0.6203059805285118,0.0407032638825752,0.0407032638825752,0.2818169529993828,0.5316163934350644,0.0784600899675698,0.1602959072261177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798200129702173874
2024-02-22 18:17:58.663249,1,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.527114967462039,0.624031007751938,0.6941431670281996,0.6937984496124031,0.0220938424962575,0.042532525624313,-0.0090803611965898,0.0003447174157964,0.0220938424962575,0.042532525624313,0.0090803611965898,0.9860551595909514,0.0141420490257699,0.1307371349095966,0.0020891324490629,0.0140429831542296,0.694019471488178,0.6982758620689655,0.801980198019802,0.7465437788018433,0.6453407510431154,0.0020891324490629,0.0020891324490629,0.0140429831542296,0.0256973454952845,0.042532525624313,0.0220938424962575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224819587229023440
2024-02-22 18:17:54.349167,1,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.527114967462039,0.624031007751938,0.6898047722342733,0.7015503875968992,-0.0099885197172929,0.0013035810137258,-0.0428626679446433,-0.0117456153626259,0.0099885197172929,0.0013035810137258,0.0428626679446433,0.9349495980604824,0.0695763729664808,0.1015299026425591,0.0098614789123357,0.0672626569640866,0.694019471488178,0.7026431718061674,0.7896039603960396,0.7435897435897436,0.631432545201669,0.0098614789123357,0.0098614789123357,0.0672626569640866,0.1183744600205916,0.0013035810137258,0.0099885197172928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224819587229023440
2024-02-22 18:17:50.032933,1,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",0.527114967462039,0.624031007751938,0.6963123644251626,0.6821705426356589,0.0660669897374135,0.0881067402806532,0.0347996435117456,0.0141418217895037,0.0660669897374135,0.0881067402806532,0.0347996435117456,1.0579245679098734,0.0547530227266715,0.1752433936022253,0.0080064066728438,0.0563090340227897,0.6912378303198887,0.703125,0.7797029702970297,0.7394366197183098,0.6230876216968011,0.0080064066728438,0.0080064066728437,0.0563090340227897,0.0912034669014079,0.0881067402806532,0.0660669897374135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224819587229023440
2024-02-22 18:17:45.715128,1,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.527114967462039,0.624031007751938,0.6963123644251626,0.6821705426356589,-0.0091593795256757,0.0281675740612938,-0.0368175015554322,0.0141418217895037,0.0091593795256757,0.0281675740612938,0.0368175015554322,0.9437933999922986,0.0595539235686115,0.1140472878998609,0.0084706583281911,0.0578479927294541,0.6912378303198887,0.7004405286343612,0.7871287128712872,0.7412587412587412,0.631432545201669,0.0084706583281911,0.0084706583281911,0.0578479927294541,0.1014091672309809,0.0281675740612938,0.0091593795256758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224819587229023440
2024-02-22 18:17:41.342782,1,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.527114967462039,0.624031007751938,0.6963123644251626,0.7170542635658915,-0.003626620071822,-0.0008690540091506,-0.0397686189443239,-0.0207418991407287,0.003626620071822,0.0008690540091506,0.0397686189443239,0.940347071583514,0.063437139561707,0.1084840055632823,0.0091496263741365,0.061506246776052,0.7037552155771906,0.7071583514099783,0.806930693069307,0.753757225433526,0.6411682892906815,0.0091496263741365,0.0091496263741365,0.061506246776052,0.1127087224849143,0.0008690540091506,0.0036266200718221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224819587229023440
2024-02-22 18:17:37.013678,1,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.527114967462039,0.624031007751938,0.6941431670281996,0.7093023255813954,0.0261919407225494,0.0301101653758658,-0.0090803611965898,-0.0151591585531957,0.0261919407225494,0.0301101653758658,0.0090803611965898,0.9860551595909514,0.0141420490257699,0.1321279554937413,0.0020891324490629,0.0140429831542296,0.6995827538247567,0.7025862068965517,0.806930693069307,0.7511520737327189,0.6453407510431154,0.0020891324490629,0.0020891324490629,0.0140429831542296,0.0256973454952845,0.0301101653758658,0.0261919407225493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224819587229023440
2024-02-22 18:17:32.612252,1,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.527114967462039,0.624031007751938,0.6919739696312365,0.6821705426356589,0.0584848783763529,0.0797996063696547,0.0279725571306058,0.0098034269955775,0.0584848783763529,0.0797996063696547,0.0279725571306058,1.045389432325134,0.0434186829535666,0.168289290681502,0.006435688572252,0.044389478507437,0.6884561891515995,0.6973684210526315,0.7871287128712872,0.7395348837209301,0.6342141863699583,0.006435688572252,0.006435688572252,0.044389478507437,0.0756918803854226,0.0797996063696547,0.0584848783763529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224819587229023440
2024-02-22 18:17:28.080859,1,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.527114967462039,0.624031007751938,0.6919739696312365,0.7209302325581395,-0.0099631303446189,-0.0112721417069243,-0.0461332795237855,-0.0289562629269031,0.0099631303446189,0.0112721417069243,0.0461332795237855,0.9327548806941433,0.0720930232558141,0.1015299026425591,0.0106139534703778,0.0696128343090405,0.7023643949930459,0.701271186440678,0.8193069306930693,0.7557077625570776,0.6564673157162726,0.0106139534703778,0.0106139534703778,0.0696128343090405,0.1371001756090733,0.0112721417069243,0.0099631303446189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224819587229023440
2024-02-22 18:17:23.519849,1,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.01}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.527114967462039,0.624031007751938,0.702819956616052,0.7015503875968992,-0.0067873760690803,0.0157452138128466,-0.0394491247540735,0.0012695690191528,0.0067873760690803,0.0157452138128466,0.0394491247540735,0.939417415556244,0.0644895266369784,0.1043115438108484,0.0090761198620399,0.0624953665401765,0.7023643949930459,0.7111111111111111,0.7920792079207921,0.7494145199063234,0.6258692628650904,0.0090761198620399,0.0090761198620398,0.0624953665401765,0.1071376774354588,0.0157452138128466,0.0067873760690804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224819587229023440
2024-02-22 18:17:19.114429,1,Compas Dataset,LFR,SupportVectorClassifier,,['race'],{'c': 'LFR'},0.527114967462039,0.624031007751938,0.6898047722342733,0.7170542635658915,0.0076053050235077,0.0032461723282979,-0.0289226319595082,-0.0272494913316181,0.0076053050235077,0.0032461723282979,0.0289226319595082,0.9566160520607376,0.0453514739229024,0.1168289290681502,0.0066542737266447,0.0443531675498025,0.6995827538247567,0.7017167381974249,0.8094059405940595,0.7517241379310345,0.6481223922114048,0.0066542737266447,0.0066542737266447,0.0443531675498025,0.0832080580882164,0.0032461723282979,0.0076053050235077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224819587229023440
2024-02-22 18:16:45.199028,1,Compas Dataset,Reweighing Bias Mitigation,SupportVectorClassifier,,['race'],{},0.527114967462039,0.624031007751938,0.6963123644251626,0.7209302325581395,-0.0354219359330363,-0.0278097282928201,-0.0703139450806302,-0.0246178681329768,0.0354219359330363,0.0278097282928201,0.0703139450806302,0.8997734926474994,0.1113908202136444,0.0709318497913769,0.0161772358069564,0.1056122221693643,0.7051460361613352,0.7033898305084746,0.8217821782178217,0.7579908675799087,0.6564673157162726,0.0161772358069564,0.0161772358069564,0.1056122221693643,0.2115545571215469,0.0278097282928201,0.0354219359330363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224819587229023440
2024-02-22 18:16:29.112763,1,Compas Dataset,FairBalance Bias Mitigation,SupportVectorClassifier,,['race'],{},0.527114967462039,0.624031007751938,0.6919739696312365,0.7093023255813954,-0.0289642723774463,-0.0274263221123124,-0.0651599993273807,-0.0173283559501589,0.0289642723774463,0.0274263221123124,0.0651599993273807,0.8974921961800962,0.1142158163114923,0.0778859527121001,0.0149914597039235,0.108150853721465,0.6981919332406119,0.7189695550351288,0.7599009900990099,0.7388688327316486,0.5938803894297635,0.0149914597039235,0.0149914597039235,0.108150853721465,0.1645337903495002,0.0274263221123124,0.0289642723774462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224819587229023440
2024-02-22 18:16:12.412520,1,Compas Dataset,FairMask Bias Mitigation,SupportVectorClassifier,DecisionTreeRegressor,['race'],{},0.527114967462039,0.624031007751938,0.702819956616052,0.7325581395348837,-0.1190277331534275,-0.1021905273113003,-0.1532395029343018,-0.0297381829188316,0.1190277331534275,0.1021905273113003,0.1532395029343018,0.7962072589842789,0.2559543871475114,0.0,0.0352560444598335,0.2278957514212092,0.713490959666203,0.7106382978723405,0.8267326732673267,0.7643020594965676,0.6536856745479833,0.0352560444598335,0.0352560444598335,0.2278957514212092,0.4810342836436219,0.1021905273113003,0.1190277331534275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224819587229023440
