time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,id
2024-01-24 21:31:10.291361,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6731571627260083,0.7099236641221374,0.6975,-0.0483397552842845,0.0090065796569949,-0.0641070157468012,0.1220842769998844,0.0142854103114161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2128570447
2024-01-24 21:31:10.222860,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6815020862308763,0.6912751677852349,0.7725,-0.1592969714965333,-0.1101822888577284,-0.1758277053421066,0.312437335143223,0.0391809053294155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2128570447
2024-01-24 21:31:10.158516,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6815020862308763,0.6921348314606741,0.77,-0.1506091560675499,-0.1033329737892352,-0.1675289501553846,0.2976908482315012,0.0373316362356154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2128570447
2024-01-24 21:31:10.125464,1,Compas Dataset,EqOdds ALT,LogisticRegression,,['race'],{'c': 'EqO ALT'},0.6828929068150209,0.6911111111111111,0.7775,-0.1714094444597633,-0.1238809189947146,-0.1882758381221896,0.3345570655108054,0.0419548089701157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2128570447
2024-01-24 21:31:10.042176,1,Compas Dataset,EqOdds,LogisticRegression,,['race'],{'c': 'EqO'},0.6801112656467315,0.6880530973451328,0.7775,-0.1690472980261028,-0.1130945960522057,-0.1840917377037796,0.3247079358760394,0.0410224368956265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2128570447
2024-01-24 21:31:09.975957,1,Compas Dataset,LFR,LogisticRegression,,['race'],{'c': 'LFR'},0.6856745479833102,0.7066666666666667,0.7718446601941747,-0.038753671234617,-0.0482541882160797,-0.0750314401277999,0.1251417233560092,0.0170805921529864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2128570448
2024-01-24 21:30:56.434935,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6842837273991655,0.70509977827051,0.7718446601941747,-0.0520574970384427,-0.0482541882160797,-0.0851092756874342,0.1424588951470673,0.019374769083161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2128570448
2024-01-24 21:30:56.360612,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6689847009735744,0.7142857142857143,0.7038834951456311,-0.0058614262667614,0.0135111727005023,-0.034839060534992,0.0630614002707028,0.0079309657788499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2128570448
2024-01-24 21:30:56.286884,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6954102920723226,0.7066381156316917,0.8009708737864077,-0.1887442532254588,-0.183959812922224,-0.2219163182760613,0.388145770168242,0.0505183176293763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2128570448
2024-01-24 21:30:56.218383,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6954102920723226,0.7084233261339092,0.7961165048543689,-0.1715440621122242,-0.1715374526737769,-0.2060433024030454,0.3603828547648773,0.0469048922452564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2128570448
2024-01-24 21:30:56.197107,1,Compas Dataset,EqOdds ALT,LogisticRegression,,['race'],{'c': 'EqO ALT'},0.6842837273991655,0.6915113871635611,0.8106796116504854,-0.1271844634697571,-0.1476330702036574,-0.1632167499405187,0.2655826558265584,0.0371556074829629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2128570448
2024-01-24 21:30:56.116624,1,Compas Dataset,EqOdds,LogisticRegression,,['race'],{'c': 'EqO'},0.6884561891515995,0.7098214285714286,0.7718446601941747,-0.1541223843103281,-0.1604018707777584,-0.1892865640188981,0.3399877899877901,0.0430902911438193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2128570448
2024-01-24 21:30:55.969539,3,Compas Dataset,LFR,LogisticRegression,,['race'],{'c': 'LFR'},0.6940194714881779,0.7059255713224202,0.7747747747747747,-0.0514984924119799,-0.0345773813163089,-0.0690009697729295,0.1359723471224666,0.0175957825316287,0.0001018774465901,0.0001114372940946,0.0003527371463489,0.0050466001096967,0.002977804851701,0.0044600683307267,0.0079729690653403,0.0001317820246887,1198683674
2024-01-24 21:30:55.957563,3,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6856745479833101,0.6933928458639675,0.7831763581763583,-0.0240511422756913,-0.0006044291694398,-0.0392807279668342,0.0944477232498475,0.0127030859194407,0.0002488904707834,0.0001333367254108,0.0001991326633013,0.0033861497139667,0.0008762583414503,0.0026115516786166,0.0020679713624016,3.686571185978624e-05,1198683674
2024-01-24 21:30:55.945571,3,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.684747334260547,0.7201182235986989,0.7116323141323142,-0.0160122878172723,0.0426050417644305,-0.0271049931022088,0.1251316031355557,0.0146993680374341,3.266956093184777e-05,4.031726251871969e-05,0.0002655295954174,0.0047634804062733,0.0023083372107686,0.0040986903234038,0.0010200138710207,1.2231584161433353e-05,1198683674
2024-01-24 21:30:55.932789,3,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6926286509040334,0.6985742518351215,0.7906476931476932,-0.1793187965757178,-0.1261327378175573,-0.1906356532022521,0.3348373677205165,0.0415950139372215,0.0002721030535507,0.0002396797038426,0.0001197976408766,0.0022056907184833,0.0009645410894682,0.0017349980730533,0.0056867832186707,8.79288348982674e-05,1198683674
2024-01-24 21:30:55.920777,3,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6935558646267964,0.70016564514804,0.7890096915096915,-0.1696973496585188,-0.1214046054298504,-0.1819459897695056,0.3194863574789255,0.0397044780296128,0.0002905871472359,0.0002407063622958,0.000171797373466,0.001795215147525,0.0006088073806473,0.0013330343388151,0.0043450311161895,6.898386376015372e-05,1198683674
2024-01-24 21:30:55.907153,3,Compas Dataset,EqOdds ALT,LogisticRegression,,['race'],{'c': 'EqO ALT'},0.6875289754288363,0.6917098887922603,0.793995358995359,-0.1779667256964508,-0.117549766151067,-0.187961062194869,0.3268760684275977,0.0411249591361824,0.0002531890972218,0.0001938422296052,0.0002014391019714,0.0044191162400722,0.0012123249863547,0.0033074140221513,0.0111476425067473,0.0001692866038661,1198683674
2024-01-24 21:30:55.892875,3,Compas Dataset,EqOdds,LogisticRegression,,['race'],{'c': 'EqO'},0.688919796012981,0.6954755765002444,0.7873598598598598,-0.2135333372744997,-0.1455786820499887,-0.2219165132416356,0.3980576073903107,0.0485388001544926,0.0001113344247545,8.088044141188268e-05,0.0002348500190103,0.0037198291341216,0.0024427131353427,0.0031600996212604,0.0110396240281585,0.0001684078750542,1198683674
2024-01-24 21:30:55.877563,1,Compas Dataset,LFR,LogisticRegression,,['race'],{'c': 'LFR'},0.6801112656467315,0.6936542669584245,0.7788697788697788,-0.1289105189064175,-0.0996107289500346,-0.1458255534809281,0.2475996376811593,0.0317257974972966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683673
2024-01-24 21:30:42.894300,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6634214186369958,0.6781857451403888,0.7714987714987716,-0.0842497846756235,-0.0349277448941502,-0.0951987196585756,0.1551739130434781,0.0207114269741818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683673
2024-01-24 21:30:42.825211,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6773296244784422,0.71712158808933,0.7100737100737101,-0.0792926483234777,-0.0095451394443556,-0.0900417889214901,0.1693478260869565,0.0195894854737592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683673
2024-01-24 21:30:42.763423,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6731571627260083,0.6869565217391305,0.7764127764127764,-0.2329776994670456,-0.1684797099130804,-0.2419756379478972,0.4302766798418973,0.0526442033344875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683673
2024-01-24 21:30:42.669583,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6731571627260083,0.6885964912280702,0.7714987714987716,-0.2146495458293056,-0.15429531274996,-0.2245843336000711,0.3993517786561265,0.0488605523434069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683673
2024-01-24 21:30:42.646854,1,Compas Dataset,EqOdds ALT,LogisticRegression,,['race'],{'c': 'EqO ALT'},0.6717663421418637,0.6862745098039216,0.773955773955774,-0.2294316001762655,-0.1613875113315203,-0.2376278118609407,0.4225454545454545,0.0516982905867173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683673
2024-01-24 21:30:42.565943,1,Compas Dataset,EqOdds,LogisticRegression,,['race'],{'c': 'EqO'},0.674547983310153,0.6901098901098901,0.7714987714987716,-0.251323685356847,-0.1759985069055617,-0.2585934026851605,0.4700824309035074,0.0562595631005047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683673
2024-01-24 21:30:42.499685,1,Compas Dataset,LFR,LogisticRegression,,['race'],{'c': 'LFR'},0.6981919332406119,0.7194244604316546,0.75,0.0426641144924726,0.0339213025780189,0.0169885224995445,0.0290317559153174,0.003607622238428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683672
2024-01-24 21:30:29.020385,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6954102920723226,0.7061503416856492,0.775,0.0546415649027589,0.0373134328358208,0.0283293860448168,0.0457487496322446,0.0060159277005422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683672
2024-01-24 21:30:28.941635,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6856745479833102,0.7289473684210527,0.6925,0.0799856238289074,0.1063998190863863,0.0607305520131171,0.111005661005661,0.0128965241091687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683672
2024-01-24 21:30:28.868333,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.713490959666203,0.7204545454545455,0.7925,-0.1185912967629385,-0.0948665762098598,-0.1399526325378028,0.2459026888604354,0.0297198434698168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683672
2024-01-24 21:30:28.796897,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.7148817802503477,0.7220956719817767,0.7925,-0.1129094785811204,-0.0948665762098598,-0.1354071779923483,0.237916133162612,0.0287545869030739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683672
2024-01-24 21:30:28.774364,1,Compas Dataset,EqOdds ALT,LogisticRegression,,['race'],{'c': 'EqO ALT'},0.7093184979137691,0.7108167770419426,0.805,-0.0841006008916457,-0.0762098597919493,-0.1073510657678994,0.1797589993898718,0.0227966906594501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683672
2024-01-24 21:30:28.693431,1,Compas Dataset,EqOdds,LogisticRegression,,['race'],{'c': 'EqO'},0.6995827538247567,0.7081447963800905,0.7825,-0.1274916004393616,-0.0758706467661691,-0.1424940790672253,0.2494896331738436,0.0302595360191581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683672
2024-01-24 21:30:28.622957,1,Compas Dataset,LFR,LogisticRegression,,['race'],{'c': 'LFR'},0.7037552155771906,0.7046979865771812,0.7954545454545454,-0.0682490728219949,-0.0380427175769112,-0.0781658783374048,0.131285647770923,0.0174539278591615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683671
2024-01-24 21:30:15.310598,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6981919332406119,0.6958424507658644,0.803030303030303,-0.0425452070542095,-0.0041989754499901,-0.0509728502867439,0.0824205070738197,0.0113819030835981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683671
2024-01-24 21:30:15.234717,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6912378303198887,0.7142857142857143,0.7323232323232324,-0.0487298389572467,0.0309604456512611,-0.0520037423982535,0.0950413223140496,0.0116120945293745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683671
2024-01-24 21:30:15.156385,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6912378303198887,0.6883116883116883,0.803030303030303,-0.1863873934971693,-0.1150519273297315,-0.1899786891210562,0.3283327344592166,0.0424209950073603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683671
2024-01-24 21:30:15.088383,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6926286509040334,0.6898047722342733,0.803030303030303,-0.1815330245651305,-0.1150519273297315,-0.1858464577160975,0.3211911606180382,0.0414982948423575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683671
2024-01-24 21:30:15.064947,1,Compas Dataset,EqOdds ALT,LogisticRegression,,['race'],{'c': 'EqO ALT'},0.6815020862308763,0.6780383795309168,0.803030303030303,-0.2203679760214412,-0.1150519273297315,-0.2189043089557669,0.3783237513474669,0.0488798961623797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683671
2024-01-24 21:30:14.969380,1,Compas Dataset,EqOdds,LogisticRegression,,['race'],{'c': 'EqO'},0.6926286509040334,0.6881720430107527,0.8080808080808081,-0.2617847260272906,-0.1848668924782353,-0.2646620579725212,0.4746007580935811,0.0590973013438151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198683671
2024-01-24 21:30:14.820391,3,Compas Dataset,LFR,LogisticRegression,,['race'],{'c': 'LFR'},0.6870653685674548,0.6943624479191522,0.7838413928194673,-0.0239556744256103,-0.0327705835571414,-0.06607443643238,0.1090337526893288,0.0149734054728822,0.0001044566224531,0.0001043901409036,0.0008232406475662,0.0004464390437248,0.0018487760713777,0.0003544575359522,0.0010412685137014,2.051169837057428e-05,1800793735
2024-01-24 21:30:14.809327,3,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.683820120537784,0.6914584363287792,0.7823952425300941,-0.0059202533190284,-0.0136263263147357,-0.0472358209923785,0.0772969677235608,0.0106616682238441,4.427585231553047e-05,9.472987464194603e-05,0.0001511872292743,0.0011206108836861,0.002505095411633,0.0011333056140939,0.0030105124544876,5.7104308783336425e-05,1800793735
2024-01-24 21:30:14.796599,3,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6708391284191005,0.7062271210943992,0.7014275693266355,0.0238327323665379,0.0100525790125189,-0.0186089575698127,0.0330542595394445,0.0041402220541459,0.0001061760730285,3.379665732780207e-05,0.0007389744103074,7.248486362583279e-05,0.0005050651107235,0.0001471097598472,0.0004022270990953,6.811185195487367e-06,1800793735
2024-01-24 21:30:14.784403,3,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.688919796012981,0.6914699215608614,0.7991091618395659,-0.1616590092716243,-0.1499938485809369,-0.1972526127409583,0.3418276983557497,0.0445043243107314,5.717173163073339e-05,4.250674952030714e-05,0.000283243396969,0.0003835717865191,0.0004011432738889,0.0002683969634546,0.0006256666841924,1.3244865142048338e-05,1800793735
2024-01-24 21:30:14.773121,3,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.683820120537784,0.6900363367402299,0.7865928054037301,-0.1382352756971324,-0.1184877031458237,-0.1717946174195718,0.2974905737506261,0.0387514725482193,0.000110044836823,6.713681801206484e-05,0.0004933258378459,0.0006155067903897,0.0010135500381356,0.0006070919994769,0.0015484731360082,2.949385119047044e-05,1800793735
2024-01-24 21:30:14.761784,3,Compas Dataset,EqOdds ALT,LogisticRegression,,['race'],{'c': 'EqO ALT'},0.678720445062587,0.68241407638155,0.7931452820127038,-0.1648790169871083,-0.1284236005817212,-0.1936438805446211,0.3338403893063904,0.0437415330492371,9.800868279554268e-05,8.254610549205238e-05,0.0002884347536273,0.0001483578622813,0.0001594286813407,5.822918080071015e-05,0.000600211437157,7.128098521630366e-06,1800793735
2024-01-24 21:30:14.750570,3,Compas Dataset,EqOdds,LogisticRegression,,['race'],{'c': 'EqO'},0.683820120537784,0.6891258104907902,0.7901121192535379,-0.1400416175084488,-0.1335197619708868,-0.1759138356969707,0.3032690459259066,0.0396445121907971,7.264678680897695e-05,0.000100833857976,0.0008842554489506,0.000255182816671,0.0003690485347895,0.0002407514933465,0.0003239630798504,8.114303596309048e-06,1800793735
2024-01-24 21:30:14.734010,1,Compas Dataset,LFR,LogisticRegression,,['race'],{'c': 'LFR'},0.674547983310153,0.696551724137931,0.7481481481481481,-0.0043224003575229,0.0279336734693878,-0.0419357616464307,0.0709912536443149,0.0094204398397558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793734
2024-01-24 21:29:59.566856,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.674547983310153,0.6904231625835189,0.7654320987654321,0.0413786748323783,0.0565051020408163,-1.7222078704914878e-05,2.757859900714976e-05,3.868763794586049e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793734
2024-01-24 21:29:59.477084,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6564673157162726,0.7036082474226805,0.674074074074074,0.0348167760554003,0.0191326530612244,-0.0110737966072504,0.0206652739836092,0.0024876151199026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793734
2024-01-24 21:29:59.391945,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6787204450625869,0.6916299559471366,0.7753086419753087,-0.1351485135538931,-0.1234693877551019,-0.1752088177042968,0.3064537992318699,0.0393588684639653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793734
2024-01-24 21:29:59.310867,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6689847009735744,0.6876404494382022,0.7555555555555555,-0.1042661606127166,-0.073469387755102,-0.1384741238267458,0.2422019730401385,0.0311067952901669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793734
2024-01-24 21:29:59.281266,1,Compas Dataset,EqOdds ALT,LogisticRegression,,['race'],{'c': 'EqO ALT'},0.6648122392211405,0.6782608695652174,0.7703703703703704,-0.1759573370833049,-0.110969387755102,-0.1996986136226642,0.3492883500263575,0.0448602505798309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793734
2024-01-24 21:29:59.193725,1,Compas Dataset,EqOdds,LogisticRegression,,['race'],{'c': 'EqO'},0.6717663421418637,0.6933638443935927,0.7481481481481481,-0.1235715137583417,-0.1063775510204081,-0.161543098251959,0.292257360959651,0.0362890043929813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793734
2024-01-24 21:29:59.112838,1,Compas Dataset,LFR,LogisticRegression,,['race'],{'c': 'LFR'},0.6870653685674548,0.6808988764044944,0.7849740932642487,-0.0532802451691156,-0.0661901199678608,-0.0878741175300785,0.1498834004663982,0.0205141200206592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793733
2024-01-24 21:29:43.296001,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6870653685674548,0.680089485458613,0.7875647668393783,-0.0313089334035223,-0.0403956445848225,-0.0655762155712438,0.1097794423637119,0.0153086983350774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793733
2024-01-24 21:29:43.213775,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6759388038942976,0.7007874015748031,0.6917098445595855,0.0226115867342698,0.0318898401352063,-0.0090318517781975,0.0171529285871649,0.0021084762680356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793733
2024-01-24 21:29:43.150891,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6968011126564673,0.6834061135371179,0.810880829015544,-0.1679678269408965,-0.171861579807719,-0.2020980411653574,0.3596390338848094,0.0471795744746702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793733
2024-01-24 21:29:43.085114,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6912378303198887,0.6814159292035398,0.7979274611398963,-0.1476149268710153,-0.1404150389272158,-0.1796261310529979,0.3196496505352562,0.0419335307692456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793733
2024-01-24 21:29:43.058546,1,Compas Dataset,EqOdds ALT,LogisticRegression,,['race'],{'c': 'EqO ALT'},0.6842837273991655,0.6739606126914661,0.7979274611398963,-0.1707630750191635,-0.1404150389272158,-0.1983527228132975,0.3529741366598837,0.0463052338570994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793733
2024-01-24 21:29:42.969258,1,Compas Dataset,EqOdds,LogisticRegression,,['race'],{'c': 'EqO'},0.6898470097357441,0.6752688172043011,0.8134715025906736,-0.1348854040641922,-0.1460671044246807,-0.1687381923038678,0.2889002383384405,0.0393917529562191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793733
2024-01-24 21:29:42.896977,1,Compas Dataset,LFR,LogisticRegression,,['race'],{'c': 'LFR'},0.6995827538247567,0.7056367432150313,0.8184019370460048,-0.0142643777501924,-0.0600553041729512,-0.0684134301206308,0.1062266039572734,0.0149856565582316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793732
2024-01-24 21:29:29.243496,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6898470097357441,0.703862660944206,0.7941888619854721,-0.0278305013859412,-0.0569884364002011,-0.076114025327187,0.1220838822079632,0.0166724375726602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793732
2024-01-24 21:29:29.149292,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6801112656467315,0.7142857142857143,0.738498789346247,0.0140698343099436,-0.0208647561588738,-0.0357212243239902,0.0613445760475592,0.0078245747744994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793732
2024-01-24 21:29:29.075957,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6912378303198887,0.6993736951983298,0.8111380145278451,-0.1818606873200834,-0.1546505781799899,-0.2144509793532206,0.3593902619505698,0.0469745299935585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793732
2024-01-24 21:29:28.996892,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6912378303198887,0.7010526315789474,0.8062953995157385,-0.1628247396076652,-0.1415786827551534,-0.1972835973789717,0.3306200976764837,0.0432140915852453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793732
2024-01-24 21:29:28.973279,1,Compas Dataset,EqOdds ALT,LogisticRegression,,['race'],{'c': 'EqO ALT'},0.6870653685674548,0.6950207468879668,0.8111380145278451,-0.1479166388588564,-0.1338863750628457,-0.1828803051979016,0.2992586812329298,0.0400591147107808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793732
2024-01-24 21:29:28.887020,1,Compas Dataset,EqOdds,LogisticRegression,,['race'],{'c': 'EqO'},0.6898470097357441,0.698744769874477,0.8087167070217918,-0.1616679347028123,-0.1481146304675716,-0.1974602165350854,0.3286495384796284,0.0432527792231909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800793732
2024-01-24 21:28:40.177339,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6662030598052852,0.6926406926406926,0.7655502392344498,0.0116220221041194,-0.0681538052541266,-0.0291592583185167,0.0461192350956132,0.0066620112542339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248803318
2024-01-24 21:28:40.103713,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6675938803894298,0.7177615571776156,0.7057416267942583,0.0206097210887009,-0.0341010706431109,-0.0170857675048683,0.0302086763869344,0.0039035826687119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248803318
2024-01-24 21:28:40.032074,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6787204450625869,0.6976744186046512,0.7894736842105263,-0.1663616185528243,-0.2110834521594121,-0.2003048006096013,0.3411785065328374,0.0457636069258609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248803318
2024-01-24 21:28:39.966652,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,['race'],{},0.6759388038942976,0.6980728051391863,0.7799043062200957,-0.1431865701323341,-0.1862387316625178,-0.1766827533655067,0.3009431513368521,0.0403666814324485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248803318
2024-01-24 21:28:39.946463,1,Compas Dataset,EqOdds ALT,LogisticRegression,,['race'],{'c': 'EqO ALT'},0.6662030598052852,0.6838842975206612,0.7918660287081339,-0.2232306494751512,-0.2172946322836357,-0.2436118872237744,0.4149433243921434,0.0556579703304504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248803318
2024-01-24 21:28:39.875164,1,Compas Dataset,EqOdds,LogisticRegression,,['race'],{'c': 'EqO'},0.6787204450625869,0.6993603411513859,0.784688995215311,-0.1649581307362931,-0.198661091910965,-0.1967318601303869,0.3375657378621031,0.0449472977652086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248803318
2024-01-24 21:28:39.813490,1,Compas Dataset,LFR,LogisticRegression,,['race'],{'c': 'LFR'},0.6369958275382476,0.6626794258373205,0.6977329974811083,0.015836325826184,0.0824493731918997,0.0010958153551126,0.0018836825994819,0.0002476008828518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248803317
2024-01-24 21:28:25.292546,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,['race'],{},0.6369958275382476,0.6588785046728972,0.7103274559193955,0.0541756923401101,0.0923068681024322,0.0346380384905142,0.0570437626889238,0.0078265091563967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248803317
2024-01-24 21:28:25.215861,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,['race'],{},0.6230876216968011,0.6657894736842105,0.6372795969773299,0.0465682970427043,0.1010661095039109,0.0312136155057872,0.0578803657607315,0.0070527563974845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248803317
2024-01-24 21:28:25.130622,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,['race'],{},0.6467315716272601,0.6592427616926503,0.7455919395465995,-0.1349789826798739,-0.0630022500803599,-0.148525785905075,0.259094982078853,0.0335595915359185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248803317
