time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[DF] Differential Fairness,id
2024-01-22 16:58:29.045574,1,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.8446423088731962,0.6916890080428955,0.6515151515151515,-0.10935692951303443,-0.12046867264425987,-0.2166135014205754,2.570797599277159,0.048010053498056066,1.27278898800212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8892940398716309943
2024-01-22 16:58:29.031282,1,Adult Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.8461774639238563,0.6922060766182299,0.6616161616161617,-0.0700810393886688,-0.0449969745310523,-0.2064283162353902,2.1857115836688377,0.0457526167158541,1.158675681234699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8892940398716309943
2024-01-22 16:58:29.014202,1,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '', 'my model config': ""VAEMaskConfig(epochs=750, latent_dim=25, mask_values=None vae_layers=(75, 60, 30, 25), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 24}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.79060485108996,0.6273148148148148,0.3421717171717172,-0.0499459937667747,-0.0682930854282413,-0.0945426938192211,1.3614147909967844,0.0209543715342943,0.8592609271270465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8892940398716309943
2024-01-22 16:58:28.995765,1,Adult Dataset,FFVAE,MLPClassifier,,['sex'],"{'c': '', 'my model config': ""VAEMaskConfig(epochs=750, latent_dim=25, mask_values=None vae_layers=(75, 60, 30, 25), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 24}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.3579981578139392,0.2485481997677119,0.8106060606060606,-0.0994799187535558,-0.0972000660102316,-0.1004406335596045,0.1383620972504755,0.0222615864613747,0.1295904724838431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8892940398716309943
