timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,other,accuracy,precision,recall,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness
2023-10-24 20:20:19.514404,1,False,Adult Dataset,No Bias Mitigation,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 90}",0.7615538154460311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 20:20:17.094664,4,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 90, 'iter_2': 0, 'RW': False}",0.813488407799785,0.7662175000000001,0.32757,0.0159625,0.0208525,0.0406525,0.63113,0.0051116807592341,8.278539119896497e-05,0.0035728094687499,0.0025452633499999,2.150451875e-05,4.5598268750000017e-05,8.478456875e-05,0.0001204136,1.5077468244705664e-06
2023-10-24 20:20:17.078323,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 90, 'iter_2': 0, 'RW': False}",0.7984031936127745,0.70229,0.29151,0.01096,0.01682,0.03826,0.64025,0.0049069560980791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 20:18:34.567453,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 90, 'iter_2': 0, 'RW': False}",0.8206663595885153,0.78861,0.3387,0.01539,0.01513,0.0397,0.63305,0.0049420581530015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 20:16:51.922444,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 90, 'iter_2': 0, 'RW': False}",0.8206663595885153,0.7205,0.40502,0.0235,0.01918,0.05511,0.61269,0.0070149889074913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 20:15:10.177945,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 90, 'iter_2': 0, 'RW': False}",0.8142177184093352,0.85347,0.27505,0.014,0.03228,0.02954,0.63853,0.0035827198783644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 20:13:25.352418,4,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 85, 'iter_2': 6, 'RW': False}",0.8167511131582987,0.7582574999999999,0.36337,0.0203225,0.045425,0.0408825,0.662135,0.0050529632016129,2.4829576458699537e-05,0.00035761976875,0.00036459205,0.0001759239687499,0.000214644475,0.0001714609687499,0.014797796425,2.473614232826872e-06
2023-10-24 20:13:25.337355,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 85, 'iter_2': 6, 'RW': False}",0.8235836020267158,0.77567,0.38636,0.00509,0.03063,0.05071,0.60522,0.0062571239903355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 20:11:41.189827,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 85, 'iter_2': 6, 'RW': False}",0.809765085214187,0.73291,0.3603,0.0155,0.04243,0.03475,0.72511,0.0043672708439903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 20:09:57.615470,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 85, 'iter_2': 6, 'RW': False}",0.8182097343773991,0.77728,0.33441,0.04147,0.06969,0.05554,0.49791,0.0067736121846234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 20:08:12.581520,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 85, 'iter_2': 6, 'RW': False}",0.8154460310148933,0.74717,0.37241,0.01923,0.03895,0.02253,0.8203,0.0028138457875023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 20:06:27.161643,4,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 70, 'iter_2': 24, 'RW': False}",0.8120297865806848,0.7889349999999999,0.2947525,0.0411175,0.0672075,0.0355475,0.7004900000000001,0.0043933616427045,4.057570057536954e-05,5.014042499999992e-05,0.00193716751875,0.00063628296875,0.00182344206875,0.00080204346875,0.07672758175,1.2266066904125365e-05
2023-10-24 20:06:27.145041,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 70, 'iter_2': 24, 'RW': False}",0.8105327805926609,0.78894,0.29829,0.03403,0.05764,0.01602,0.82957,0.0019941691927062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 20:04:40.008002,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 70, 'iter_2': 24, 'RW': False}",0.8225088284968525,0.77745,0.34593,0.07573,0.12377,0.07798,0.32866,0.0096560354588747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 20:02:55.802346,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 70, 'iter_2': 24, 'RW': False}",0.8053124520190389,0.7935,0.22485,0.04878,0.08178,0.00455,1.06938,0.0005623872546866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 20:01:12.237268,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 70, 'iter_2': 24, 'RW': False}",0.809765085214187,0.79585,0.30994,0.00593,0.00564,0.04364,0.57435,0.0053608546645503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:59:26.899883,4,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 55, 'iter_2': 42, 'RW': False}",0.8094196222938739,0.7879675,0.2994274999999999,0.02915,0.04736,0.0171999999999999,0.8430575,0.0021753431803437,1.7201833916171346e-05,0.0011399579187499,0.00199886976875,8.213075e-05,0.0001311989,0.00028646295,0.01797325581875,4.662769660460077e-06
2023-10-24 19:59:26.887068,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 55, 'iter_2': 42, 'RW': False}",0.806540764624597,0.81655,0.28164,0.04093,0.06191,0.00023,0.99734,2.8359820061539943e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:57:36.691676,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 55, 'iter_2': 42, 'RW': False}",0.8142177184093352,0.74163,0.35264,0.02571,0.03997,0.04442,0.63393,0.0056542833264838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:55:45.054572,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 55, 'iter_2': 42, 'RW': False}",0.8126823276523876,0.77003,0.32765,0.01652,0.03299,0.01775,0.83272,0.0022344379259292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
