time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness
2023-12-04 23:37:41.854670,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x000002B672CCDFA0>},0.6703755215577191,0.6909975669099757,0.7208121827411168,0.006674154082218747,0.020944741532976763,0.05749618565807435,1.1023881023881024,0.008310104630716832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04 23:36:31.952227,1,Adult Dataset,FYP VAE,LogisticRegression,,['sex'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x000002B672CCDFA0>},0.764200184218606,0.5260736196319018,0.4276807980049875,0.079642883671227,0.2657933042212518,0.0117358439386838,0.9424734078362732,0.0025776653180995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04 23:19:19.912541,1,Compas Dataset,FYP VAE,LogisticRegression,,['sex'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x000002BE098CDFA0>},0.7051460361613352,0.7136258660508084,0.7783375314861462,0.0801127195711217,0.0578681190429878,0.1151585861204735,1.2001652395974165,0.0206205110250096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04 23:18:09.932299,1,Adult Dataset,FYP VAE,LogisticRegression,,['sex'],{'my model config': <src.ml_models.FYP_VAE.configs.VAEMaskConfig object at 0x000002BE098CDFA0>},0.776481424623887,0.5612244897959183,0.4741379310344827,0.090000087660917,0.241820537738905,0.055268627601305,0.7585458754091283,0.0122325038279894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
