timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness
2023-11-14 21:55:08.633753,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6522948539638387,0.64218,0.73243,0.14989,0.18508,0.19146,1.34533,0.0269749555575759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:55:06.514894,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 5}",0.5660639777468707,0.56606,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:51:10.286466,1,False,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.7204450625869263,0.74005,0.77833,0.06206,0.11123,0.10819,1.18892,0.0170554451883217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:51:06.310677,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6912378303198887,0.68685,0.82045,0.03824,0.0441,0.08883,1.13645,0.0125966949150903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:51:04.275359,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 5}",0.56884561891516,0.56885,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:50:54.943130,1,False,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.7009735744089013,0.74178,0.75059,0.04663,0.00656,0.00899,0.98486,0.0013714767651718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:50:50.737970,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6717663421418637,0.69037,0.74876,0.05831,0.06908,0.10456,1.17823,0.0160360259284549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:50:48.634557,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 500}",0.5660639777468707,0.56606,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:49:21.412475,1,False,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6954102920723226,0.73349,0.75943,0.03353,0.06306,0.08143,1.1369,0.0126992171556461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:49:17.421675,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.7037552155771906,0.6841,0.82199,0.09083,0.13738,0.15028,1.24869,0.0263462814409597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
