data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,race|privileged mean_pred,race|unprivileged acc,race|privileged acc,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TPR,FPR,FNR,TNR,MCC
Adult Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Pos Y vec loss: {'weight': 1200000}""}",0.81231961945,0.636384166425,0.5059383791500001,0.56313011855,0.190620202675,0.144744293,0.19836704654999998,0.85870970345,0.8044925511500001,-0.0037142595249999993,0.006332042374999999,-0.053622753499999995,0.054217152275,0.027972999425,0.048602181875,0.053622753499999995,0.734076877,0.389308709,0.10723058025000001,0.006625384275,0.318995776,0.006625384275,0.006625384275,0.318995776,0.0647498163,0.048602181875,0.027972999425,4.9188907e+18,0.12126189747325014,0.06935830520174988,0.11832207557885004,0.69105772174615,0.45075515644543246
Adult Dataset,RandomForestClassifier,['race'],FairBalance Bias Mitigation,{},0.8388931532999999,0.665165196,0.6591253766,0.662009628475,0.2373810255,0.129704333575,0.255497186575,0.88814240095,0.83059502095,-0.085457284775,-0.11019057815,-0.12579285305000001,0.057547380075,0.085457284775,0.11019057815,0.12579285305000001,0.507798680175,0.9973865141999999,0.106148295925,0.015501865625,0.684753548075,0.015501865625,0.015501865625,0.684753548075,0.156020267475,0.11019057815,0.085457284775,4.9188907e+18,0.15792907585775512,0.07945194964224486,0.08165489714545902,0.680964077354541,0.5563360630495873
Adult Dataset,RandomForestClassifier,['race'],FairMask Bias Mitigation,{},0.8454022106749999,0.6982910474749999,0.62451111805,0.659194806825,0.214292293525,0.1384756871,0.22703820977500003,0.8897455077749999,0.8379168315750001,-0.033478405,-0.034467167825,-0.08856252275,0.051828676149999996,0.03830983935,0.062458357025,0.08856252275,0.6107231200000001,0.660076301475,0.0,0.010907755025,0.499848435125,0.010907755025,0.010907755025,0.499848435125,0.108391465925,0.062458357025,0.03830983935,4.9188907e+18,0.14963923855837027,0.06465305496662974,0.08994473436867545,0.6957629721063245,0.5611751198473123
Adult Dataset,RandomForestClassifier,['race'],LFR,{'c': 'LFR'},0.8312480810749999,0.6682812305,0.5867387766500001,0.6247146345,0.2103315935,0.148018279925,0.220820910125,0.8770867371250001,0.823543678375,-0.01424231655,-0.0036091704749999995,-0.0728026302,0.053543058624999994,0.03257987505,0.056862375275,0.0728026302,0.6721122058,0.516484317575,0.12252072459999999,0.008975248449999999,0.40687611319999994,0.008975248449999999,0.008975248449999999,0.40687611319999994,0.08915633102500001,0.056862375275,0.03257987505,4.9188907e+18,0.14058182376014405,0.06974976973985594,0.09900214919900384,0.6906662573009962,0.51837600731136
Adult Dataset,RandomForestClassifier,['race'],No Bias Mitigation,{},0.8459855696,0.70034569035,0.623998896925,0.6598416925999999,0.213447958175,0.124562065775,0.22840091495,0.8932061994,0.83802440905,-0.057764037425000005,-0.0719619177,-0.10383884915,0.0551817904,0.057764037425000005,0.0748603329,0.10383884915,0.545532375725,0.8591118796249999,0.0889161806,0.012795375850000002,0.61302632555,0.012795375850000002,0.012795375850000002,0.61302632555,0.126162643325,0.0748603329,0.057764037425000005,4.9188907e+18,0.14950875033897837,0.06393920783602162,0.09007522256911585,0.6964768192558841,0.562368039898787
Adult Dataset,RandomForestClassifier,['race'],Reweighing Bias Mitigation,{},0.845755296375,0.701091345125,0.62053817835,0.658244182225,0.2120356156,0.1282674382,0.226127516425,0.891128765225,0.8381070314000001,-0.05053225260000001,-0.06250395077500001,-0.09786007822500001,0.053021733950000004,0.05053225260000001,0.06604662917500001,0.09786007822500001,0.56748704875,0.7912989429249999,0.0926005526,0.012058508499999999,0.574659445325,0.012058508499999999,0.012058508499999999,0.574659445325,0.118951032325,0.06604662917500001,0.05053225260000001,4.9188907e+18,0.14868744245015236,0.06334817314984761,0.0908965305684051,0.6970678538315949,0.5609266102172181
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.63953407505,0.655482782175,0.7191016002749999,0.6852989345,0.599756606425,0.5857318146,0.6272725861999999,0.6363918399,0.6456561563500001,-0.02154381205,-0.012372370274999999,-0.04154077155,-0.009264316424999999,0.0369624189,0.043997936725,0.0481712365,0.9367596931250001,0.083197464025,0.260848400525,0.010776538275,0.07885049764999999,0.010776538275,0.010776538275,0.07885049764999999,0.12511825225,0.043997936725,0.0369624189,4.18151069e+18,0.3930111266070323,0.2067454798179677,0.15372044507585808,0.24652294849914194,0.26764199875845796
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.64172461755,0.657919322375,0.7195450811249999,0.6868332214249999,0.5981919332500001,0.5859007698,0.621916339775,0.637911917975,0.649153365575,-0.01466089195,-0.009512132575000002,-0.03601556985,-0.0112414465,0.033837585749999996,0.040390056725,0.0454568962,0.9450741398750001,0.079010900425,0.25966620305,0.010179491325000001,0.07505204600000001,0.010179491325000001,0.010179491325000001,0.07505204600000001,0.11678887090000001,0.040390056725,0.033837585749999996,4.18151069e+18,0.3933240611842844,0.20486787206571555,0.15340751032812402,0.24840055642187595,0.27175843707886815
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.6376216968749999,0.6546667475250001,0.712703449975,0.6820896498,0.5952712100750001,0.5832739144,0.61858384465,0.63729037875,0.6381440327,-0.016400825625,-0.0009879208,-0.03530993015,-0.000853653775,0.033912060975,0.03582519595,0.04495648895,0.945820963525,0.07789623700000001,0.2656119611,0.010048388575,0.07429138055,0.010048388575,0.010048388575,0.07429138055,0.11533738372499999,0.03582519595,0.033912060975,4.18151069e+18,0.38981223919738595,0.20545897087761406,0.15691933238206052,0.24780945754293948,0.2629318861304107
Compas Dataset,RandomForestClassifier,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}""}",0.6394645341249999,0.6556101061749999,0.71714971185,0.684538654975,0.598157162725,0.59221699035,0.6097096023749999,0.638738289375,0.640500535525,0.0029357649749999996,0.015128840275,-0.017492612025,-0.001762246075,0.033844284375,0.038597655575,0.035124781575,0.97433489315,0.06021101305,0.26627260085,0.007852381549999999,0.0582983873,0.007852381549999999,0.007852381549999999,0.0582983873,0.0896314565,0.038597655575,0.033844284375,4.18151069e+18,0.3921766341938971,0.20598052853110288,0.15455493739143442,0.24728789988356562,0.2669152036486895
